# Dataset Report: Ambrosus (AMB)
# Coin Name: Ambrosus
# Symbol: AMB
# Approx Row Count: 3085
# Date Range: 2017-09-05 to 2026-02-14
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_AMB, Volume_USD
# Note: Launched 2017. Supply chain IoT protocol, now part of AirDAO ecosystem.
# --------------------------------------------------
Date,open,high,low,close,Volume_AMB,Volume_USD
2024-03-01,0.009789,0.01124,0.009989,0.01061,44027705.69,467279.8
2024-03-02,0.01061,0.01179,0.01055,0.01179,38720653.52,456411.73
2024-03-03,0.01179,0.01389,0.0101,0.01326,89429767.53,1185962.16
2024-03-04,0.01326,0.01503,0.0123,0.01298,62558792.59,812284.73
2024-03-05,0.01298,0.0134,0.01085,0.01148,55842205.77,641333.2
2024-03-06,0.01148,0.01256,0.01124,0.01256,40468283.04,508360.88
2024-03-07,0.01256,0.01673,0.01205,0.01606,97850274.35,1571745.08
2024-03-08,0.01606,0.01775,0.01434,0.01502,75990005.65,1141314.09
2024-03-09,0.01502,0.01574,0.01437,0.01437,32245931.53,463494.22
2024-03-10,0.01437,0.01449,0.0138,0.0138,40063795.89,553068.92
2024-03-11,0.0138,0.01514,0.0137,0.0137,38547018.68,528025.29
2024-03-12,0.0137,0.015,0.01358,0.015,61198078.42,918240.14
2024-03-13,0.015,0.01535,0.01389,0.01535,43190496.02,663181.38
2024-03-14,0.01535,0.01499,0.01285,0.01427,48451015.59,691560.34
2024-03-15,0.01427,0.01668,0.01251,0.01668,77592074.85,1294187.2
2024-03-16,0.01668,0.01566,0.0124,0.01305,68512603.56,894234.04
2024-03-17,0.01305,0.01436,0.01299,0.01299,44236431.74,574597.87
2024-03-18,0.01299,0.01352,0.01149,0.01217,51507080.58,626825.68
2024-03-19,0.01217,0.01238,0.009908,0.01115,50855896.88,566856.28
2024-03-20,0.01115,0.01289,0.01154,0.01221,37465797.24,457619.01
2024-03-21,0.01221,0.01244,0.01113,0.01179,53787476.04,634088.7
2024-03-22,0.01179,0.01276,0.01149,0.01213,38170543.16,462826.54
2024-03-23,0.01213,0.0128,0.01216,0.01216,29710097.76,361299.74
2024-03-24,0.01216,0.01277,0.01277,0.01277,35324981.02,451085.27
2024-03-25,0.01277,0.01398,0.01258,0.01328,45342322.33,602124.7
2024-03-26,0.01328,0.014,0.0133,0.014,34490875.65,482804.79
2024-03-27,0.014,0.01389,0.01319,0.01319,27924954.02,368401.28
2024-03-28,0.01319,0.01416,0.01345,0.01345,36165577.49,486427.68
2024-03-29,0.01345,0.01468,0.01328,0.01398,35111728.51,490888.09
2024-03-30,0.01398,0.01462,0.01323,0.01323,34297932.03,453751.29
2024-03-31,0.01323,0.01498,0.01355,0.01426,34974671.07,498829.11
2024-04-01,0.01426,0.01394,0.01254,0.01324,42698573.36,565346.63
2024-04-02,0.01324,0.01244,0.01178,0.01178,32863463.18,387263.9
2024-04-03,0.01178,0.01254,0.01188,0.01188,25013610.61,297099.16
2024-04-04,0.01188,0.01302,0.01233,0.01233,35008781.04,431808.18
2024-04-05,0.01233,0.01289,0.01154,0.01221,43911310.44,536372.06
2024-04-06,0.01221,0.01309,0.0124,0.0124,24695626.37,306336.46
2024-04-07,0.0124,0.01387,0.01248,0.01318,40525994.6,534047.13
2024-04-08,0.01318,0.01433,0.01289,0.01361,34131601.49,464516.71
2024-04-09,0.01361,0.01383,0.01244,0.01313,29591992.32,388679.02
2024-04-10,0.01313,0.01342,0.01201,0.01271,31653575.67,402416.25
2024-04-11,0.01271,0.0126,0.0119,0.0126,31798289.7,400809.73
2024-04-12,0.0126,0.01276,0.008731,0.01007,101125771.86,1018715.24
2024-04-13,0.01007,0.01024,0.007042,0.008323,47898478.98,398648.35
2024-04-14,0.008323,0.009207,0.007234,0.00855,35980153.88,307613.52
2024-04-15,0.00855,0.008883,0.008248,0.008248,42124063.6,347445.39
2024-04-16,0.008248,0.008935,0.007659,0.008297,46544540.38,386189.87
2024-04-17,0.008297,0.00858,0.007354,0.00858,37901359.18,325183.19
2024-04-18,0.00858,0.008892,0.008256,0.008256,29465225.09,243278.33
2024-04-19,0.008256,0.008939,0.0083,0.008939,29325670.99,262135.03
2024-04-20,0.008939,0.009747,0.008447,0.009097,37166926.76,338110.86
2024-04-21,0.009097,0.009743,0.008444,0.009094,38623732.0,351237.07
2024-04-22,0.009094,0.00936,0.008691,0.00936,26829649.74,251114.62
2024-04-23,0.00936,0.009298,0.008634,0.009298,24803248.69,230623.29
2024-04-24,0.009298,0.00964,0.008354,0.008997,36472344.85,328139.97
2024-04-25,0.008997,0.009028,0.008384,0.009028,25649283.04,231571.69
2024-04-26,0.009028,0.008925,0.008288,0.008288,60734019.9,503338.16
2024-04-27,0.008288,0.008881,0.008246,0.008881,28091083.76,249471.9
2024-04-28,0.008881,0.008836,0.008204,0.008204,16128015.77,132321.89
2024-04-29,0.008204,0.0083,0.0083,0.0083,15283493.73,126855.75
2024-04-30,0.0083,0.007882,0.007276,0.007882,21042098.78,165862.58
2024-05-01,0.007882,0.008159,0.006993,0.008159,19165838.48,156371.04
2024-05-02,0.008159,0.009453,0.007681,0.008863,30325560.95,268762.63
2024-05-03,0.008863,0.009438,0.008808,0.009438,13243794.24,124989.86
2024-05-04,0.009438,0.01086,0.008947,0.009586,41782634.55,400514.82
2024-05-05,0.009586,0.01025,0.008965,0.009606,22774298.51,218761.37
2024-05-06,0.009606,0.009475,0.008844,0.008844,16973692.85,150108.24
2024-05-07,0.008844,0.009972,0.008102,0.008725,51624626.27,450438.82
2024-05-08,0.008725,0.009177,0.007953,0.008565,26696126.37,228656.95
2024-05-09,0.008565,0.009462,0.008831,0.008831,13546204.95,119623.9
2024-05-10,0.008831,0.009119,0.007903,0.008511,8295689.0,70602.24
2024-05-11,0.008511,0.009123,0.007907,0.008515,21288539.11,181277.16
2024-05-12,0.008515,0.008604,0.00799,0.008604,13864829.84,119297.03
2024-05-13,0.008604,0.008811,0.008181,0.008181,18947553.98,155013.69
2024-05-14,0.008181,0.008617,0.008001,0.008001,19117583.9,152965.57
2024-05-15,0.008001,0.009274,0.007949,0.008612,21847322.87,188146.32
2024-05-16,0.008612,0.009135,0.00783,0.008483,25034776.47,212359.22
2024-05-17,0.008483,0.009387,0.008717,0.008717,16548810.62,144250.61
2024-05-18,0.008717,0.00937,0.008701,0.00937,16717934.97,156644.68
2024-05-19,0.00937,0.009278,0.008615,0.008615,17924997.28,154421.57
2024-05-20,0.008615,0.01,0.008572,0.009286,22390243.7,207914.23
2024-05-21,0.009286,0.00982,0.009118,0.00982,27798439.59,272974.11
2024-05-22,0.00982,0.009677,0.008986,0.009677,14380013.63,139159.68
2024-05-23,0.009677,0.009512,0.008833,0.009512,16940175.49,161143.23
2024-05-24,0.009512,0.009597,0.008911,0.009597,16708289.35,160345.55
2024-05-25,0.009597,0.0097,0.009008,0.009008,14465624.24,130300.03
2024-05-26,0.009008,0.009588,0.008903,0.009588,16718384.15,160301.9
2024-05-27,0.009588,0.009714,0.00902,0.009714,16490591.54,160192.18
2024-05-28,0.009714,0.009566,0.008883,0.009566,16228137.73,155243.52
2024-05-29,0.009566,0.01081,0.009461,0.009461,30830117.74,291676.14
2024-05-30,0.009461,0.01094,0.008885,0.008885,26361577.76,234222.74
2024-05-31,0.008885,0.0108,0.008773,0.01012,25810371.98,261261.3
2024-06-01,0.01012,0.01084,0.009481,0.01016,31668335.99,321694.56
2024-06-02,0.01016,0.01084,0.009483,0.01016,21093129.88,214323.31
2024-06-03,0.01016,0.01101,0.009632,0.01032,20195203.08,208413.28
2024-06-04,0.01032,0.01199,0.01058,0.01058,28695052.99,303658.98
2024-06-05,0.01058,0.01138,0.009956,0.01138,18372782.11,209060.74
2024-06-06,0.01138,0.01132,0.01062,0.01062,14619974.19,155203.49
2024-06-07,0.01062,0.0104,0.00832,0.009013,48930321.34,441007.34
2024-06-08,0.009013,0.009703,0.008316,0.008316,20694690.09,172105.93
2024-06-09,0.008316,0.009053,0.008357,0.009053,15753434.4,142617.8
2024-06-10,0.009053,0.009036,0.008341,0.008341,16273958.36,135735.69
2024-06-11,0.008341,0.008752,0.008078,0.008078,16858745.23,136190.49
2024-06-12,0.008078,0.008872,0.00819,0.00819,12495248.31,102331.59
2024-06-13,0.00819,0.008677,0.008009,0.008009,15749393.52,126138.54
2024-06-14,0.008009,0.008581,0.007261,0.007921,20362134.75,161283.09
2024-06-15,0.007921,0.007943,0.007281,0.007943,12955162.36,102898.41
2024-06-16,0.007943,0.007996,0.007329,0.007996,14430667.57,115384.6
2024-06-17,0.007996,0.007978,0.007313,0.007313,15373275.62,112424.62
2024-06-18,0.007313,0.007167,0.005864,0.006516,29883361.08,194714.06
2024-06-19,0.006516,0.007145,0.006495,0.006495,10124925.67,65762.22
2024-06-20,0.006495,0.007133,0.006485,0.007133,7894402.61,56312.89
2024-06-21,0.007133,0.007053,0.006412,0.007053,10940964.48,77168.02
2024-06-22,0.007053,0.007068,0.006425,0.007068,9188827.93,64942.22
2024-06-23,0.007068,0.00695,0.006318,0.00695,14441973.41,100370.45
2024-06-24,0.00695,0.007233,0.006027,0.007233,18175761.94,131456.45
2024-06-25,0.007233,0.007416,0.006798,0.006798,11902671.02,80909.85
2024-06-26,0.006798,0.006691,0.006691,0.006691,15958139.31,106770.92
2024-06-27,0.006691,0.007396,0.006779,0.006779,10102670.97,68489.15
2024-06-28,0.006779,0.007239,0.006636,0.007239,18282327.2,132344.23
2024-06-29,0.007239,0.007309,0.0067,0.0067,4644777.34,31118.07
2024-06-30,0.0067,0.007522,0.006269,0.006895,12293095.3,84766.38
2024-07-01,0.006895,0.007541,0.006913,0.006913,9856185.12,68131.27
2024-07-02,0.006913,0.007445,0.006204,0.006825,12993759.71,88681.02
2024-07-03,0.006825,0.007219,0.006016,0.006617,24681955.89,163327.71
2024-07-04,0.006617,0.006275,0.005704,0.005704,18848108.26,107511.7
2024-07-05,0.005704,0.005665,0.004532,0.005665,56448277.12,319758.27
2024-07-06,0.005665,0.005826,0.005243,0.005826,18383454.13,107094.01
2024-07-07,0.005826,0.005587,0.005587,0.005587,16441871.24,91855.14
2024-07-08,0.005587,0.006238,0.005671,0.005671,15935434.82,90369.47
2024-07-09,0.005671,0.005805,0.005805,0.005805,10573687.59,61377.3
2024-07-10,0.005805,0.005773,0.005773,0.005773,14169130.67,81792.41
2024-07-11,0.005773,0.005735,0.005735,0.005735,10928196.23,62671.84
2024-07-12,0.005735,0.006371,0.005791,0.005791,10317582.48,59752.92
2024-07-13,0.005791,0.006515,0.005923,0.005923,4348430.26,25756.21
2024-07-14,0.005923,0.006082,0.006082,0.006082,14441827.39,87833.42
2024-07-15,0.006082,0.006477,0.006477,0.006477,9673265.72,62649.44
2024-07-16,0.006477,0.006509,0.006509,0.006509,9652213.4,62823.95
2024-07-17,0.006509,0.007051,0.00641,0.007051,11730042.9,82704.2
2024-07-18,0.007051,0.007038,0.006398,0.006398,10072075.68,64442.58
2024-07-19,0.006398,0.006671,0.006671,0.006671,14726671.43,98239.4
2024-07-20,0.006671,0.006716,0.006716,0.006716,6162250.02,41388.05
2024-07-21,0.006716,0.006818,0.006818,0.006818,9396040.47,64059.37
2024-07-22,0.006818,0.006757,0.006757,0.006757,11375934.9,76864.59
2024-07-23,0.006757,0.006594,0.005935,0.005935,13517558.35,80221.09
2024-07-24,0.005935,0.005884,0.005884,0.005884,14471266.73,85146.01
2024-07-25,0.005884,0.005921,0.005264,0.005921,13011282.78,77045.79
2024-07-26,0.005921,0.007472,0.006113,0.007472,15732391.76,117548.79
2024-07-27,0.007472,0.00747,0.00679,0.00747,16171167.05,120790.54
2024-07-28,0.00747,0.00819,0.007508,0.007508,18440073.1,138444.43
2024-07-29,0.007508,0.008014,0.007346,0.008014,18015212.2,144372.71
2024-07-30,0.008014,0.007942,0.007942,0.007942,20767063.15,164923.81
2024-07-31,0.007942,0.0084,0.007754,0.007754,13524192.72,104868.48
2024-08-01,0.007754,0.009142,0.007183,0.009142,15770721.17,144176.4
2024-08-02,0.009142,0.009213,0.008599,0.009213,14978642.71,138003.4
2024-08-03,0.009213,0.009709,0.008495,0.008495,20817666.4,176848.14
2024-08-04,0.008495,0.00872,0.006395,0.006395,20225272.65,129339.56
2024-08-05,0.006395,0.005944,0.005403,0.005944,19193534.53,114076.78
2024-08-06,0.005944,0.008409,0.006166,0.007848,25231735.31,198020.52
2024-08-07,0.007848,0.00827,0.007718,0.007718,18940804.94,146190.11
2024-08-08,0.007718,0.009873,0.008639,0.009873,17646150.93,174226.89
2024-08-09,0.009873,0.009739,0.00913,0.009739,14062472.02,136954.71
2024-08-10,0.009739,0.009751,0.009141,0.009751,12804237.63,124848.12
2024-08-11,0.009751,0.009396,0.008809,0.008809,14323876.12,126175.44
2024-08-12,0.008809,0.009498,0.008311,0.008904,16891043.28,150400.1
2024-08-13,0.008904,0.009091,0.007879,0.008485,12856237.89,109089.84
2024-08-14,0.008485,0.008218,0.007631,0.008218,11644163.84,95688.56
2024-08-15,0.008218,0.008057,0.007482,0.007482,10262849.16,76785.4
2024-08-16,0.007482,0.007656,0.007067,0.007656,15676067.01,120018.75
2024-08-17,0.007656,0.007735,0.00714,0.007735,8576125.3,66334.03
2024-08-18,0.007735,0.00935,0.007013,0.008181,18896453.5,154601.16
2024-08-19,0.008181,0.00892,0.008325,0.00892,9213499.87,82181.3
2024-08-20,0.00892,0.008854,0.008854,0.008854,10835725.46,95940.95
2024-08-21,0.008854,0.009176,0.009176,0.009176,13325447.05,122269.24
2024-08-22,0.009176,0.009058,0.009058,0.009058,9059186.58,82058.96
2024-08-23,0.009058,0.009613,0.008972,0.009613,13084067.98,125779.37
2024-08-24,0.009613,0.009627,0.009627,0.009627,9528073.9,91727.87
2024-08-25,0.009627,0.00964,0.008354,0.008354,12636653.74,105571.67
2024-08-26,0.008354,0.008799,0.008171,0.008171,14524336.66,118671.6
2024-08-27,0.008171,0.008322,0.007727,0.007727,13587045.81,104992.88
2024-08-28,0.007727,0.007676,0.007085,0.007676,14310438.29,109841.99
2024-08-29,0.007676,0.007718,0.007124,0.007124,11626209.57,82829.56
2024-08-30,0.007124,0.007687,0.007095,0.007095,13670491.34,96998.78
2024-08-31,0.007095,0.007079,0.007079,0.007079,8441460.57,59754.57
2024-09-01,0.007079,0.006878,0.006304,0.006304,10276400.39,64787.34
2024-09-02,0.006304,0.007098,0.006506,0.007098,9187920.65,65213.44
2024-09-03,0.007098,0.006898,0.006898,0.006898,7223554.87,49826.79
2024-09-04,0.006898,0.006957,0.006957,0.006957,9392812.9,65346.39
2024-09-05,0.006957,0.00674,0.00674,0.00674,9017259.7,60777.12
2024-09-06,0.00674,0.006475,0.006475,0.006475,6371453.06,41252.1
2024-09-07,0.006475,0.0065,0.0065,0.0065,1399961.53,9099.94
2024-09-08,0.0065,0.007134,0.006586,0.007134,1067053.05,7612.69
2024-09-09,0.007134,0.007417,0.007417,0.007417,621116.46,4607.02
2024-09-10,0.007417,0.007494,0.007494,0.007494,5062196.57,37933.65
2024-09-11,0.007494,0.007456,0.006883,0.006883,10908934.23,75080.88
2024-09-12,0.006883,0.007558,0.006977,0.007558,8199407.11,61973.41
2024-09-13,0.007558,0.007871,0.007266,0.007871,1579968.99,12436.34
2024-09-14,0.007871,0.007802,0.007202,0.007202,2744848.74,19767.28
2024-09-15,0.007202,0.007097,0.007097,0.007097,1970771.07,13985.98
2024-09-16,0.007097,0.006985,0.006403,0.006403,8411930.79,53862.44
2024-09-17,0.006403,0.007239,0.006635,0.007239,11892152.93,86082.43
2024-09-18,0.007239,0.007413,0.006795,0.007413,8687591.59,64401.83
2024-09-19,0.007413,0.008185,0.007556,0.008185,865940.11,7087.93
2024-09-20,0.008185,0.008217,0.007585,0.008217,1704345.77,14005.45
2024-09-21,0.008217,0.008237,0.008237,0.008237,1634091.96,13460.36
2024-09-22,0.008237,0.008266,0.00763,0.00763,7614631.76,58103.4
2024-09-23,0.00763,0.008234,0.007601,0.007601,4615183.81,35080.18
2024-09-24,0.007601,0.008356,0.007713,0.008356,8019280.52,67008.82
2024-09-25,0.008356,0.00884,0.008209,0.008209,342527.18,2811.75
2024-09-26,0.008209,0.008474,0.007822,0.008474,2354597.49,19952.57
2024-09-27,0.008474,0.008553,0.008553,0.008553,143048.49,1223.46
2024-09-28,0.008553,0.008563,0.007904,0.007904,5821660.05,46015.8
2024-09-29,0.007904,0.007873,0.007873,0.007873,9893333.39,77894.54
2024-09-30,0.007873,0.007598,0.007598,0.007598,11044184.33,83911.25
2024-10-01,0.007598,0.007903,0.006687,0.006687,7891580.09,52770.26
2024-10-02,0.006687,0.006671,0.006671,0.006671,11075124.82,73877.71
2024-10-03,0.006671,0.006682,0.006075,0.006075,12214752.25,74200.16
2024-10-04,0.006075,0.006209,0.006209,0.006209,12604653.45,78267.41
2024-10-05,0.006209,0.006827,0.005585,0.006206,11847985.17,73527.64
2024-10-06,0.006206,0.00691,0.006282,0.00691,8806688.66,60857.68
2024-10-07,0.00691,0.006843,0.006843,0.006843,8361141.93,57215.98
2024-10-08,0.006843,0.006834,0.006213,0.006213,8639218.84,53674.75
2024-10-09,0.006213,0.006664,0.006059,0.006059,5810892.64,35205.42
2024-10-10,0.006059,0.006028,0.006028,0.006028,3270830.81,19716.69
2024-10-11,0.006028,0.006252,0.006252,0.006252,5585266.55,34917.65
2024-10-12,0.006252,0.00632,0.00632,0.00632,6411278.82,40517.38
2024-10-13,0.00632,0.006285,0.006285,0.006285,6547776.74,41155.71
2024-10-14,0.006285,0.006607,0.006607,0.006607,7245126.73,47867.28
2024-10-15,0.006607,0.006706,0.006036,0.006706,7233931.94,48514.14
2024-10-16,0.006706,0.006761,0.006085,0.006085,7095166.91,43176.39
2024-10-17,0.006085,0.006067,0.006067,0.006067,7709601.4,46772.6
2024-10-18,0.006067,0.006158,0.006158,0.006158,7629953.1,46987.59
2024-10-19,0.006158,0.006837,0.006153,0.006153,6009002.15,36975.21
2024-10-20,0.006153,0.006902,0.006212,0.006902,6744230.16,46549.31
2024-10-21,0.006902,0.006736,0.006062,0.006062,6212711.22,37662.9
2024-10-22,0.006062,0.006739,0.006065,0.006065,5650823.94,34272.98
2024-10-23,0.006065,0.006661,0.005995,0.005995,5942217.92,35624.59
2024-10-24,0.005995,0.006135,0.006135,0.006135,5818256.57,35693.38
2024-10-25,0.006135,0.006658,0.005326,0.005326,5532744.88,29468.63
2024-10-26,0.005326,0.006031,0.005361,0.006031,6262970.8,37774.01
2024-10-27,0.006031,0.006115,0.005436,0.005436,6620570.84,35986.85
2024-10-28,0.005436,0.005594,0.005594,0.005594,6361287.07,35585.46
2024-10-29,0.005594,0.006545,0.005818,0.005818,6359508.96,36998.95
2024-10-30,0.005818,0.005787,0.005787,0.005787,6592559.73,38148.22
2024-10-31,0.005787,0.005617,0.005617,0.005617,6344566.77,35634.91
2024-11-01,0.005617,0.005558,0.005558,0.005558,7004420.67,38929.68
2024-11-02,0.005558,0.005548,0.005548,0.005548,7032791.7,39020.18
2024-11-03,0.005548,0.0055,0.004812,0.0055,6619623.15,36406.36
2024-11-04,0.0055,0.005425,0.004747,0.004747,6674451.91,31682.53
2024-11-05,0.004747,0.00555,0.004856,0.00555,6654975.68,36936.76
2024-11-06,0.00555,0.006051,0.005295,0.006051,6752110.81,40860.3
2024-11-07,0.006051,0.006074,0.006074,0.006074,6215315.69,37750.54
2024-11-08,0.006074,0.006125,0.006125,0.006125,6466339.74,39606.23
2024-11-09,0.006125,0.006137,0.006137,0.006137,6061131.92,37199.06
2024-11-10,0.006137,0.007239,0.006434,0.007239,6805350.05,49261.54
2024-11-11,0.007239,0.007988,0.007101,0.007988,6589754.94,52640.6
2024-11-12,0.007988,0.007924,0.006163,0.007043,7935239.73,55889.82
2024-11-13,0.007043,0.00724,0.006335,0.006335,7089588.67,44911.8
2024-11-14,0.006335,0.006987,0.006113,0.006113,6757922.55,41313.84
2024-11-15,0.006113,0.007285,0.006374,0.007285,6923025.82,50432.26
2024-11-16,0.007285,0.00725,0.006344,0.00725,6455908.08,46808.4
2024-11-17,0.00725,0.00719,0.006291,0.00719,6228082.11,44780.99
2024-11-18,0.00719,0.007241,0.006336,0.007241,6119468.7,44312.21
2024-11-19,0.007241,0.007393,0.006469,0.007393,6223908.59,46016.33
2024-11-20,0.007393,0.00755,0.006607,0.006607,6759123.73,44654.79
2024-11-21,0.006607,0.007875,0.005906,0.006891,7016709.19,48348.9
2024-11-22,0.006891,0.007921,0.006931,0.006931,6035387.23,41829.83
2024-11-23,0.006931,0.007821,0.006844,0.007821,5853158.26,45778.74
2024-11-24,0.007821,0.008822,0.007841,0.007841,6113955.41,47942.31
2024-11-25,0.007841,0.008372,0.007442,0.007442,6443479.36,47949.48
2024-11-26,0.007442,0.008271,0.007352,0.007352,6655362.72,48932.3
2024-11-27,0.007352,0.008636,0.007677,0.008636,6342607.15,54775.87
2024-11-28,0.008636,0.00861,0.007654,0.00861,5894196.12,50751.01
2024-11-29,0.00861,0.008776,0.007801,0.008776,6022943.41,52857.25
2024-11-30,0.008776,0.008683,0.008683,0.008683,6126452.21,53193.63
2024-12-01,0.008683,0.008755,0.008755,0.008755,5879665.73,51475.78
2024-12-02,0.008755,0.008627,0.008627,0.008627,5668083.15,48900.69
2024-12-03,0.008627,0.01055,0.008634,0.01055,5569416.65,58769.16
2024-12-04,0.01055,0.01185,0.009875,0.009875,6182010.24,61048.51
2024-12-05,0.009875,0.01068,0.009705,0.01068,5805063.06,61974.39
2024-12-06,0.01068,0.01498,0.01099,0.01299,8023768.06,104202.56
2024-12-07,0.01299,0.01399,0.01299,0.01299,6715096.08,87231.98
2024-12-08,0.01299,0.01518,0.01315,0.01417,6742695.45,95520.89
2024-12-09,0.01417,0.01363,0.009734,0.01071,6884746.25,73716.47
2024-12-10,0.01071,0.01063,0.009666,0.009666,6757177.95,65313.45
2024-12-11,0.009666,0.01113,0.01012,0.01113,7134236.65,79420.73
2024-12-12,0.01113,0.011,0.011,0.011,6619574.01,72845.88
2024-12-13,0.011,0.01116,0.01116,0.01116,6519116.41,72735.58
2024-12-14,0.01116,0.01115,0.01014,0.01014,6432331.45,65225.74
2024-12-15,0.01014,0.01044,0.01044,0.01044,6188195.33,64619.95
2024-12-16,0.01044,0.01061,0.009548,0.01061,6179101.94,65553.6
2024-12-17,0.01061,0.01061,0.009553,0.009553,6193438.18,59163.52
2024-12-18,0.009553,0.009013,0.008012,0.008012,6341929.25,50810.15
2024-12-19,0.008012,0.00779,0.006817,0.00779,5974332.67,46542.97
2024-12-20,0.00779,0.007822,0.006844,0.007822,6048197.34,47306.33
2024-12-21,0.007822,0.007778,0.006806,0.006806,6039693.33,41103.96
2024-12-22,0.006806,0.007608,0.006657,0.007608,5817105.74,44255.92
2024-12-23,0.007608,0.007582,0.007582,0.007582,5954526.89,45145.62
2024-12-24,0.007582,0.007889,0.007889,0.007889,5840610.84,46073.98
2024-12-25,0.007889,0.007948,0.007948,0.007948,6140602.6,48808.49
2024-12-26,0.007948,0.007654,0.006698,0.006698,6427749.57,43050.58
2024-12-27,0.006698,0.007534,0.006592,0.007534,6087562.49,45861.3
2024-12-28,0.007534,0.007611,0.007611,0.007611,6065898.44,46168.84
2024-12-29,0.007611,0.007485,0.007485,0.007485,6183944.22,46287.99
2024-12-30,0.007485,0.007412,0.007412,0.007412,5991744.21,44408.99
2024-12-31,0.007412,0.007471,0.007471,0.007471,6246739.42,46671.63
2025-01-01,0.007471,0.007551,0.006607,0.007551,6297272.87,47553.23
2025-01-02,0.007551,0.007752,0.007752,0.007752,6380215.38,49459.92
2025-01-03,0.007752,0.007851,0.007851,0.007851,6045465.52,47462.13
2025-01-04,0.007851,0.007857,0.007857,0.007857,6323428.32,49683.78
2025-01-05,0.007857,0.008851,0.007868,0.008851,6298645.25,55750.74
2025-01-06,0.008851,0.009205,0.008183,0.008183,6233283.52,51004.32
2025-01-07,0.008183,0.007755,0.007755,0.007755,6143213.37,47643.06
2025-01-08,0.007755,0.007604,0.006654,0.006654,5960178.22,39656.49
2025-01-09,0.006654,0.007404,0.006478,0.006478,6291806.87,40760.64
2025-01-10,0.006478,0.00663,0.00663,0.00663,6512560.95,43176.46
2025-01-11,0.00663,0.007566,0.00662,0.00662,6434635.46,42596.62
2025-01-12,0.00662,0.006615,0.006615,0.006615,6193167.6,40970.26
2025-01-13,0.006615,0.006616,0.006616,0.006616,6311194.05,41756.35
2025-01-14,0.006616,0.006757,0.006757,0.006757,6539507.13,44186.67
2025-01-15,0.006757,0.007036,0.007036,0.007036,6293079.39,44276.59
2025-01-16,0.007036,0.006999,0.006999,0.006999,6441187.76,45079.04
2025-01-17,0.006999,0.007288,0.007288,0.007288,6116267.49,44574.01
2025-01-18,0.007288,0.00731,0.00731,0.00731,5964933.14,43604.89
2025-01-19,0.00731,0.007085,0.006073,0.006073,5903421.2,35850.02
2025-01-20,0.006073,0.00715,0.006129,0.006129,4976754.63,30502.15
2025-01-21,0.006129,0.006369,0.006369,0.006369,4400952.61,28031.15
2025-01-22,0.006369,0.00622,0.00622,0.00622,5225403.3,32502.77
2025-01-23,0.00622,0.006236,0.006236,0.006236,4351509.53,27136.16
2025-01-24,0.006236,0.006291,0.006291,0.006291,4363640.57,27452.91
2025-01-25,0.006291,0.006284,0.006284,0.006284,3535542.75,22217.31
2025-01-26,0.006284,0.006155,0.006155,0.006155,3238806.6,19933.61
2025-01-27,0.006155,0.006124,0.006124,0.006124,3318749.84,20323.84
2025-01-28,0.006124,0.006077,0.006077,0.006077,2589111.05,15734.2
2025-01-29,0.006077,0.006225,0.005187,0.006225,2484455.28,15464.69
2025-01-30,0.006225,0.006284,0.005237,0.006284,2511013.13,15780.15
2025-01-31,0.006284,0.006145,0.006145,0.006145,3190638.11,19605.66
2025-02-01,0.006145,0.006037,0.005031,0.005031,1157403.29,5822.89
2025-02-02,0.005031,0.004883,0.004883,0.004883,559114.06,2730.3
2025-02-03,0.004883,0.005073,0.004058,0.004058,504141.15,2045.83
2025-02-04,0.004058,0.003912,0.003912,0.003912,70984.13,277.68
2025-02-05,0.003912,0.003865,0.003865,0.003865,61275.69,236.85
2025-02-06,0.003865,0.003863,0.003863,0.003863,103782.52,400.87
2025-02-07,0.003863,0.003861,0.003861,0.003861,137248.41,529.96
2025-02-08,0.003861,0.003859,0.003859,0.003859,264502.36,1020.72
2025-02-09,0.003859,0.003859,0.003859,0.003859,95497.46,368.57
2025-02-10,0.003859,0.004873,0.003898,0.003898,250226.99,975.47
2025-02-11,0.003898,0.004789,0.003831,0.004789,27334.81,130.91
2025-02-12,0.004789,0.005872,0.004894,0.004894,895461.4,4382.15
2025-02-13,0.004894,0.004832,0.004832,0.004832,91263.02,440.95
2025-02-14,0.004832,0.004875,0.004875,0.004875,3039053.48,14816.71
2025-02-15,0.004875,0.00488,0.003904,0.003904,117930.85,460.38
2025-02-16,0.003904,0.003845,0.003845,0.003845,1371805.98,5275.02
2025-02-17,0.003845,0.003832,0.001916,0.001916,13815814.4,26468.42
2025-02-18,0.001916,0.001913,0.001913,0.001913,4832781.26,9243.24
2025-02-19,0.001913,0.001933,0.0009664,0.001933,14199244.99,27444.58
2025-02-20,0.001933,0.00295,0.001967,0.001967,5505026.57,10827.91
2025-02-21,0.001967,0.001923,0.0007692,0.0007692,15453520.29,11886.88
2025-02-22,0.0007692,0.0009658,0.0006761,0.0006761,9957509.38,6731.91
2025-02-23,0.0006761,0.0006739,0.0003851,0.0003851,13863672.11,5338.85
2025-02-24,0.0003851,0.0005492,0.0003661,0.0003661,22334803.59,8177.84
2025-02-25,0.0003661,0.000443,0.0002658,0.000443,15107068.09,6693.13
2025-02-26,0.000443,0.0004206,0.0002524,0.0003365,9211880.41,3099.92
