# Dataset Report: Hedera (HBAR)
# Coin Name: Hedera
# Symbol: HBAR
# Approx Row Count: 2323
# Date Range: 2019-09-20 to 2026-01-28
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_HBAR, Volume_USD
# --------------------------------------------------
Date,open,high,low,close,Volume_HBAR,Volume_USD
2022-09-06,0.0622,0.0635,0.05791,0.05848,23579610.86,1432393.22
2022-09-07,0.05848,0.06119,0.05771,0.06077,14996705.29,886958.52
2022-09-08,0.06077,0.06159,0.05922,0.0612,7401232.11,448415.68
2022-09-09,0.0612,0.0643,0.06101,0.0637,27660846.67,1747646.76
2022-09-10,0.0637,0.06477,0.06291,0.06382,8622184.34,549449.17
2022-09-11,0.06382,0.06489,0.0626,0.06409,11044844.31,701381.33
2022-09-12,0.06409,0.07445,0.063,0.07359,62330664.04,4291393.11
2022-09-13,0.07359,0.07385,0.06406,0.0648,40077134.54,2718399.39
2022-09-14,0.0648,0.06549,0.06243,0.0642,13681686.44,875412.24
2022-09-15,0.0642,0.0642,0.06042,0.06107,14975600.76,931495.11
2022-09-16,0.06107,0.06158,0.05991,0.0607,12663013.34,767182.78
2022-09-17,0.0607,0.06227,0.06061,0.06171,4955133.02,304640.6
2022-09-18,0.06171,0.06171,0.05657,0.05755,15209316.31,903272.71
2022-09-19,0.05755,0.05938,0.0562,0.05891,11201678.95,646909.3
2022-09-20,0.05891,0.05938,0.05653,0.05759,9099497.47,525834.77
2022-09-21,0.05759,0.06043,0.05556,0.05661,17169540.03,994899.54
2022-09-22,0.05661,0.06039,0.05661,0.06019,18657576.44,1103910.31
2022-09-23,0.06019,0.06238,0.05904,0.06127,21553042.79,1302597.67
2022-09-24,0.06127,0.06377,0.06082,0.0611,12394632.21,770448.95
2022-09-25,0.0611,0.06226,0.0586,0.05898,9647459.25,580630.82
2022-09-26,0.05898,0.06049,0.05799,0.05998,15564503.49,919895.27
2022-09-27,0.05998,0.06158,0.05781,0.05831,20185599.45,1207831.02
2022-09-28,0.05831,0.05879,0.05632,0.05809,8720062.47,503356.19
2022-09-29,0.05809,0.0584,0.05652,0.05781,8028271.34,461647.53
2022-09-30,0.05781,0.05847,0.05692,0.0574,10645514.42,613372.39
2022-10-01,0.0574,0.0579,0.057,0.05769,5290043.07,303774.37
2022-10-02,0.05769,0.058,0.05614,0.05639,7240772.47,414024.03
2022-10-03,0.05639,0.05823,0.0558,0.05781,9287239.52,530276.27
2022-10-04,0.05781,0.05869,0.05749,0.05849,9352744.86,544567.5
2022-10-05,0.05849,0.05858,0.05624,0.0579,13459151.91,774094.79
2022-10-06,0.0579,0.05883,0.0577,0.0581,13074361.58,761219.5
2022-10-07,0.0581,0.06104,0.0578,0.06047,14330270.62,849202.09
2022-10-08,0.06047,0.06079,0.05929,0.06032,8499917.17,511194.51
2022-10-09,0.06032,0.06129,0.0595,0.06009,8649602.69,521068.05
2022-10-10,0.06009,0.06077,0.05822,0.05839,11456786.26,684465.57
2022-10-11,0.05839,0.06245,0.05721,0.06098,17569053.99,1054386.37
2022-10-12,0.06098,0.06705,0.06061,0.06561,30070122.82,1954568.81
2022-10-13,0.06561,0.06704,0.05835,0.065,35167024.48,2209424.92
2022-10-14,0.065,0.06564,0.06063,0.0617,17237824.86,1086455.2
2022-10-15,0.0617,0.06308,0.06031,0.06041,7560112.33,465215.86
2022-10-16,0.06041,0.06155,0.05979,0.0614,8233654.96,500033.71
2022-10-17,0.0614,0.06272,0.0602,0.0625,8997981.55,557892.89
2022-10-18,0.0625,0.06448,0.06102,0.06249,8916288.32,561785.24
2022-10-19,0.06249,0.0627,0.0587,0.05936,15385667.55,926692.68
2022-10-20,0.05936,0.06,0.0574,0.0585,10416418.91,612256.64
2022-10-21,0.0585,0.05986,0.05655,0.0597,12347634.68,717812.4
2022-10-22,0.0597,0.06019,0.0587,0.0597,4828506.76,287220.52
2022-10-23,0.0597,0.0609,0.05849,0.0607,5152643.85,307526.1
2022-10-24,0.0607,0.0607,0.05796,0.0587,5881672.92,345718.18
2022-10-25,0.0587,0.061,0.05844,0.05971,7493432.0,447463.31
2022-10-26,0.05971,0.06108,0.05963,0.0606,10866548.41,655556.1
2022-10-27,0.0606,0.06183,0.05827,0.05855,15259141.66,914755.3
2022-10-28,0.05855,0.06043,0.05831,0.0601,16696525.3,993881.77
2022-10-29,0.0601,0.06191,0.05991,0.0614,18800530.94,1145370.37
2022-10-30,0.0614,0.06268,0.06,0.06061,10839947.52,666690.45
2022-10-31,0.06061,0.06147,0.05847,0.0596,16412462.9,982539.38
2022-11-01,0.0596,0.06018,0.05815,0.0584,12049292.76,712610.24
2022-11-02,0.0584,0.06015,0.05724,0.0588,17601885.64,1031839.2
2022-11-03,0.0588,0.06137,0.0586,0.0599,15344354.65,920894.17
2022-11-04,0.0599,0.06367,0.0592,0.0633,21367810.49,1325793.83
2022-11-05,0.0633,0.064,0.06112,0.06219,15783412.75,996312.25
2022-11-06,0.06219,0.06267,0.05893,0.05922,8950167.91,546363.43
2022-11-07,0.05922,0.06029,0.05829,0.0591,16920259.16,1006503.39
2022-11-08,0.0591,0.0595,0.04499,0.05208,72734723.16,3869000.11
2022-11-09,0.05208,0.05246,0.04246,0.0442,69869707.28,3297151.81
2022-11-10,0.0442,0.05255,0.04356,0.05005,33847823.39,1665257.33
2022-11-11,0.05005,0.05046,0.04589,0.04804,19406510.02,931556.98
2022-11-12,0.04804,0.0484,0.04579,0.04706,14433872.31,676061.65
2022-11-13,0.04706,0.049,0.04474,0.04525,16712678.81,775407.98
2022-11-14,0.04525,0.04732,0.04317,0.04723,26429004.16,1201532.37
2022-11-15,0.04723,0.05031,0.04666,0.04903,35246902.43,1718453.14
2022-11-16,0.04903,0.0494,0.04679,0.04809,30631873.35,1469674.36
2022-11-17,0.04809,0.05103,0.04804,0.04846,44736864.86,2219636.53
2022-11-18,0.04846,0.04928,0.04735,0.04828,32032421.88,1551835.09
2022-11-19,0.04828,0.04925,0.04678,0.0487,24751687.41,1192805.27
2022-11-20,0.0487,0.04984,0.04576,0.04612,37383330.25,1781834.71
2022-11-21,0.04612,0.04673,0.04483,0.04505,38410291.73,1754012.57
2022-11-22,0.04505,0.04662,0.04436,0.04649,42794707.3,1963427.5
2022-11-23,0.04649,0.04899,0.04644,0.04837,41136168.92,1959822.55
2022-11-24,0.04837,0.04977,0.04805,0.04951,28750379.56,1403353.01
2022-11-25,0.04951,0.04966,0.04805,0.04898,23678945.66,1156896.14
2022-11-26,0.04898,0.05062,0.04898,0.04937,20663624.17,1030301.47
2022-11-27,0.04937,0.05096,0.04902,0.04909,16328452.19,818225.24
2022-11-28,0.04909,0.05086,0.04734,0.04843,111159571.25,5474433.68
2022-11-29,0.04843,0.04962,0.04801,0.04944,25669137.88,1255956.28
2022-11-30,0.04944,0.05083,0.04916,0.0508,30510099.28,1526846.74
2022-12-01,0.0508,0.05081,0.04867,0.04921,33196537.9,1647605.4
2022-12-02,0.04921,0.0495,0.04815,0.04887,18537537.85,904237.18
2022-12-03,0.04887,0.04907,0.04742,0.04755,14736503.07,708672.11
2022-12-04,0.04755,0.04828,0.04736,0.04809,16130219.09,770854.3
2022-12-05,0.04809,0.04914,0.04802,0.04858,26762284.7,1302032.53
2022-12-06,0.04858,0.04881,0.0477,0.04822,19327092.52,932472.74
2022-12-07,0.04822,0.04826,0.04618,0.04709,27627295.58,1298061.29
2022-12-08,0.04709,0.04806,0.04681,0.0479,27876419.24,1321592.12
2022-12-09,0.0479,0.04833,0.04774,0.04804,35032783.63,1680897.36
2022-12-10,0.04804,0.05356,0.04798,0.04831,62354714.82,3037303.35
2022-12-11,0.04831,0.04888,0.04787,0.04793,15487051.84,750448.17
2022-12-12,0.04793,0.04794,0.04654,0.04735,25125123.34,1180922.48
2022-12-13,0.04735,0.04818,0.04605,0.0477,45410690.02,2144078.88
2022-12-14,0.0477,0.04784,0.04637,0.04671,35682834.1,1685189.16
2022-12-15,0.04671,0.0468,0.04506,0.04581,41173335.38,1889602.23
2022-12-16,0.04581,0.04606,0.04143,0.04204,53834138.33,2365568.53
2022-12-17,0.04204,0.04312,0.04095,0.04303,32527883.23,1374571.08
2022-12-18,0.04303,0.04436,0.04291,0.04384,18175324.08,793988.51
2022-12-19,0.04384,0.04435,0.04014,0.04087,33161430.63,1399235.68
2022-12-20,0.04087,0.0429,0.04069,0.04285,33749579.11,1420491.99
2022-12-21,0.04285,0.04334,0.04211,0.04273,35032596.96,1494586.55
2022-12-22,0.04273,0.04348,0.04237,0.04343,50782047.94,2179947.24
2022-12-23,0.04343,0.04386,0.04248,0.04354,37363410.22,1624130.14
2022-12-24,0.04354,0.04402,0.04258,0.04384,18432092.68,804757.02
2022-12-25,0.04384,0.04405,0.04294,0.04347,15467595.98,673709.8
2022-12-26,0.04347,0.04397,0.04337,0.04391,19156875.62,835367.09
2022-12-27,0.04391,0.04432,0.04184,0.04224,58066589.13,2485299.68
2022-12-28,0.04224,0.04242,0.04021,0.04064,53328238.36,2206636.73
2022-12-29,0.04064,0.04087,0.03853,0.03888,105634948.26,4179815.38
2022-12-30,0.03888,0.03889,0.03715,0.03725,143415723.17,5456958.92
2022-12-31,0.03725,0.03738,0.03563,0.03648,143752369.23,5256233.43
2023-01-01,0.03648,0.03895,0.03618,0.03803,50191856.43,1871345.96
2023-01-02,0.03803,0.03951,0.03743,0.03893,57788875.58,2234188.03
2023-01-03,0.03893,0.0393,0.03793,0.0381,31575695.37,1223020.97
2023-01-04,0.0381,0.03962,0.03779,0.03851,72589582.81,2793102.55
2023-01-05,0.03851,0.03909,0.0378,0.03832,49385969.21,1896861.01
2023-01-06,0.03832,0.03916,0.0368,0.03914,61453274.32,2323528.98
2023-01-07,0.03914,0.0399,0.03864,0.03962,33863762.64,1327391.69
2023-01-08,0.03962,0.04226,0.03903,0.04179,54344859.89,2201895.53
2023-01-09,0.04179,0.04589,0.04179,0.04458,132421675.54,5856680.5
2023-01-10,0.04458,0.04539,0.04332,0.0446,81308723.69,3603300.82
2023-01-11,0.0446,0.04582,0.04329,0.04573,56924127.13,2519741.89
2023-01-12,0.04573,0.04826,0.04533,0.04764,80003929.19,3734796.36
2023-01-13,0.04764,0.05071,0.04639,0.05062,72005844.85,3464759.6
2023-01-14,0.05062,0.05369,0.04999,0.05308,147414848.7,7644726.1
2023-01-15,0.05308,0.05316,0.05014,0.05228,69173133.88,3587714.84
2023-01-16,0.05228,0.05455,0.0509,0.05373,67375150.39,3569866.87
2023-01-17,0.05373,0.05487,0.05278,0.05432,63797987.73,3429339.96
2023-01-18,0.05432,0.06015,0.054,0.05415,133143427.17,7461196.4
2023-01-19,0.05415,0.06231,0.0536,0.06126,85682539.52,4944138.75
2023-01-20,0.06126,0.08237,0.05938,0.07246,253670235.32,17439293.5
2023-01-21,0.07246,0.07455,0.06958,0.07158,164324886.22,11895779.42
2023-01-22,0.07158,0.07331,0.06768,0.06905,89759340.32,6311646.2
2023-01-23,0.06905,0.07039,0.06748,0.06845,61582532.72,4247035.07
2023-01-24,0.06845,0.07067,0.06195,0.06272,71939352.59,4803837.5
2023-01-25,0.06272,0.07063,0.06253,0.06709,108137028.51,7075405.43
2023-01-26,0.06709,0.07012,0.06539,0.06699,54893896.31,3701737.43
2023-01-27,0.06699,0.0711,0.06505,0.06946,63040813.67,4304919.08
2023-01-28,0.06946,0.0701,0.0664,0.06687,35204016.98,2395650.44
2023-01-29,0.06687,0.07063,0.06655,0.06944,40454723.54,2776484.45
2023-01-30,0.06944,0.07,0.06289,0.06417,66788592.82,4378957.75
2023-01-31,0.06417,0.06666,0.06396,0.06455,53217863.53,3465307.7
2023-02-01,0.06455,0.07046,0.06235,0.0696,128801905.78,8469138.64
2023-02-02,0.0696,0.07075,0.06653,0.06696,68876119.27,4756929.16
2023-02-03,0.06696,0.07395,0.0667,0.07246,155621231.21,11050049.23
2023-02-04,0.07246,0.07774,0.07023,0.0733,116343416.72,8556606.5
2023-02-05,0.0733,0.07444,0.06817,0.06995,66408878.62,4725094.39
2023-02-06,0.06995,0.07144,0.06704,0.0675,54917173.74,3816414.47
2023-02-07,0.0675,0.0786,0.06747,0.07492,146897518.54,10843688.04
2023-02-08,0.07492,0.07928,0.07247,0.07518,118361695.6,8962773.49
2023-02-09,0.07518,0.07622,0.07022,0.07161,131243391.74,9447765.16
2023-02-10,0.07161,0.07844,0.07135,0.07606,166334861.48,12579804.64
2023-02-11,0.07606,0.09458,0.07583,0.08942,157551595.61,13577192.72
2023-02-12,0.08942,0.09909,0.08598,0.08675,233645544.58,21486447.68
2023-02-13,0.08675,0.08894,0.07906,0.08583,255288730.89,21543926.39
2023-02-14,0.08583,0.09087,0.084,0.0876,156671293.84,13706996.42
2023-02-15,0.0876,0.09258,0.08426,0.09162,109846641.85,9723956.24
2023-02-16,0.09162,0.09272,0.08341,0.08397,123599055.11,11094562.69
2023-02-17,0.08397,0.08783,0.08357,0.0854,67216600.67,5784133.94
2023-02-18,0.0854,0.08701,0.08463,0.08655,52224164.19,4475064.68
2023-02-19,0.08655,0.09211,0.08624,0.08763,92386615.65,8236971.14
2023-02-20,0.08763,0.08959,0.08438,0.0867,81028197.8,7092929.94
2023-02-21,0.0867,0.08696,0.08033,0.08257,78245817.43,6555639.54
2023-02-22,0.08257,0.08269,0.07825,0.08238,70629757.29,5679882.32
2023-02-23,0.08238,0.08323,0.07947,0.08069,41525143.57,3387551.24
2023-02-24,0.08069,0.08242,0.07549,0.0772,90637334.32,7148221.01
2023-02-25,0.07724,0.0779,0.07227,0.07496,54581961.38,4087479.21
2023-02-26,0.07496,0.07618,0.0736,0.07478,58584097.17,4382447.24
2023-02-27,0.07478,0.07478,0.07051,0.07228,93847330.4,6815177.68
2023-02-28,0.07228,0.07236,0.06829,0.06921,104155843.17,7355254.41
2023-03-01,0.06921,0.073,0.06874,0.07074,126091274.06,8865722.97
2023-03-02,0.07074,0.07084,0.06613,0.06893,85372632.39,5792965.38
2023-03-03,0.06893,0.06893,0.06196,0.06395,112487646.32,7261143.77
2023-03-04,0.06395,0.06608,0.06215,0.06451,45046352.04,2919837.66
2023-03-05,0.06451,0.06598,0.06383,0.06396,29176106.8,1901100.06
2023-03-06,0.06396,0.06494,0.06292,0.06389,63144763.73,4046484.91
2023-03-07,0.06389,0.06466,0.06142,0.06268,47880421.0,3022598.89
2023-03-08,0.06268,0.06307,0.05878,0.06074,59530727.26,3635407.03
2023-03-09,0.06074,0.06144,0.05405,0.05723,123560588.99,7092753.02
2023-03-10,0.05723,0.05985,0.05444,0.05921,106419523.07,6127586.75
2023-03-11,0.05921,0.0617,0.05619,0.05866,108874017.08,6417818.63
2023-03-12,0.05866,0.06231,0.05638,0.06226,55104197.19,3229540.5
2023-03-13,0.06226,0.06534,0.05901,0.0646,95391855.27,5965100.53
2023-03-14,0.0646,0.06875,0.06339,0.0661,124660340.72,8247295.21
2023-03-15,0.0661,0.06739,0.05888,0.06012,105439719.97,6634581.95
2023-03-16,0.06012,0.06267,0.05916,0.06102,74144722.98,4502209.34
2023-03-17,0.06102,0.06558,0.06014,0.06548,73014761.64,4590098.73
2023-03-18,0.06548,0.06651,0.06192,0.0625,62036807.44,4008745.74
2023-03-19,0.0625,0.06654,0.06216,0.06508,53517455.94,3461071.98
2023-03-20,0.06508,0.06524,0.06124,0.06183,68482547.34,4315010.73
2023-03-21,0.06183,0.0644,0.05954,0.06423,74153871.9,4617625.31
2023-03-22,0.06423,0.06456,0.05935,0.06051,67968562.42,4241378.08
2023-03-23,0.06051,0.06361,0.05989,0.06254,45067534.7,2776169.06
2023-03-24,0.06254,0.06256,0.05907,0.06006,52050324.86,3154447.84
2023-03-25,0.06006,0.06072,0.05888,0.06017,30504920.72,1830553.43
2023-03-26,0.06017,0.06249,0.05983,0.06204,35507251.46,2178355.55
2023-03-27,0.06204,0.06204,0.05703,0.05931,47109587.96,2793555.33
2023-03-28,0.05931,0.0604,0.05787,0.05961,45903443.09,2711045.18
2023-03-29,0.05961,0.06878,0.05941,0.06849,77699734.77,4928867.24
2023-03-30,0.06849,0.06854,0.06286,0.06494,82086568.61,5374434.72
2023-03-31,0.06494,0.07655,0.06494,0.07304,205132681.25,14784325.29
2023-04-01,0.07304,0.0758,0.06976,0.07061,79119521.74,5697169.31
2023-04-02,0.07061,0.07775,0.07059,0.0731,108603180.52,8009818.54
2023-04-03,0.0731,0.07319,0.06653,0.06812,108321578.53,7526799.82
2023-04-04,0.06812,0.06865,0.0662,0.06749,114759060.14,7737603.94
2023-04-05,0.06749,0.06841,0.06548,0.06693,132866575.24,8957359.92
2023-04-06,0.06693,0.06703,0.0646,0.06541,46556166.06,3057015.08
2023-04-07,0.06541,0.06599,0.06343,0.06477,43240955.0,2796989.37
2023-04-08,0.06477,0.06563,0.06352,0.0648,23699324.23,1524063.64
2023-04-09,0.0648,0.06517,0.06335,0.06448,28749376.79,1842996.21
2023-04-10,0.06448,0.06659,0.06431,0.06606,46347232.06,3027270.09
2023-04-11,0.06606,0.06649,0.06504,0.0653,53026610.86,3489278.13
2023-04-12,0.0653,0.06557,0.06282,0.06412,58675916.85,3749474.12
2023-04-13,0.06412,0.06697,0.06351,0.06654,47802873.7,3129968.83
2023-04-14,0.06654,0.06829,0.06504,0.06746,74184680.31,4978840.09
2023-04-15,0.06746,0.06972,0.06698,0.06817,55486578.07,3787759.91
2023-04-16,0.06817,0.06973,0.06694,0.06923,47478666.66,3244801.18
2023-04-17,0.06923,0.06926,0.06587,0.0665,44445001.97,2981851.51
2023-04-18,0.0665,0.06879,0.06565,0.06804,47427176.63,3213330.53
2023-04-19,0.06804,0.06835,0.06133,0.06241,67535873.92,4329594.78
2023-04-20,0.06241,0.06416,0.06095,0.06185,42901632.5,2676559.85
2023-04-21,0.06185,0.06238,0.05882,0.05966,49216873.17,2991421.99
2023-04-22,0.05966,0.06139,0.0593,0.06115,19958725.34,1207625.04
2023-04-23,0.06115,0.0614,0.05928,0.06022,19770567.69,1196068.76
2023-04-24,0.06022,0.06098,0.05855,0.05985,26606700.36,1592421.66
2023-04-25,0.05985,0.06125,0.05859,0.06089,31926822.44,1901713.77
2023-04-26,0.06089,0.06339,0.0583,0.06043,44685866.99,2739681.88
2023-04-27,0.06043,0.0619,0.05987,0.06124,32329145.97,1971924.33
2023-04-28,0.06124,0.06128,0.0601,0.06072,30186288.03,1831427.76
2023-04-29,0.06072,0.06132,0.0604,0.06074,23408023.8,1422517.85
2023-04-30,0.06074,0.06551,0.06064,0.0635,70672188.92,4501098.19
2023-05-01,0.0635,0.06421,0.05892,0.05933,60718091.86,3674444.28
2023-05-02,0.05933,0.05937,0.05753,0.05888,74227317.33,4337143.44
2023-05-03,0.05888,0.05891,0.05611,0.05866,73258168.42,4197303.43
2023-05-04,0.05866,0.05898,0.05699,0.05754,36876701.36,2129105.24
2023-05-05,0.05754,0.05874,0.05724,0.0585,31570974.17,1834923.3
2023-05-06,0.0585,0.05878,0.05569,0.0571,27715440.59,1583347.99
2023-05-07,0.0571,0.05754,0.05642,0.05672,20449082.77,1163912.96
2023-05-08,0.05672,0.05714,0.05204,0.05477,61606210.04,3356326.23
2023-05-09,0.05477,0.05477,0.05341,0.05427,30340059.81,1641207.8
2023-05-10,0.05427,0.05532,0.0519,0.05431,38418173.92,2079797.0
2023-05-11,0.05431,0.05436,0.05028,0.05142,51081470.84,2656964.21
2023-05-12,0.05142,0.05238,0.05003,0.05233,43426532.49,2221647.21
2023-05-13,0.05233,0.05241,0.05112,0.05147,19218540.57,993002.69
2023-05-14,0.05147,0.05249,0.05113,0.05181,37518067.37,1937158.19
2023-05-15,0.05181,0.05323,0.05114,0.05235,28699372.51,1507300.13
2023-05-16,0.05235,0.0528,0.05163,0.05241,18412397.2,962657.17
2023-05-17,0.05241,0.05367,0.05134,0.05332,24338327.6,1277467.54
2023-05-18,0.05332,0.05336,0.05134,0.05237,21581244.17,1131589.68
2023-05-19,0.05237,0.05309,0.05216,0.0529,19075175.51,1004445.33
2023-05-20,0.0529,0.05328,0.0526,0.05302,14370863.04,761103.71
2023-05-21,0.05302,0.05315,0.05184,0.0523,13513254.15,708119.0
2023-05-22,0.0523,0.05251,0.05154,0.05201,18074215.62,939971.78
2023-05-23,0.05201,0.05306,0.05193,0.05228,23186320.67,1213402.95
2023-05-24,0.05228,0.05229,0.0501,0.05092,25563207.56,1301660.91
2023-05-25,0.05092,0.05116,0.04986,0.05066,26125207.48,1323155.6
2023-05-26,0.05066,0.05223,0.05031,0.05215,21869934.44,1119651.91
2023-05-27,0.05215,0.05253,0.05161,0.05213,13250929.58,690293.65
2023-05-28,0.05213,0.05404,0.05186,0.05337,20169530.31,1064060.54
2023-05-29,0.05337,0.05379,0.0522,0.05278,16603481.45,877380.81
2023-05-30,0.05278,0.05311,0.05219,0.0528,23944603.36,1265070.1
2023-05-31,0.0528,0.05305,0.05086,0.05129,25859421.24,1334246.33
2023-06-01,0.05129,0.05158,0.05009,0.05023,47062020.78,2399534.04
2023-06-02,0.05023,0.05096,0.04998,0.05084,74094660.97,3741290.42
2023-06-03,0.05084,0.05085,0.05005,0.05025,44114445.31,2224339.69
2023-06-04,0.05025,0.05088,0.05002,0.05017,24144268.0,1220063.67
2023-06-05,0.05017,0.0505,0.0465,0.04883,66788237.63,3243908.34
2023-06-06,0.04883,0.04987,0.04748,0.04964,55592804.7,2712833.46
2023-06-07,0.04964,0.0519,0.04781,0.04832,40667355.01,1999826.82
2023-06-08,0.04832,0.0488,0.04742,0.04869,23942664.41,1155585.58
2023-06-09,0.04869,0.04908,0.04763,0.04845,26628677.03,1289786.1
2023-06-10,0.04845,0.04849,0.04002,0.04547,89334031.06,3933914.57
2023-06-11,0.04547,0.0457,0.04342,0.04443,27268208.11,1208940.6
2023-06-12,0.04443,0.04543,0.04347,0.04526,24461683.22,1091367.47
2023-06-13,0.04526,0.04698,0.04478,0.04685,23459102.06,1076788.03
2023-06-14,0.04685,0.04782,0.04533,0.04539,25074006.65,1170026.83
2023-06-15,0.04539,0.04629,0.04197,0.04288,38623032.27,1677400.39
2023-06-16,0.04288,0.04479,0.04201,0.04449,32069940.52,1386578.67
2023-06-17,0.04449,0.04646,0.04413,0.04578,18025092.03,819709.75
2023-06-18,0.04578,0.04642,0.04486,0.04523,13935749.17,634691.92
2023-06-19,0.04523,0.04563,0.04423,0.04507,14740202.19,663963.73
2023-06-20,0.04507,0.04944,0.04476,0.04899,316228870.43,14682474.59
2023-06-21,0.04899,0.05124,0.04802,0.05047,50274352.73,2509034.91
2023-06-22,0.05047,0.05214,0.04964,0.0502,33298042.57,1692949.25
2023-06-23,0.0502,0.05364,0.05001,0.05211,38426802.49,2004163.98
2023-06-24,0.05211,0.05421,0.05087,0.05122,32092648.67,1673801.86
2023-06-25,0.05122,0.0583,0.05096,0.05197,67052355.9,3605456.22
2023-06-26,0.05197,0.05281,0.04914,0.04971,38088492.49,1930297.36
2023-06-27,0.04971,0.05133,0.04951,0.05058,28789017.62,1456019.36
2023-06-28,0.05058,0.05064,0.04742,0.04768,30455792.15,1487037.02
2023-06-29,0.04768,0.04988,0.04754,0.04829,29160546.01,1423057.35
2023-06-30,0.04829,0.05151,0.0472,0.05063,42719490.9,2131755.57
2023-07-01,0.05063,0.05216,0.05007,0.05076,27911676.49,1419589.39
2023-07-02,0.05076,0.05077,0.0493,0.05007,35907949.41,1791833.7
2023-07-03,0.05007,0.05149,0.04969,0.05023,37768811.37,1913043.13
2023-07-04,0.05023,0.05042,0.04803,0.04852,53085402.15,2613274.69
2023-07-05,0.04852,0.04912,0.04671,0.04723,50295518.04,2404623.16
2023-07-06,0.04723,0.04917,0.04605,0.04612,29136441.85,1373729.95
2023-07-07,0.04612,0.04735,0.04564,0.04717,23623365.15,1102465.95
2023-07-08,0.04717,0.04764,0.04647,0.04709,23480797.72,1105631.6
2023-07-09,0.04709,0.04777,0.04667,0.04702,18504773.47,874316.71
2023-07-10,0.04702,0.04809,0.04597,0.04755,26394501.46,1246207.09
2023-07-11,0.04755,0.04843,0.04692,0.04835,25446747.13,1217178.57
2023-07-12,0.04835,0.04931,0.04785,0.04834,23192661.51,1127638.18
2023-07-13,0.04834,0.05272,0.04757,0.05257,65756964.42,3309827.27
2023-07-14,0.05257,0.05457,0.04969,0.05119,68709897.58,3588160.15
2023-07-15,0.05119,0.05348,0.05041,0.05213,25042458.72,1301168.5
2023-07-16,0.05213,0.0527,0.0507,0.0507,30631241.22,1584078.94
2023-07-17,0.0507,0.0531,0.05003,0.05196,35623437.03,1841055.58
2023-07-18,0.05196,0.05521,0.05125,0.05289,76471805.98,4062273.95
2023-07-19,0.05289,0.0582,0.05237,0.05616,78082937.24,4360830.48
2023-07-20,0.05616,0.06215,0.0558,0.05726,96592911.53,5599648.8
2023-07-21,0.05726,0.05731,0.05458,0.05545,43425314.96,2419829.5
2023-07-22,0.05545,0.05554,0.0529,0.05367,42137522.54,2293577.63
2023-07-23,0.05367,0.05469,0.05166,0.05351,44249974.88,2360892.78
2023-07-24,0.05351,0.05485,0.05115,0.052,45077618.41,2368974.16
2023-07-25,0.052,0.05248,0.05137,0.0523,26037174.3,1354601.74
2023-07-26,0.0523,0.05289,0.05131,0.0524,27503311.93,1430506.94
2023-07-27,0.0524,0.05328,0.05154,0.05189,30951972.84,1619238.97
2023-07-28,0.05189,0.05273,0.05089,0.05267,36498772.46,1895539.87
2023-07-29,0.05267,0.05399,0.05265,0.05392,24778489.28,1326377.27
2023-07-30,0.05392,0.05437,0.05161,0.05301,23403660.8,1246073.38
2023-07-31,0.05301,0.05339,0.05164,0.0523,23413769.04,1228076.0
2023-08-01,0.0523,0.05232,0.05052,0.05182,33408909.2,1710769.44
2023-08-02,0.05182,0.0538,0.05086,0.05259,52495267.23,2726281.0
2023-08-03,0.05259,0.05456,0.05249,0.05349,48208170.98,2572714.59
2023-08-04,0.05349,0.05391,0.05246,0.05318,31631958.84,1683508.2
2023-08-05,0.05318,0.05333,0.05166,0.05252,20493479.43,1071325.31
2023-08-06,0.05252,0.05991,0.0523,0.05766,79258784.91,4493770.25
2023-08-07,0.05766,0.05769,0.05452,0.05649,29466009.95,1643417.07
2023-08-08,0.05649,0.06255,0.05629,0.06195,100255980.77,6008994.91
2023-08-09,0.06195,0.0638,0.05956,0.05972,68401789.35,4201104.37
2023-08-10,0.05972,0.06171,0.05755,0.05761,33169510.35,1947701.87
2023-08-11,0.05761,0.05763,0.05598,0.05663,30290779.9,1719004.01
2023-08-12,0.05663,0.05759,0.05562,0.05638,18710774.77,1058387.48
2023-08-13,0.05638,0.0572,0.05578,0.05696,19006414.91,1071478.69
2023-08-14,0.05696,0.06759,0.05689,0.06528,153003295.18,9844428.89
2023-08-15,0.06528,0.07586,0.06461,0.06761,168620930.08,11864164.2
2023-08-16,0.06761,0.06968,0.06123,0.06255,139734921.26,9033763.35
2023-08-17,0.06255,0.06358,0.05243,0.0576,120758813.2,7208883.29
2023-08-18,0.0576,0.05959,0.05462,0.05915,93290738.24,5322651.48
2023-08-19,0.05915,0.06892,0.05915,0.06528,165161655.85,10656328.03
2023-08-20,0.06528,0.06632,0.06117,0.06136,64823196.46,4079581.77
2023-08-21,0.06136,0.06473,0.06025,0.06125,108608403.19,6794693.07
2023-08-22,0.06125,0.06378,0.05706,0.05893,74093635.7,4466551.49
2023-08-23,0.05893,0.06209,0.05781,0.0618,83242884.91,5003259.89
2023-08-24,0.0618,0.06321,0.05855,0.05929,51588181.22,3131011.55
2023-08-25,0.05929,0.06149,0.05818,0.05895,59017997.54,3501352.87
2023-08-26,0.05895,0.05913,0.05634,0.05795,36984427.15,2130816.56
2023-08-27,0.05795,0.05947,0.05742,0.05819,42165976.43,2455700.71
2023-08-28,0.05819,0.05851,0.05527,0.05618,55327428.99,3105087.55
