# Dataset Report: Enjin Coin (ENJ)
# Coin Name: Enjin Coin
# Symbol: ENJ
# Approx Row Count: 3028
# Date Range: 2017-11-01 to 2026-02-14
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_ENJ, Volume_USD
# Note: Gaming & NFT ecosystem token (ERC-1155 pioneer). Migrated to Enjin Blockchain late 2023.
# --------------------------------------------------
Date,open,high,low,close,Volume_ENJ,Volume_USD
2024-01-25,0.3005,0.3151,0.2948,0.2985,1630345.34,494935.64
2024-01-26,0.2985,0.3246,0.2798,0.3045,1944078.9,580306.84
2024-01-27,0.3045,0.3111,0.3022,0.308,517798.94,159137.53
2024-01-28,0.308,0.3117,0.302,0.3046,460831.4,141686.52
2024-01-29,0.3046,0.308,0.2952,0.307,1120067.59,336175.6
2024-01-30,0.307,0.3137,0.2947,0.3048,1219893.35,371603.3
2024-01-31,0.3048,0.3065,0.292,0.2966,613018.29,184088.48
2024-02-01,0.2966,0.3037,0.2897,0.3003,716948.47,212885.79
2024-02-02,0.3003,0.3031,0.295,0.2992,528795.67,157582.82
2024-02-03,0.2992,0.3055,0.296,0.2982,445260.68,133814.84
2024-02-04,0.2982,0.3017,0.28,0.2881,780961.93,226755.9
2024-02-05,0.2881,0.2952,0.282,0.291,653778.47,189748.65
2024-02-06,0.291,0.2966,0.291,0.2918,681905.14,200220.82
2024-02-07,0.2918,0.293,0.2806,0.293,1001785.08,286847.56
2024-02-08,0.293,0.3041,0.2916,0.2994,868925.79,259033.13
2024-02-09,0.2994,0.3239,0.297,0.316,1794676.86,560747.08
2024-02-10,0.316,0.3183,0.3043,0.3145,672888.05,209533.28
2024-02-11,0.3145,0.3216,0.31,0.3116,1034666.96,326497.06
2024-02-12,0.3116,0.3268,0.2986,0.3183,2519794.59,783823.38
2024-02-13,0.3183,0.3207,0.3023,0.3148,1351533.16,419292.03
2024-02-14,0.3148,0.3551,0.3128,0.3346,2459183.17,804567.22
2024-02-15,0.3346,0.3365,0.3243,0.329,1756880.23,581356.97
2024-02-16,0.329,0.3394,0.3244,0.3329,1416843.28,467912.87
2024-02-17,0.3329,0.334,0.3142,0.326,1031430.11,333903.56
2024-02-18,0.326,0.337,0.3232,0.331,916628.22,302886.71
2024-02-19,0.331,0.3857,0.3301,0.3788,6237948.02,2237579.02
2024-02-20,0.3788,0.4092,0.3424,0.361,5314414.23,1972059.92
2024-02-21,0.361,0.3666,0.3223,0.3367,3438563.71,1153800.69
2024-02-22,0.3367,0.3462,0.3245,0.3388,2669505.31,900444.68
2024-02-23,0.3388,0.3602,0.3325,0.346,2647451.5,912005.9
2024-02-24,0.346,0.3698,0.3412,0.356,2528891.29,898980.24
2024-02-25,0.356,0.3678,0.3445,0.3654,1448768.72,512276.77
2024-02-26,0.3654,0.3786,0.356,0.3661,3616066.64,1331501.44
2024-02-27,0.3661,0.4348,0.3632,0.4223,6659770.29,2702806.58
2024-02-28,0.4223,0.4324,0.3826,0.4104,5088436.03,2101738.07
2024-02-29,0.4104,0.4652,0.4062,0.424,5549062.56,2430215.28
2024-03-01,0.424,0.4755,0.424,0.465,3735093.14,1695285.0
2024-03-02,0.465,0.5368,0.4546,0.5266,4897085.91,2426508.21
2024-03-03,0.5266,0.5626,0.4611,0.5178,5232646.31,2746013.71
2024-03-04,0.5178,0.6037,0.5054,0.5746,6512198.97,3674750.93
2024-03-05,0.5746,0.5763,0.4499,0.5088,7347434.14,3878640.52
2024-03-06,0.5088,0.5544,0.4816,0.5402,3168252.76,1684917.99
2024-03-07,0.5402,0.6045,0.5146,0.5635,6783006.33,3787784.9
2024-03-08,0.5635,0.6208,0.5255,0.5868,4348952.7,2478021.15
2024-03-09,0.5868,0.6488,0.5821,0.6334,3730094.65,2302487.83
2024-03-10,0.6334,0.7197,0.627,0.6738,7994874.63,5412173.78
2024-03-11,0.6738,0.7274,0.6229,0.6938,5732781.54,3878922.07
2024-03-12,0.6938,0.715,0.6291,0.6695,3481056.4,2335042.19
2024-03-13,0.6695,0.6905,0.6394,0.6686,2543490.73,1694020.27
2024-03-14,0.6686,0.6712,0.588,0.6231,4115488.39,2584743.41
2024-03-15,0.6231,0.6295,0.5433,0.5833,4174297.05,2438663.98
2024-03-16,0.5833,0.6192,0.5166,0.5337,2754124.03,1558444.13
2024-03-17,0.5337,0.5953,0.5076,0.5901,2591118.4,1439582.75
2024-03-18,0.5901,0.5971,0.4944,0.533,3752455.38,2026905.99
2024-03-19,0.533,0.5383,0.4651,0.4765,3720205.83,1836810.82
2024-03-20,0.4765,0.532,0.4479,0.5184,6850638.41,3322612.77
2024-03-21,0.5184,0.5219,0.4917,0.5059,2284841.7,1160098.99
2024-03-22,0.5059,0.5638,0.47,0.4859,3209465.03,1622059.41
2024-03-23,0.4859,0.5095,0.482,0.4863,1292110.69,642205.23
2024-03-24,0.4863,0.514,0.4799,0.504,1477102.63,732501.62
2024-03-25,0.504,0.524,0.4969,0.5173,2651488.22,1366901.97
2024-03-26,0.5173,0.5454,0.5107,0.5235,2974026.52,1571591.1
2024-03-27,0.5235,0.5326,0.4843,0.4942,4320282.25,2179455.0
2024-03-28,0.4942,0.5129,0.4891,0.4999,1568526.4,787821.12
2024-03-29,0.4999,0.5072,0.4869,0.4967,1573917.38,782656.21
2024-03-30,0.4967,0.5071,0.4893,0.4921,1092655.69,543604.53
2024-03-31,0.4921,0.5066,0.4907,0.5043,1214656.13,609232.37
2024-04-01,0.5043,0.5092,0.456,0.473,2717111.36,1290975.21
2024-04-02,0.473,0.4738,0.4261,0.435,2646908.01,1173559.8
2024-04-03,0.435,0.4533,0.4196,0.4369,1589397.58,697303.38
2024-04-04,0.4369,0.4521,0.4253,0.4414,1368730.39,605627.84
2024-04-05,0.4414,0.4414,0.4107,0.4303,1528387.24,651181.85
2024-04-06,0.4303,0.4471,0.4283,0.444,1101851.37,485774.33
2024-04-07,0.444,0.4527,0.4407,0.4478,623513.04,278987.02
2024-04-08,0.4478,0.4808,0.4379,0.4777,1456839.93,678632.15
2024-04-09,0.4777,0.4865,0.4512,0.4536,1397434.2,652732.61
2024-04-10,0.4536,0.4594,0.4258,0.4449,1191434.1,526949.68
2024-04-11,0.4449,0.4656,0.4406,0.4458,659128.29,296260.91
2024-04-12,0.4458,0.4546,0.3443,0.3634,7269490.4,2727530.61
2024-04-13,0.3634,0.3644,0.2732,0.3106,9067424.12,2906782.87
2024-04-14,0.3106,0.3443,0.2966,0.3387,4287782.3,1366708.49
2024-04-15,0.3387,0.3532,0.3072,0.318,3386710.31,1132262.35
2024-04-16,0.318,0.3279,0.305,0.3238,2194133.16,698480.14
2024-04-17,0.3238,0.3307,0.3012,0.3179,1509865.41,480639.29
2024-04-18,0.3179,0.3313,0.3112,0.3284,976485.66,316361.9
2024-04-19,0.3284,0.3408,0.3002,0.334,1560569.39,511911.1
2024-04-20,0.334,0.3613,0.33,0.3558,1874904.74,642308.37
2024-04-21,0.3558,0.3568,0.3339,0.3428,1224209.63,423365.8
2024-04-22,0.3428,0.3622,0.3407,0.3567,1802750.22,638827.0
2024-04-23,0.3567,0.363,0.3479,0.3516,1499984.96,529172.49
2024-04-24,0.3516,0.3684,0.3497,0.3527,2160716.06,780458.1
2024-04-25,0.3527,0.3639,0.3439,0.3462,1064444.67,373204.05
2024-04-26,0.3462,0.3482,0.331,0.3384,1406012.2,476467.48
2024-04-27,0.3384,0.34,0.3228,0.3341,1861189.85,615546.34
2024-04-28,0.3341,0.3407,0.3241,0.3265,1171228.77,388952.72
2024-04-29,0.3265,0.3299,0.3104,0.3173,1688323.07,541872.59
2024-04-30,0.3173,0.3195,0.2944,0.2971,2004866.05,600492.02
2024-05-01,0.2971,0.3145,0.2845,0.3113,1392376.1,418063.54
2024-05-02,0.3113,0.3191,0.2962,0.3154,1810234.74,557051.62
2024-05-03,0.3154,0.325,0.3066,0.3241,1156652.13,366292.29
2024-05-04,0.3241,0.337,0.3066,0.3339,960348.26,315943.32
2024-05-05,0.3339,0.3355,0.3142,0.328,804478.16,265265.28
2024-05-06,0.328,0.3367,0.3204,0.3213,1532110.19,502298.7
2024-05-07,0.3213,0.326,0.3075,0.3092,1293943.67,411316.35
2024-05-08,0.3092,0.3114,0.2936,0.303,1038806.5,317553.47
2024-05-09,0.303,0.3119,0.2835,0.311,1472856.75,446344.0
2024-05-10,0.311,0.3187,0.2967,0.3029,926357.52,288811.24
2024-05-11,0.3029,0.3056,0.2837,0.3022,625727.82,189750.13
2024-05-12,0.3022,0.3056,0.2819,0.3022,597602.55,181210.97
2024-05-13,0.3022,0.3588,0.2763,0.3169,5627912.36,1881606.06
2024-05-14,0.3169,0.3199,0.2769,0.2863,7903294.55,2267795.4
2024-05-15,0.2863,0.3051,0.2819,0.3023,3580702.14,1050003.64
2024-05-16,0.3023,0.304,0.2899,0.2999,1405578.62,419026.3
2024-05-17,0.2999,0.3277,0.2979,0.3205,1832555.49,580360.14
2024-05-18,0.3205,0.3247,0.3159,0.3247,1129821.94,363535.91
2024-05-19,0.3247,0.3299,0.307,0.3089,1059984.73,336503.12
2024-05-20,0.3089,0.3356,0.3049,0.3338,2343020.82,759285.74
2024-05-21,0.3338,0.3623,0.3309,0.3559,3166687.46,1094719.65
2024-05-22,0.3559,0.3748,0.3512,0.3571,2209594.73,800986.36
2024-05-23,0.3571,0.3662,0.3238,0.3475,2818248.87,975226.44
2024-05-24,0.3475,0.3647,0.3404,0.3492,1356088.14,476205.59
2024-05-25,0.3492,0.3555,0.3443,0.3503,684378.78,239239.16
2024-05-26,0.3503,0.3543,0.3383,0.3409,612921.65,212529.48
2024-05-27,0.3409,0.388,0.3389,0.384,2251726.16,834987.11
2024-05-28,0.384,0.397,0.3584,0.3642,2807580.67,1043888.74
2024-05-29,0.3642,0.3714,0.3555,0.357,1342216.31,487844.26
2024-05-30,0.357,0.3707,0.351,0.3536,720464.58,259850.26
2024-05-31,0.3536,0.3551,0.3027,0.3133,18146153.83,5697206.04
2024-06-01,0.3133,0.3181,0.2981,0.3101,8308352.6,2573404.87
2024-06-02,0.3101,0.3141,0.2884,0.2971,4628812.28,1402171.23
2024-06-03,0.2971,0.3111,0.295,0.2972,3610536.62,1096104.51
2024-06-04,0.2972,0.3031,0.2901,0.2941,9341272.3,2765463.92
2024-06-05,0.2941,0.305,0.2941,0.3021,4813867.52,1445112.12
2024-06-06,0.3021,0.3042,0.2921,0.2981,3153738.55,941782.49
2024-06-07,0.2981,0.3001,0.2387,0.2684,8665678.69,2363609.06
2024-06-08,0.2684,0.2728,0.2502,0.2522,3467971.99,896411.16
2024-06-09,0.2522,0.26,0.2504,0.257,2888263.18,735613.48
2024-06-10,0.257,0.258,0.2473,0.2504,3135099.46,794565.43
2024-06-11,0.2504,0.2522,0.2283,0.235,4810963.86,1145191.31
2024-06-12,0.235,0.2451,0.2292,0.2391,9569963.68,2284443.45
2024-06-13,0.2391,0.2393,0.2225,0.226,2978399.21,676816.95
2024-06-14,0.226,0.2298,0.2071,0.2131,3831074.7,840214.14
2024-06-15,0.2131,0.2215,0.2127,0.215,342303.62,74103.1
2024-06-16,0.215,0.2336,0.212,0.2207,485665.36,105903.63
2024-06-17,0.2207,0.2214,0.1997,0.2056,755968.1,158830.55
2024-06-18,0.2056,0.2073,0.1819,0.188,2172050.73,411216.87
2024-06-19,0.188,0.1981,0.1855,0.191,826809.92,158212.65
2024-06-20,0.191,0.2033,0.1908,0.192,955773.03,187385.0
2024-06-21,0.192,0.2065,0.19,0.1939,2433252.35,476166.88
2024-06-22,0.1939,0.1987,0.1909,0.1919,492780.75,95391.9
2024-06-23,0.1919,0.1969,0.1839,0.1899,892900.34,169877.6
2024-06-24,0.1899,0.201,0.181,0.2002,859279.73,164660.9
2024-06-25,0.2002,0.2086,0.199,0.2049,499573.23,102253.51
2024-06-26,0.2049,0.2076,0.1991,0.1999,298787.15,60667.48
2024-06-27,0.1999,0.204,0.1947,0.196,1003499.11,198965.58
2024-06-28,0.196,0.198,0.19,0.1909,617216.05,118940.94
2024-06-29,0.1909,0.1951,0.1862,0.1863,329844.98,62909.03
2024-06-30,0.1863,0.1947,0.1852,0.1944,719292.83,137038.79
2024-07-01,0.1944,0.1988,0.1929,0.1943,265024.15,51759.52
2024-07-02,0.1943,0.1991,0.1908,0.1911,526972.48,102038.77
2024-07-03,0.1911,0.193,0.1828,0.1858,585912.55,110255.26
2024-07-04,0.1858,0.1861,0.1582,0.16,969240.32,165051.17
2024-07-05,0.16,0.1688,0.1352,0.1649,4721426.48,706710.34
2024-07-06,0.1649,0.1744,0.1599,0.1718,525743.31,87166.69
2024-07-07,0.1718,0.1718,0.1589,0.16,529501.77,87449.28
2024-07-08,0.16,0.169,0.152,0.1639,1070647.03,173179.4
2024-07-09,0.1639,0.1691,0.1618,0.1661,429239.27,71411.29
2024-07-10,0.1661,0.1701,0.1641,0.1677,500987.47,83448.66
2024-07-11,0.1677,0.1728,0.1621,0.1629,355650.99,58817.13
2024-07-12,0.1629,0.1664,0.1589,0.1647,298275.72,48596.48
2024-07-13,0.1647,0.1756,0.1607,0.1689,1352773.6,228505.31
2024-07-14,0.1689,0.1834,0.1684,0.177,695497.08,119710.44
2024-07-15,0.177,0.1888,0.1769,0.1879,1612969.61,294082.22
2024-07-16,0.1879,0.1935,0.18,0.1935,581415.98,109812.46
2024-07-17,0.1935,0.2037,0.191,0.198,1063550.11,209634.54
2024-07-18,0.198,0.2023,0.188,0.1923,524274.38,103142.96
2024-07-19,0.1923,0.2048,0.1889,0.2035,683148.11,135882.97
2024-07-20,0.2035,0.2069,0.2007,0.2029,752705.68,153566.8
2024-07-21,0.2029,0.2048,0.1918,0.2043,280371.52,56128.17
2024-07-22,0.2043,0.2052,0.1931,0.1943,354300.41,71196.29
2024-07-23,0.1943,0.1983,0.181,0.1823,213040.38,40403.13
2024-07-24,0.1823,0.1944,0.18,0.1816,996861.82,187539.18
2024-07-25,0.1816,0.1823,0.1719,0.1818,686587.53,122011.45
2024-07-26,0.1818,0.1903,0.1798,0.189,925239.12,172353.12
2024-07-27,0.189,0.1917,0.1839,0.1887,287336.27,54412.34
2024-07-28,0.1887,0.1893,0.1827,0.1848,122433.37,22801.13
2024-07-29,0.1848,0.1944,0.1844,0.1856,259873.2,49104.85
