# Dataset Report: FUNToken (FUN)
# Coin Name: FUNToken
# Symbol: FUN
# Approx Row Count: 3570
# Date Range: 2016-05-08 to 2026-02-14
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_FUN, Volume_USD
# Note: Launched June 2017. Native token for the decentralized iGaming ecosystem.
# --------------------------------------------------
Date,open,high,low,close,Volume_FUN,Volume_USD
2023-11-01,0.004645,0.00478,0.00463,0.00472,22834.25,107.13
2023-11-02,0.00472,0.004785,0.00462,0.004666,23439.68,110.07
2023-11-03,0.004666,0.00468,0.00461,0.00468,31964.98,148.33
2023-11-04,0.00468,0.00478,0.00468,0.004764,36398.76,173.41
2023-11-05,0.004764,0.00498,0.00474,0.004909,29300.7,142.66
2023-11-06,0.004909,0.00502,0.004909,0.00502,21985.54,108.9
2023-11-07,0.00502,0.00505,0.00495,0.005032,99772.31,501.45
2023-11-08,0.005032,0.00509,0.00502,0.00509,1598228.8,8036.53
2023-11-09,0.00509,0.0051,0.00492,0.005017,39308.12,199.09
2023-11-10,0.005017,0.00512,0.00492,0.005108,482408.36,2430.12
2023-11-11,0.005108,0.005206,0.00505,0.005206,613805.7,3135.88
2023-11-12,0.005206,0.00534,0.005117,0.005337,509216.9,2620.14
2023-11-13,0.005337,0.005337,0.00525,0.005252,48721.05,258.06
2023-11-14,0.005252,0.005252,0.004872,0.004916,206234.22,1012.78
2023-11-15,0.004916,0.00509,0.004874,0.00509,97234.73,476.44
2023-11-16,0.00509,0.00509,0.004896,0.004919,26136.52,129.42
2023-11-17,0.004919,0.004919,0.004794,0.004807,104906.5,504.39
2023-11-18,0.004807,0.004811,0.004627,0.004655,4652.54,21.66
2023-11-19,0.004655,0.004696,0.0046,0.004682,31485.9,147.22
2023-11-20,0.004682,0.004691,0.00464,0.004687,41333.14,192.78
2023-11-21,0.004687,0.004727,0.00458,0.00458,262820.98,1223.83
2023-11-22,0.00458,0.00467,0.00458,0.004666,25739.25,120.15
2023-11-23,0.004666,0.00467,0.004666,0.004667,4906.5,22.91
2023-11-24,0.004667,0.00473,0.004667,0.004697,38480.55,180.79
2023-11-25,0.004697,0.00474,0.00469,0.00474,28708.91,135.84
2023-11-26,0.00474,0.00481,0.00474,0.004748,25187.75,119.87
2023-11-27,0.004748,0.004749,0.00461,0.004613,5355.92,24.7
2023-11-28,0.004613,0.004682,0.004613,0.00465,21594.58,100.42
2023-11-29,0.00465,0.00465,0.00465,0.00465,3271.0,15.21
2023-11-30,0.00465,0.004659,0.00463,0.004651,18549.54,86.13
2023-12-01,0.004651,0.004699,0.004646,0.00468,7221.22,33.83
2023-12-02,0.00468,0.00477,0.00468,0.00477,331971.75,1563.56
2023-12-03,0.00477,0.00477,0.004666,0.004675,306533.44,1440.65
2023-12-04,0.004675,0.0048,0.004675,0.004783,50050.53,238.56
2023-12-05,0.004783,0.004797,0.00475,0.004787,16388.4,78.46
2023-12-06,0.004787,0.0051,0.004787,0.004998,29541.03,145.96
2023-12-07,0.004998,0.004998,0.00494,0.00494,10000.0,49.4
2023-12-08,0.00494,0.00536,0.00494,0.00525,503924.71,2669.56
2023-12-09,0.00525,0.00525,0.005161,0.005161,18296.38,94.77
2023-12-10,0.005161,0.005162,0.0051,0.005131,132302.06,678.59
2023-12-11,0.005131,0.005131,0.00487,0.004871,348795.65,1706.07
2023-12-12,0.004871,0.00493,0.00484,0.004858,42162.86,204.63
2023-12-13,0.004858,0.01146,0.004777,0.00942,3164273.53,26901.03
2023-12-14,0.00942,0.01084,0.007827,0.00848,2037734.37,18415.27
2023-12-15,0.00848,0.01108,0.00848,0.00887,4120037.71,39876.31
2023-12-16,0.00887,0.008947,0.00741,0.007637,579784.09,4719.3
2023-12-17,0.007637,0.007921,0.006953,0.006953,1131096.37,8217.74
2023-12-18,0.006953,0.006964,0.00612,0.00675,354540.64,2356.18
2023-12-19,0.00675,0.006994,0.006398,0.006598,333611.48,2222.32
2023-12-20,0.006598,0.006636,0.006446,0.006491,424915.75,2776.31
2023-12-21,0.006491,0.008834,0.006455,0.00825,4347599.54,34993.56
2023-12-22,0.00825,0.00825,0.00698,0.007192,833400.99,6042.0
2023-12-23,0.007192,0.007192,0.0068,0.006917,657953.75,4519.69
2023-12-24,0.006917,0.006917,0.00677,0.006822,50832.1,347.2
2023-12-25,0.006822,0.00728,0.00677,0.00705,943803.6,6700.8
2023-12-26,0.00705,0.00705,0.00681,0.00687,803117.15,5525.24
2023-12-27,0.00687,0.00752,0.006812,0.007446,1092120.2,7934.7
2023-12-28,0.007446,0.007446,0.0067,0.006702,670151.27,4687.45
2023-12-29,0.006702,0.006954,0.006702,0.006744,93544.08,643.68
2023-12-30,0.006744,0.006744,0.00668,0.006706,32241.45,215.7
2023-12-31,0.006706,0.00673,0.00659,0.006699,23358.51,154.48
2024-01-01,0.006699,0.006729,0.006441,0.006443,28542.03,183.9
2024-01-02,0.006443,0.006739,0.006443,0.00655,309968.79,2055.12
2024-01-03,0.00655,0.00671,0.00573,0.00582,2243717.09,13413.34
2024-01-04,0.00582,0.005894,0.005773,0.00587,122888.49,713.71
2024-01-05,0.00587,0.00587,0.00545,0.005509,1415323.3,8021.6
2024-01-06,0.005509,0.005832,0.005509,0.005663,224699.24,1268.48
2024-01-07,0.005663,0.006436,0.005639,0.006011,378663.19,2281.28
2024-01-08,0.006011,0.006011,0.00538,0.00562,566556.44,3130.25
2024-01-09,0.00562,0.005685,0.005393,0.005453,401263.74,2198.94
2024-01-10,0.005453,0.005836,0.005375,0.005836,450329.6,2468.76
2024-01-11,0.005836,0.005903,0.00575,0.005817,104778.71,607.79
2024-01-12,0.005817,0.005869,0.005512,0.005512,131202.17,764.67
2024-01-13,0.005512,0.005709,0.005512,0.00568,8106.01,46.04
2024-01-14,0.00568,0.005747,0.00564,0.005704,7031.78,39.96
2024-01-15,0.005704,0.00571,0.005704,0.00571,7170.0,40.94
2024-01-16,0.00571,0.006765,0.00571,0.006121,322349.09,2010.53
2024-01-17,0.006121,0.006663,0.006121,0.006288,1287613.31,8369.36
2024-01-18,0.006288,0.007154,0.00601,0.006056,1470194.5,9518.85
2024-01-19,0.006056,0.00617,0.005696,0.005766,604138.3,3491.24
2024-01-20,0.005766,0.005858,0.005765,0.00584,6602.0,38.55
2024-01-21,0.00584,0.006013,0.00584,0.006008,71214.0,423.28
2024-01-22,0.006008,0.006008,0.00569,0.00571,71442.2,411.41
2024-01-23,0.00571,0.005969,0.005599,0.0056,117531.04,691.08
2024-01-24,0.0056,0.005675,0.005566,0.005607,70262.26,396.03
2024-01-25,0.005607,0.005608,0.00553,0.00553,33433.97,186.38
2024-01-26,0.00553,0.005718,0.00553,0.005718,372622.92,2130.31
2024-01-27,0.005718,0.005723,0.00565,0.005723,53091.52,302.16
2024-01-28,0.005723,0.00577,0.005646,0.005646,13719.38,77.86
2024-01-29,0.005646,0.00565,0.00561,0.00561,6325.1,35.48
2024-01-30,0.00561,0.00566,0.00561,0.00566,3585.0,20.29
2024-01-31,0.00566,0.00567,0.00555,0.00561,9115.31,51.14
2024-02-01,0.00561,0.00561,0.00543,0.005554,32556.96,178.6
2024-02-02,0.005554,0.005607,0.005547,0.005588,31154.13,173.58
2024-02-03,0.005588,0.00566,0.00557,0.0056,17982.0,101.1
2024-02-04,0.0056,0.00561,0.00551,0.005511,16802.39,92.88
2024-02-05,0.005511,0.005511,0.00548,0.00548,3585.0,19.65
2024-02-06,0.00548,0.005515,0.00548,0.005511,15290.66,84.27
2024-02-07,0.005511,0.005558,0.00548,0.00555,7758.98,42.86
2024-02-08,0.00555,0.0056,0.00555,0.00557,5635.5,31.49
2024-02-09,0.00557,0.00563,0.00551,0.005622,4747.86,26.29
2024-02-10,0.005622,0.005622,0.00556,0.00556,3609.0,20.2
2024-02-11,0.00556,0.005623,0.00552,0.00558,18427.05,103.15
2024-02-12,0.00558,0.005866,0.005551,0.005762,101088.88,586.52
2024-02-13,0.005762,0.005762,0.005549,0.005562,88060.01,495.47
2024-02-14,0.005562,0.00564,0.005562,0.005578,24999.97,140.24
2024-02-15,0.005578,0.00573,0.005578,0.00573,22682.92,129.23
2024-02-16,0.00573,0.005839,0.005623,0.005779,3838778.61,22230.49
2024-02-17,0.005779,0.00626,0.005735,0.005887,612439.98,3666.59
2024-02-18,0.005887,0.005973,0.005887,0.005934,121908.94,724.07
2024-02-19,0.005934,0.00596,0.005899,0.005939,70965.21,420.86
2024-02-20,0.005939,0.005939,0.005628,0.005628,95532.0,548.66
2024-02-21,0.005628,0.00565,0.00552,0.00552,120369.79,666.39
2024-02-22,0.00552,0.0061,0.00552,0.00583,518173.62,3069.59
2024-02-23,0.00583,0.005858,0.00564,0.005648,31813.69,179.94
2024-02-24,0.005648,0.00568,0.005589,0.00568,21866.23,123.64
2024-02-25,0.00568,0.00568,0.00561,0.00561,53190.35,298.41
2024-02-26,0.00561,0.00585,0.00561,0.00585,76720.79,440.34
2024-02-27,0.00585,0.00585,0.005724,0.005801,57202.45,332.35
2024-02-28,0.005801,0.00596,0.005681,0.005779,107844.01,625.67
2024-02-29,0.005779,0.005964,0.005698,0.005782,502748.57,2954.41
2024-03-01,0.005782,0.005813,0.005777,0.005784,104770.2,606.57
2024-03-02,0.005784,0.00616,0.005784,0.006127,404495.1,2436.18
2024-03-03,0.006127,0.006299,0.005995,0.00609,504015.15,3065.75
2024-03-04,0.00609,0.006119,0.005816,0.005885,754322.08,4521.07
2024-03-05,0.005885,0.00601,0.005288,0.005293,387739.57,2164.01
2024-03-06,0.005293,0.00553,0.005293,0.00553,245524.14,1348.68
2024-03-07,0.00553,0.005721,0.005514,0.005721,419295.68,2370.4
2024-03-08,0.005721,0.00586,0.00567,0.00586,102303.49,585.42
2024-03-09,0.00586,0.00668,0.0058,0.00638,810969.55,5066.97
2024-03-10,0.00638,0.00773,0.006379,0.006731,914475.91,6543.36
2024-03-11,0.006731,0.00692,0.006502,0.006725,2521087.69,16908.72
2024-03-12,0.006725,0.00689,0.00654,0.006887,2676879.28,18302.87
2024-03-13,0.006887,0.0072,0.00682,0.007138,1110622.31,7883.55
2024-03-14,0.007138,0.007149,0.00658,0.00663,2291747.54,15256.31
2024-03-15,0.00663,0.00663,0.006198,0.006452,489519.73,3159.88
2024-03-16,0.006452,0.006589,0.0059,0.0059,156080.89,985.68
2024-03-17,0.0059,0.00621,0.005748,0.0062,285952.58,1714.42
2024-03-18,0.0062,0.0062,0.00582,0.006003,10613.0,63.71
2024-03-19,0.006003,0.006003,0.0056,0.005845,12287.14,70.32
2024-03-20,0.005845,0.006031,0.005615,0.006003,119548.26,713.93
2024-03-21,0.006003,0.006206,0.006003,0.006119,60655.83,370.99
2024-03-22,0.006119,0.006284,0.006062,0.00617,54328.42,338.57
2024-03-23,0.00617,0.00644,0.00617,0.00636,137699.36,876.65
2024-03-24,0.00636,0.006365,0.006241,0.006322,15661.23,98.97
2024-03-25,0.006322,0.006793,0.006322,0.006656,532802.8,3429.07
2024-03-26,0.006656,0.006799,0.00662,0.006664,48670.41,325.81
2024-03-27,0.006664,0.006664,0.006449,0.006458,149988.33,975.3
2024-03-28,0.006458,0.007086,0.006456,0.00689,66875.97,462.75
2024-03-29,0.00689,0.00747,0.006781,0.00738,68623.1,494.77
2024-03-30,0.00738,0.007383,0.005203,0.006769,59623.59,406.08
2024-03-31,0.006769,0.006912,0.006746,0.006878,22163.45,152.6
2024-04-01,0.006878,0.006878,0.006673,0.006673,1097.8,7.472
2024-04-02,0.006673,0.006674,0.00612,0.006233,259315.32,1645.25
2024-04-03,0.006233,0.006499,0.00609,0.006401,114941.42,720.29
2024-04-04,0.006401,0.007063,0.006401,0.006765,166058.43,1128.97
2024-04-05,0.006765,0.00692,0.00651,0.00692,390038.71,2598.04
2024-04-06,0.00692,0.008319,0.00685,0.007168,2320720.97,16621.99
2024-04-07,0.007168,0.00718,0.006821,0.006839,357386.18,2516.57
2024-04-08,0.006839,0.007683,0.006839,0.007646,78643.54,589.34
2024-04-09,0.007646,0.007646,0.007158,0.007336,4150.46,30.58
2024-04-10,0.007336,0.00743,0.00696,0.00738,244222.19,1702.49
2024-04-11,0.00738,0.00757,0.00701,0.007032,11738.2,86.04
2024-04-12,0.007032,0.0072,0.006,0.006074,363231.39,2417.28
2024-04-13,0.006074,0.006838,0.005012,0.005285,621289.48,3381.08
2024-04-14,0.005285,0.007641,0.005054,0.005385,2506169.82,12960.57
2024-04-15,0.005385,0.005666,0.005385,0.005416,34449.18,192.9
2024-04-16,0.005416,0.005421,0.005291,0.005343,3766.0,19.94
2024-04-17,0.005343,0.005453,0.005196,0.00532,81781.26,431.66
2024-04-18,0.00532,0.005513,0.005309,0.005513,10307.17,55.31
2024-04-19,0.005513,0.00584,0.005415,0.005837,8406.87,48.38
2024-04-20,0.005837,0.006017,0.005833,0.006015,10028.0,60.16
2024-04-21,0.006015,0.006015,0.005674,0.005676,9323.0,53.04
2024-04-22,0.005676,0.005827,0.005676,0.00575,59716.3,343.39
2024-04-23,0.00575,0.00582,0.00575,0.00576,7020.39,40.57
2024-04-24,0.00576,0.00595,0.005687,0.005716,21590.0,123.49
2024-04-25,0.005716,0.005716,0.0055,0.005671,10042.31,56.24
2024-04-26,0.005671,0.005671,0.005361,0.005423,11205.86,62.02
2024-04-27,0.005423,0.005491,0.005323,0.005439,3171.82,17.25
2024-04-28,0.005439,0.00547,0.00533,0.005398,6120.9,33.3
2024-04-29,0.005398,0.005432,0.005337,0.005375,25265.98,135.86
2024-04-30,0.005375,0.005377,0.004975,0.005142,35627.04,178.78
2024-05-01,0.005142,0.005142,0.004994,0.00506,30187.46,152.81
2024-05-02,0.00506,0.005266,0.005056,0.005258,22351.8,117.21
2024-05-03,0.005258,0.005417,0.005242,0.005404,4011.29,21.68
2024-05-04,0.005404,0.005638,0.005404,0.005586,10170.67,56.63
2024-05-05,0.005586,0.005586,0.00544,0.00558,12849.06,70.59
2024-05-06,0.00558,0.00558,0.00543,0.00543,5802.6,31.51
2024-05-07,0.00543,0.005505,0.005397,0.005397,126852.69,686.89
2024-05-08,0.005397,0.005399,0.0053,0.0053,5191.8,27.52
2024-05-09,0.0053,0.0053,0.00503,0.005136,9796.89,49.75
2024-05-10,0.005136,0.00527,0.00501,0.00501,11472.48,59.85
2024-05-11,0.00501,0.00511,0.00501,0.00511,5497.2,28.09
2024-05-12,0.00511,0.00511,0.00505,0.00505,3359.4,16.96
2024-05-13,0.00505,0.005079,0.00505,0.005079,7307.51,37.06
2024-05-14,0.005079,0.00508,0.004865,0.004912,12755.25,62.65
2024-05-15,0.004912,0.005252,0.004912,0.005221,31336.67,161.08
2024-05-16,0.005221,0.005354,0.00511,0.005112,21773.29,111.38
2024-05-17,0.005112,0.00532,0.005112,0.00532,3970.2,21.12
2024-05-18,0.005383,0.005529,0.005185,0.005248,1280323.97,6718.95
2024-05-19,0.005248,0.005159,0.005005,0.005005,1250548.43,6259.26
2024-05-20,0.00532,0.00532,0.00493,0.005221,795757.78,4167.66
2024-05-21,0.005221,0.00524,0.0051,0.00514,21701.42,111.93
2024-05-22,0.00514,0.00514,0.00507,0.00509,511948.86,2603.21
2024-05-23,0.00509,0.00509,0.00494,0.004976,10890.0,53.81
2024-05-24,0.004976,0.005012,0.00491,0.004965,40051.0,198.91
2024-05-25,0.004965,0.00504,0.004965,0.005002,3970.2,20.01
2024-05-26,0.005002,0.00505,0.005002,0.005049,4422.4,22.33
2024-05-27,0.005049,0.00509,0.00504,0.005085,8060.18,40.86
2024-05-28,0.005085,0.005237,0.005085,0.00522,290221.84,1512.06
2024-05-29,0.00522,0.00522,0.005059,0.005066,10042.67,50.88
2024-05-30,0.005066,0.005075,0.005061,0.005067,17732.3,89.85
2024-05-31,0.005067,0.00513,0.00505,0.00505,99045.96,508.02
2024-06-01,0.00505,0.00505,0.00502,0.00502,5191.8,26.06
2024-06-02,0.00502,0.005036,0.00502,0.005036,11497.2,57.78
2024-06-03,0.005036,0.00518,0.005031,0.005151,3970.2,20.57
2024-06-04,0.005151,0.00518,0.005144,0.00517,22598.9,116.44
2024-06-05,0.00517,0.00541,0.005153,0.005405,30924.69,166.87
2024-06-06,0.005405,0.00544,0.00536,0.00544,9068.48,48.86
2024-06-07,0.00544,0.00551,0.00507,0.0051,25939.33,140.85
2024-06-08,0.0051,0.0051,0.00492,0.00492,44025.13,219.25
2024-06-09,0.00492,0.005013,0.00487,0.005013,59517.95,297.63
2024-06-10,0.005013,0.00502,0.00491,0.004913,50184.57,248.83
2024-06-11,0.004913,0.004913,0.00464,0.004691,177059.86,844.78
2024-06-12,0.004691,0.00493,0.00464,0.004901,38608.51,189.95
2024-06-13,0.004901,0.00493,0.00481,0.00482,3664.8,17.63
2024-06-14,0.00482,0.00482,0.004614,0.004667,9240.0,42.63
2024-06-15,0.004667,0.004743,0.004592,0.004743,23568.58,109.67
2024-06-16,0.004743,0.004776,0.0047,0.004776,5664.8,26.78
2024-06-17,0.004776,0.004776,0.004251,0.004251,110721.46,493.83
2024-06-18,0.004251,0.004315,0.003925,0.003997,24382.57,99.88
2024-06-19,0.003997,0.00415,0.00388,0.00392,17949.75,71.5
2024-06-20,0.003844,0.004038,0.003792,0.003967,1780944.82,7065.65
2024-06-21,0.00404,0.004049,0.003998,0.004048,306381.19,1225.47
2024-06-22,0.004048,0.004048,0.00393,0.00394,9043.2,35.58
2024-06-23,0.00394,0.00394,0.003681,0.003706,6638.81,24.6
2024-06-24,0.003624,0.003786,0.003485,0.003786,1733682.01,6563.91
2024-06-25,0.003698,0.0039,0.003698,0.0039,8297.28,31.84
2024-06-26,0.0039,0.003944,0.003717,0.003717,6338.53,24.54
2024-06-27,0.003717,0.003865,0.003655,0.003664,25863.83,94.76
2024-06-28,0.003664,0.004049,0.003664,0.003806,12914.65,50.15
2024-06-29,0.003806,0.003838,0.00368,0.00368,4898.4,18.03
2024-06-30,0.00368,0.00381,0.00354,0.00381,572971.64,2106.57
2024-07-01,0.00381,0.00381,0.00381,0.00381,6028.8,22.97
2024-07-02,0.00381,0.00381,0.003792,0.003793,210000.0,796.93
2024-07-03,0.003793,0.003793,0.00366,0.00366,6028.8,22.07
2024-07-04,0.00366,0.00366,0.003398,0.003489,5119.3,17.86
2024-07-05,0.003489,0.003489,0.002852,0.00294,39841.77,116.81
2024-07-06,0.00294,0.00343,0.00294,0.003422,19688.47,65.21
2024-07-07,0.003422,0.003427,0.00332,0.00332,7798.5,25.89
2024-07-08,0.00332,0.0034,0.00315,0.0034,14784.94,48.49
2024-07-09,0.0034,0.003444,0.003384,0.003436,34000.0,116.71
2024-07-10,0.003436,0.003512,0.003436,0.003498,11924.66,41.72
2024-07-11,0.003498,0.003577,0.003491,0.003577,4990.0,17.42
2024-07-12,0.003577,0.003577,0.00334,0.00334,145701.04,486.83
2024-07-13,0.00334,0.00352,0.00334,0.00352,5718.9,20.13
2024-07-14,0.00352,0.00361,0.00352,0.00361,6758.7,24.4
2024-07-15,0.00361,0.003879,0.00361,0.003849,125976.39,474.18
2024-07-16,0.003849,0.00389,0.003761,0.003851,18710.78,72.45
2024-07-17,0.003851,0.003897,0.003851,0.003884,5916.3,22.98
2024-07-18,0.003884,0.00394,0.003883,0.00394,17084.75,67.32
2024-07-19,0.00394,0.00398,0.00382,0.00398,37256.35,144.31
2024-07-20,0.00398,0.00398,0.003887,0.003956,3900.0,15.42
2024-07-21,0.003956,0.00397,0.0039,0.00397,12679.14,49.84
2024-07-22,0.00397,0.00397,0.0038,0.0038,10692.64,40.79
2024-07-23,0.0038,0.0038,0.00354,0.0036,18997.64,68.16
2024-07-24,0.0036,0.003602,0.003577,0.003589,4631.65,16.6
2024-07-25,0.003589,0.003589,0.00336,0.003422,7946.0,26.7
2024-07-26,0.003422,0.003545,0.00336,0.003527,7242.82,25.54
2024-07-27,0.003527,0.003598,0.003524,0.003591,3777.0,13.57
2024-07-28,0.003591,0.00362,0.003564,0.003617,7334.98,26.47
2024-07-29,0.003617,0.003705,0.003586,0.003599,1602.43,5.927
2024-07-30,0.003599,0.0036,0.003534,0.003585,8696.81,31.18
2024-07-31,0.003508,0.00349,0.003393,0.003426,631530.45,2163.47
2024-08-01,0.00351,0.00351,0.00328,0.00328,13424.05,45.65
2024-08-02,0.00328,0.003335,0.003245,0.003275,5612.6,18.38
2024-08-03,0.003275,0.003275,0.0031,0.0031,16861.5,53.63
2024-08-04,0.0031,0.003166,0.00309,0.0031,8348.55,25.93
2024-08-05,0.0031,0.0031,0.002794,0.002895,25066.64,71.91
2024-08-06,0.002895,0.002964,0.002868,0.002911,14730.28,43.3
2024-08-07,0.002911,0.002959,0.002911,0.002919,15226.28,44.5
2024-08-08,0.002919,0.003082,0.002917,0.003069,15176.87,46.45
2024-08-09,0.003069,0.00313,0.003069,0.003124,22764.77,71.05
2024-08-10,0.003124,0.00317,0.003124,0.003165,8512.4,26.94
2024-08-11,0.003165,0.003207,0.003058,0.003066,134395.63,430.55
2024-08-12,0.003118,0.003377,0.003213,0.00324,3614708.98,11713.3
2024-08-13,0.003134,0.003245,0.003134,0.003211,6977.0,22.4
2024-08-14,0.003211,0.003276,0.00318,0.003202,24555.54,79.48
2024-08-15,0.003202,0.003225,0.003075,0.003107,30409.84,96.88
2024-08-16,0.003107,0.003117,0.002904,0.002904,49526.15,147.23
2024-08-17,0.002904,0.003025,0.002904,0.003022,22353.81,66.5
2024-08-18,0.003022,0.003153,0.003022,0.0031,44288.07,136.86
2024-08-19,0.0031,0.00322,0.003051,0.003204,13755.7,43.8
2024-08-20,0.003204,0.003364,0.003201,0.003346,57523.6,190.72
2024-08-21,0.003346,0.003427,0.003342,0.003412,35745.14,120.04
2024-08-22,0.003412,0.003475,0.003257,0.003462,176577.53,600.13
2024-08-23,0.003462,0.003665,0.003386,0.003635,273713.24,971.72
2024-08-24,0.003635,0.00374,0.003625,0.003699,205896.48,758.65
2024-08-25,0.003699,0.003717,0.00355,0.003616,22008.36,78.42
2024-08-26,0.003616,0.003634,0.003451,0.003593,20190.0,70.55
2024-08-27,0.003593,0.003593,0.00325,0.00325,148255.44,482.36
2024-08-28,0.00325,0.003271,0.00317,0.003224,17668.8,56.59
2024-08-29,0.003224,0.00331,0.00318,0.00318,19516.52,64.06
2024-08-30,0.00318,0.00324,0.003171,0.0032,70830.41,229.14
2024-08-31,0.0032,0.003201,0.00319,0.003193,6769.6,21.6
2024-09-01,0.003193,0.003193,0.00311,0.00311,12693.0,39.55
2024-09-02,0.00311,0.0032,0.00311,0.0032,5923.4,18.95
2024-09-03,0.0032,0.0032,0.003153,0.003157,8893.4,28.07
2024-09-04,0.003157,0.003157,0.00309,0.00309,8038.9,24.84
2024-09-05,0.00309,0.003199,0.00309,0.00312,122617.35,383.28
2024-09-06,0.00312,0.003193,0.003054,0.003066,33952.0,108.36
2024-09-07,0.003066,0.003122,0.003066,0.003095,11119.64,34.61
2024-09-08,0.003095,0.003136,0.003095,0.003104,6589.4,20.45
2024-09-09,0.003104,0.00336,0.003104,0.00335,53225.08,177.24
2024-09-10,0.00335,0.003426,0.003337,0.003426,37855.38,129.24
2024-09-11,0.003426,0.003426,0.00335,0.00341,8038.9,26.93
2024-09-12,0.00341,0.00341,0.00335,0.003372,5012.77,16.9
2024-09-13,0.003372,0.003456,0.003372,0.003456,66892.93,228.8
2024-09-14,0.003456,0.003456,0.00343,0.00344,311254.35,1068.47
2024-09-15,0.00344,0.00344,0.00338,0.003382,9988.73,34.11
2024-09-16,0.003382,0.003382,0.00319,0.003195,30421.68,98.96
2024-09-17,0.003195,0.003275,0.003192,0.003207,38248.78,124.59
2024-09-18,0.003207,0.003252,0.003171,0.003213,82961.12,264.95
2024-09-19,0.003213,0.003454,0.003213,0.003444,92463.22,308.26
2024-09-20,0.003444,0.00354,0.003436,0.00354,283704.8,1004.26
2024-09-21,0.00354,0.00356,0.00351,0.003517,334434.98,1175.31
2024-09-22,0.003517,0.003517,0.003453,0.00349,9834.11,34.2
2024-09-23,0.00349,0.003533,0.00348,0.003525,10302.6,35.98
2024-09-24,0.003525,0.00356,0.003493,0.003548,114915.58,408.66
2024-09-25,0.003548,0.003626,0.003548,0.003616,19776.27,71.48
2024-09-26,0.003616,0.003624,0.00353,0.0036,390508.06,1410.06
2024-09-27,0.0036,0.003668,0.0036,0.003667,34654.1,127.08
2024-09-28,0.003667,0.003667,0.00352,0.003605,252597.03,900.82
2024-09-29,0.003605,0.003736,0.003512,0.003574,17917.36,63.9
2024-09-30,0.003574,0.003627,0.0035,0.003546,11988.95,42.52
2024-10-01,0.003546,0.003618,0.003317,0.003318,9281.43,32.49
2024-10-02,0.003318,0.003478,0.00315,0.00315,13585.05,44.06
2024-10-03,0.00315,0.003166,0.003086,0.003119,10933.14,34.08
2024-10-04,0.003119,0.00318,0.003119,0.003179,9038.9,28.74
2024-10-05,0.003179,0.003235,0.00315,0.003229,429107.45,1366.71
2024-10-06,0.003229,0.003365,0.003202,0.003316,643111.11,2111.22
2024-10-07,0.003316,0.00338,0.003316,0.003377,9944.3,33.53
2024-10-08,0.003377,0.003595,0.00332,0.003324,897398.1,3027.05
2024-10-09,0.003324,0.003546,0.003319,0.003319,16323.39,55.0
2024-10-10,0.003319,0.003526,0.003319,0.003388,48301.86,161.35
2024-10-11,0.003388,0.003598,0.00338,0.003598,23587.74,80.87
2024-10-12,0.003598,0.003729,0.00351,0.00354,15439.66,54.57
2024-10-13,0.00354,0.00354,0.00347,0.00347,7192.7,24.96
2024-10-14,0.00347,0.003703,0.00347,0.00361,191976.9,696.23
2024-10-15,0.00361,0.00361,0.00357,0.00357,8462.0,30.21
2024-10-16,0.00357,0.00357,0.003472,0.003472,9488.16,33.05
2024-10-17,0.003472,0.003483,0.00347,0.003471,5500.3,19.09
2024-10-18,0.003471,0.003471,0.00335,0.0034,12269.9,41.38
2024-10-19,0.0034,0.003491,0.00336,0.003397,13560.78,46.03
2024-10-20,0.003397,0.003417,0.003381,0.00341,5077.2,17.31
2024-10-21,0.00341,0.00341,0.00341,0.00341,5077.2,17.31
2024-10-22,0.00341,0.00342,0.00333,0.003331,62976.11,210.87
2024-10-23,0.003331,0.003338,0.003063,0.003071,791107.88,2440.72
2024-10-24,0.003071,0.00318,0.003,0.003054,25572.03,79.22
2024-10-25,0.003054,0.00313,0.003002,0.00303,46476.3,140.68
2024-10-26,0.00303,0.00303,0.002827,0.002827,47800.33,136.84
2024-10-27,0.002827,0.00301,0.002827,0.00301,40105.83,120.43
2024-10-28,0.00301,0.003049,0.002843,0.002896,121172.07,351.11
2024-10-29,0.002896,0.00312,0.002888,0.002974,17793.53,54.79
2024-10-30,0.002974,0.003174,0.002974,0.003166,43766.55,134.28
2024-10-31,0.003166,0.003179,0.002923,0.003076,109295.27,331.93
2024-11-01,0.003076,0.003078,0.002834,0.002893,142885.26,418.92
2024-11-02,0.002893,0.00304,0.002836,0.002855,274736.24,787.8
2024-11-03,0.002855,0.002948,0.002731,0.00287,39076.89,109.84
2024-11-04,0.00287,0.002915,0.002725,0.002786,267169.05,743.69
2024-11-05,0.002786,0.00294,0.002786,0.002934,11910.72,34.95
2024-11-06,0.002934,0.00316,0.002934,0.00316,16326.0,51.07
2024-11-07,0.00316,0.00323,0.00316,0.00323,8094.4,26.14
2024-11-08,0.00323,0.00324,0.00323,0.00324,6576.7,21.31
2024-11-09,0.00324,0.00329,0.00324,0.00329,7588.5,24.97
2024-11-10,0.00329,0.00344,0.00329,0.00343,165874.45,570.09
2024-11-11,0.00343,0.00345,0.00342,0.00345,150856.75,520.27
2024-11-12,0.00345,0.00351,0.00345,0.00351,544951.01,1912.78
2024-11-13,0.00351,0.00351,0.00323,0.00325,15201.45,49.47
2024-11-14,0.00325,0.00325,0.00317,0.00317,7082.6,22.45
