# Dataset Report: Monero (XMR)
# Coin Name: Monero
# Symbol: XMR
# Approx Row Count: 4021
# Date Range: 2015-01-26 to 2026-01-28
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_XMR, Volume_USD
# --------------------------------------------------
Date,open,high,low,close,Volume_XMR,Volume_USD
2023-02-27,151.11,152.47,145.95,149.52,98474.31,14789662.06
2023-02-28,149.52,152.46,148.62,150.04,100740.19,15143908.35
2023-03-01,150.04,155.66,149.95,153.0,97657.01,14839947.76
2023-03-02,153.0,153.49,148.32,150.72,101847.81,15426283.41
2023-03-03,150.72,151.58,140.2,144.62,60662.99,8813811.18
2023-03-04,144.62,147.88,143.92,146.42,99744.87,14564029.13
2023-03-05,146.42,150.53,145.84,149.85,100545.6,14923645.34
2023-03-06,149.85,154.4,148.12,153.82,104408.79,15748064.22
2023-03-07,153.82,156.31,147.85,150.04,126889.8,19159388.33
2023-03-08,150.04,151.67,142.93,142.94,66673.73,9927052.29
2023-03-09,142.94,152.25,140.26,142.67,44134.42,6466496.51
2023-03-10,142.67,142.67,132.05,135.49,43501.12,5919558.6
2023-03-11,135.49,142.67,132.79,141.02,41546.45,5735558.28
2023-03-12,141.02,150.54,139.49,150.15,26542.23,3806998.55
2023-03-13,151.16,165.58,150.66,152.89,54590.8,8346498.97
2023-03-14,152.89,156.44,147.56,150.08,58140.29,8725713.84
2023-03-15,149.84,152.14,142.53,146.31,31376.53,4640338.04
2023-03-16,146.31,149.98,144.45,149.1,27776.47,4097679.53
2023-03-17,149.1,154.32,148.81,153.49,29542.0,4477522.94
2023-03-18,154.0,152.43,147.33,149.59,48883.46,7312711.87
2023-03-19,149.45,158.68,148.78,153.33,33864.31,5240485.12
2023-03-20,153.33,155.87,149.81,151.82,34994.79,5357617.48
2023-03-21,151.82,156.65,149.35,153.02,42306.43,6470076.75
2023-03-22,153.51,150.95,144.53,149.01,93708.49,13963479.78
2023-03-23,148.69,157.27,148.52,156.55,39191.51,6008119.58
2023-03-24,156.55,162.71,154.23,161.89,44605.15,7110636.64
2023-03-25,161.89,165.1,159.27,159.67,44564.12,7220984.19
2023-03-26,159.67,166.19,158.85,161.6,51865.67,8454979.53
2023-03-27,161.6,166.21,150.7,150.7,49789.16,7914789.74
2023-03-28,150.7,156.29,149.58,154.12,44954.53,6888438.62
2023-03-29,154.12,161.18,153.54,156.95,91390.9,14346351.21
2023-03-30,156.95,164.2,152.55,155.21,82622.87,13075341.84
2023-03-31,155.21,160.5,153.11,157.42,64153.26,10040810.37
2023-04-01,157.42,159.6,153.73,156.93,12317.1,1925529.92
2023-04-02,156.93,163.03,155.45,160.02,39601.47,6287182.77
2023-04-03,160.02,163.32,155.42,156.78,41434.18,6623432.04
2023-04-04,156.78,161.12,153.77,158.71,23494.94,3721935.55
2023-04-05,158.71,160.0,155.94,157.93,19277.71,3048001.39
2023-04-06,157.93,159.71,154.42,155.93,49717.34,7801440.37
2023-04-07,155.93,158.36,153.2,156.12,118169.3,18486840.35
2023-04-08,156.12,159.98,156.11,158.1,124456.13,19649268.54
2023-04-09,158.1,160.69,155.94,160.3,116020.61,18403213.39
2023-04-10,160.3,161.47,155.01,158.82,156949.76,24875143.1
2023-04-11,158.82,162.89,157.88,161.91,103277.24,16559556.75
2023-04-12,161.91,163.08,158.11,161.82,79992.02,12875003.06
2023-04-13,161.82,164.08,161.12,161.54,80949.18,13151674.18
2023-04-14,161.54,164.56,158.97,162.28,88431.17,14347931.19
2023-04-15,162.28,163.9,160.92,162.02,79796.38,12957776.3
2023-04-16,162.02,167.15,160.27,163.4,68175.21,11098327.48
2023-04-17,163.4,164.08,159.13,159.59,89435.61,14435934.97
2023-04-18,159.59,163.92,157.94,163.09,124228.2,20051311.87
2023-04-19,163.09,164.06,151.72,152.61,177244.9,28011943.7
2023-04-20,152.61,157.65,151.11,153.11,154480.73,23762852.15
2023-04-21,153.11,156.77,148.72,150.54,205070.88,31354540.14
2023-04-22,150.54,157.89,150.02,157.1,171736.36,26402240.81
2023-04-23,157.1,159.78,155.32,157.1,201021.74,31696677.97
2023-04-24,157.1,159.58,154.43,158.0,185406.92,29186392.57
2023-04-25,158.0,160.19,153.91,159.31,202991.15,31834822.12
2023-04-26,159.31,162.87,151.36,156.51,193620.15,30934266.82
2023-04-27,156.51,160.1,153.12,153.41,193720.46,30354047.43
2023-04-28,153.41,156.38,152.01,152.72,200801.71,30919939.74
2023-04-29,152.72,156.59,152.02,154.11,168250.56,26000283.42
2023-04-30,154.11,157.29,153.41,155.74,172268.63,26664543.51
2023-05-01,155.74,156.38,150.62,152.43,195635.37,29905299.01
2023-05-02,152.43,155.19,152.04,152.51,184858.46,28381724.95
2023-05-03,152.51,155.77,150.73,154.9,197685.36,30205265.21
2023-05-04,154.9,158.45,154.15,155.1,218605.16,34056099.19
2023-05-05,155.1,159.09,154.12,158.4,412205.45,64523522.45
2023-05-06,158.4,159.49,153.41,155.81,441355.32,69148833.92
2023-05-07,155.81,158.9,155.41,156.6,442880.48,69717542.45
2023-05-08,156.6,157.89,148.72,153.11,451798.54,69344649.59
2023-05-09,153.11,157.37,151.91,155.2,364509.27,56046130.07
2023-05-10,155.2,156.59,149.72,153.41,360133.48,55627814.39
2023-05-11,153.41,157.17,150.92,152.32,129114.16,19849175.33
2023-05-12,152.32,154.08,149.55,153.62,37276.48,5665875.34
2023-05-13,153.62,154.53,152.24,152.73,27443.71,4202314.42
2023-05-14,152.73,154.45,152.35,154.09,22920.07,3514424.45
2023-05-15,154.09,154.68,151.79,151.79,18955.9,2917859.08
2023-05-16,151.79,153.03,150.38,151.65,16602.93,2515748.1
2023-05-17,151.65,152.79,150.35,151.67,24023.71,3642278.33
2023-05-18,151.67,152.33,148.84,150.83,33362.27,5037352.05
2023-05-19,150.83,152.72,149.28,150.12,33364.78,5046528.3
2023-05-20,150.12,152.57,149.35,150.26,27000.01,4062456.0
2023-05-21,150.26,155.69,148.82,149.69,20353.83,3056180.67
2023-05-22,149.69,152.95,148.87,151.55,32865.74,4972473.65
2023-05-23,151.55,153.34,150.81,151.68,32040.45,4867907.7
2023-05-24,151.68,152.07,147.95,150.29,33189.27,4977045.35
2023-05-25,150.29,151.93,148.49,150.68,31207.32,4703615.97
2023-05-26,150.68,152.02,149.34,150.53,28331.3,4281377.89
2023-05-27,150.53,151.8,150.13,151.2,21811.86,3292570.9
2023-05-28,151.2,156.96,150.68,155.21,31335.33,4812951.66
2023-05-29,155.21,156.95,152.54,154.0,38180.98,5913326.1
2023-05-30,154.0,154.93,151.97,153.09,33601.71,5153900.0
2023-05-31,153.09,153.79,144.45,145.6,42364.9,6321341.17
2023-06-01,145.6,149.35,144.66,146.56,32699.83,4807993.78
2023-06-02,146.56,147.76,144.76,146.2,31883.81,4654038.2
2023-06-03,146.2,148.87,145.35,148.23,27578.61,4053393.34
2023-06-04,148.23,150.31,147.82,147.88,29414.74,4383273.2
2023-06-05,147.88,148.61,137.18,141.21,38114.04,5492619.29
2023-06-06,141.21,147.65,138.56,146.97,37695.35,5390975.7
2023-06-07,147.33,145.53,142.07,145.16,30045.17,4361241.06
2023-06-08,145.16,146.62,142.12,142.51,29720.22,4235513.79
2023-06-09,142.51,143.28,140.58,143.09,28289.75,4048037.63
2023-06-10,143.09,140.53,127.39,137.79,45024.64,6203836.33
2023-06-11,137.79,139.05,136.07,138.04,14815.77,2045165.94
2023-06-12,138.04,140.87,136.24,140.28,33208.59,4658469.14
2023-06-13,140.28,141.18,136.49,136.52,38679.43,5280356.0
2023-06-14,136.52,134.17,129.3,134.0,42608.39,5709333.29
2023-06-15,134.0,138.1,134.01,134.29,41618.11,5588936.13
2023-06-16,134.29,142.05,134.08,134.6,35783.4,4816516.35
2023-06-17,134.6,136.98,135.15,136.5,19990.92,2728804.64
2023-06-18,136.5,140.17,135.51,137.33,30850.23,4236548.93
2023-06-19,137.33,140.95,138.32,138.32,22861.12,3162088.16
2023-06-20,138.32,149.3,141.12,141.79,36496.96,5175085.91
2023-06-21,141.79,151.08,141.75,145.05,32710.0,4744672.48
2023-06-22,145.05,151.77,144.02,150.03,42746.41,6413329.96
2023-06-23,150.03,156.6,149.2,154.69,48817.58,7551774.75
2023-06-24,154.69,159.43,152.77,156.71,61426.18,9626235.86
2023-06-25,156.71,165.05,154.9,163.37,31765.34,5189477.68
2023-06-26,163.37,166.74,158.62,163.8,34763.0,5694224.77
2023-06-27,163.8,170.68,165.79,167.7,31033.71,5204280.44
2023-06-28,167.7,168.59,163.48,164.62,22534.11,3709606.19
2023-06-29,164.62,167.76,160.73,163.84,21977.25,3600669.6
2023-06-30,163.84,169.08,163.66,168.41,28576.06,4812595.67
2023-07-01,168.41,169.81,166.44,167.24,27421.32,4585932.92
2023-07-02,167.24,168.76,164.02,168.76,22321.82,3767131.73
2023-07-03,168.76,175.28,167.83,168.98,33216.16,5612932.54
2023-07-04,168.98,170.09,165.97,166.09,31062.37,5159129.86
2023-07-05,166.09,169.29,161.88,166.79,30826.35,5141551.17
2023-07-06,166.79,166.74,160.9,165.51,22216.45,3677061.55
2023-07-07,165.51,169.81,163.68,165.53,24674.82,4084354.09
2023-07-08,165.53,168.95,165.04,167.41,37462.46,6271464.31
2023-07-09,167.41,168.15,165.07,165.97,22525.74,3738672.9
2023-07-10,165.97,168.23,162.94,163.48,20319.95,3321959.66
2023-07-11,163.48,166.3,163.3,165.41,18533.44,3065697.39
2023-07-12,165.41,164.35,162.01,163.62,21523.51,3521771.62
2023-07-13,163.62,169.69,164.62,165.34,29374.92,4856916.02
2023-07-14,165.34,162.24,156.42,160.75,35867.87,5765931.44
2023-07-15,160.75,166.16,158.73,164.79,32429.55,5344171.57
2023-07-16,164.79,166.43,162.8,165.49,42698.18,7066025.23
2023-07-17,165.49,168.8,163.07,168.19,35399.99,5954062.62
2023-07-18,168.19,167.51,164.4,166.97,22754.37,3799261.89
2023-07-19,166.97,169.73,165.6,165.84,33736.78,5594867.1
2023-07-20,165.84,166.28,163.48,165.86,31441.05,5214833.62
2023-07-21,165.86,166.85,161.16,162.03,36294.82,5880863.43
2023-07-22,162.03,163.62,160.79,162.39,17064.39,2771155.68
2023-07-23,162.39,167.16,162.91,163.76,27556.34,4512525.83
2023-07-24,163.76,163.06,158.25,161.08,32197.51,5186353.69
2023-07-25,161.08,163.03,160.72,162.88,24366.98,3968893.92
2023-07-26,162.88,163.93,161.44,163.08,28398.38,4631209.1
2023-07-27,163.08,162.89,161.16,162.1,25012.33,4054403.48
2023-07-28,162.1,164.73,162.33,163.03,25634.45,4179205.81
2023-07-29,163.03,164.12,162.53,163.09,18115.65,2954443.53
2023-07-30,163.09,163.58,159.54,160.36,20666.76,3314030.08
2023-07-31,160.36,161.91,158.96,161.3,25851.31,4169796.95
2023-08-01,161.3,168.58,160.14,160.14,62717.69,10043673.47
2023-08-02,160.14,160.78,156.23,159.96,36052.02,5766983.49
2023-08-03,159.96,162.08,159.31,160.36,34940.4,5603074.48
2023-08-04,160.36,161.76,157.2,158.48,38806.95,6150043.15
2023-08-05,158.48,161.37,157.98,159.66,29018.16,4633058.83
2023-08-06,159.66,161.06,159.11,159.61,32022.55,5111075.95
2023-08-07,159.61,161.23,157.64,158.2,34873.79,5516911.15
2023-08-08,158.2,162.22,157.78,158.83,36999.84,5876524.41
2023-08-09,158.83,158.42,156.5,157.15,26543.18,4171148.94
2023-08-10,157.16,157.79,153.44,156.07,28404.46,4433141.26
2023-08-11,156.03,157.96,155.75,156.87,31242.71,4900981.2
2023-08-12,156.87,158.5,156.44,157.85,33975.5,5363102.37
2023-08-13,157.85,159.03,156.16,158.21,22674.59,3587306.4
2023-08-14,158.21,160.04,158.1,158.46,40352.39,6394113.71
2023-08-15,158.46,157.67,154.81,155.25,31476.28,4886670.0
2023-08-16,155.25,154.51,151.49,153.9,42752.05,6579729.19
2023-08-17,153.9,145.13,141.32,141.59,43141.76,6108439.87
2023-08-18,141.59,143.69,138.45,143.53,38740.94,5560634.02
2023-08-19,143.53,146.24,143.19,144.23,20164.1,2908298.12
2023-08-20,144.23,149.31,144.05,147.32,29820.76,4393326.51
2023-08-21,147.32,149.89,146.15,149.6,30584.36,4575374.58
2023-08-22,149.6,149.7,145.45,145.48,33680.38,4899695.51
2023-08-23,145.48,148.43,141.48,142.93,35953.14,5138789.32
2023-08-24,142.93,141.64,136.06,138.55,48816.93,6763592.24
2023-08-25,138.55,140.55,136.67,140.1,24158.97,3384764.41
2023-08-26,140.1,144.93,139.62,143.0,51004.33,7293869.33
2023-08-27,143.0,145.9,143.22,145.35,24416.7,3549083.17
2023-08-28,145.35,147.29,142.3,145.18,42946.14,6234725.89
2023-08-29,145.18,155.26,144.25,146.86,36552.3,5367931.87
2023-08-30,146.86,147.78,140.95,142.07,39464.86,5606774.56
2023-08-31,142.07,143.9,134.46,143.17,40694.26,5826353.5
2023-09-01,143.17,143.42,139.96,140.89,28828.03,4061500.2
2023-09-02,140.89,142.23,139.25,140.13,18758.03,2628562.55
2023-09-03,140.13,141.73,139.47,140.82,20971.31,2953112.1
2023-09-04,140.82,143.05,139.92,141.11,32678.83,4611360.94
2023-09-05,141.11,141.59,137.46,137.61,21782.59,2997602.37
2023-09-06,137.61,142.95,137.31,142.1,29936.04,4253849.49
2023-09-07,142.1,145.95,142.09,143.46,33633.64,4825016.9
2023-09-08,143.46,144.02,140.57,143.89,26707.06,3842830.79
2023-09-09,143.89,144.2,142.31,143.4,26541.88,3806092.22
2023-09-10,143.4,143.58,142.01,142.96,22995.68,3287543.58
2023-09-11,142.96,140.53,137.16,139.9,41256.1,5771665.11
2023-09-12,139.9,144.6,139.23,140.75,46572.13,6555135.9
2023-09-13,140.75,145.59,142.6,143.18,37093.96,5310959.92
2023-09-14,143.18,146.73,143.71,146.63,28797.19,4222388.13
2023-09-15,146.63,149.82,146.36,147.79,31675.0,4681359.02
2023-09-16,147.79,147.88,144.4,144.4,24252.45,3502131.91
2023-09-17,144.4,146.65,143.33,145.77,17046.64,2484939.19
2023-09-18,145.77,148.51,143.58,145.75,20697.26,3016641.79
2023-09-19,145.75,149.81,146.33,147.74,23718.62,3504303.73
2023-09-20,147.74,148.25,146.27,148.22,29617.19,4389819.91
2023-09-21,148.22,147.21,144.16,145.11,34117.81,4950887.31
2023-09-22,145.11,146.39,144.64,145.04,39754.15,5765851.31
2023-09-23,145.04,145.42,141.57,141.75,49017.26,6948363.56
2023-09-24,141.75,143.83,139.92,143.73,27152.83,3902645.33
2023-09-25,143.73,145.64,143.9,144.45,20482.38,2958772.57
2023-09-26,144.45,145.3,143.04,144.64,32487.63,4699045.62
2023-09-27,144.64,146.98,143.4,146.48,27482.8,4025780.35
2023-09-28,146.48,150.92,144.95,146.19,26701.18,3903448.84
2023-09-29,146.19,146.9,144.29,146.87,18678.77,2743379.07
2023-09-30,146.87,147.95,145.26,146.58,18604.98,2727076.51
2023-10-01,146.59,149.91,145.53,149.02,22182.17,3281808.87
2023-10-02,149.21,147.77,142.87,145.98,31781.7,4639518.52
2023-10-03,146.11,147.95,144.54,147.14,20634.47,3036115.64
2023-10-04,147.13,151.84,148.59,150.45,27916.07,4200083.76
2023-10-05,150.29,150.81,146.17,149.55,21326.38,3189392.09
2023-10-06,149.55,153.07,149.76,151.95,31082.78,4723098.59
2023-10-07,151.92,155.48,150.95,155.48,22412.93,3484712.35
2023-10-08,155.48,156.62,153.75,156.32,27185.13,4249477.79
2023-10-09,156.32,155.52,152.35,153.81,27140.21,4174379.93
2023-10-10,153.81,153.72,151.39,152.21,30777.24,4684568.07
2023-10-11,152.21,154.4,148.95,153.92,34573.9,5321555.6
2023-10-12,153.92,153.85,151.04,152.43,29295.2,4465474.43
2023-10-13,152.43,153.95,151.26,153.58,20551.35,3156177.67
2023-10-14,153.58,154.09,151.65,152.91,15002.8,2294072.7
2023-10-15,152.91,155.65,151.98,152.49,16320.33,2488727.07
2023-10-16,152.49,160.22,145.96,152.57,36671.28,5595057.45
2023-10-17,152.57,153.27,149.09,150.57,21577.44,3248918.12
2023-10-18,150.57,152.49,148.95,149.69,16982.05,2541967.02
2023-10-19,149.69,154.24,149.47,152.61,38486.0,5873160.09
2023-10-20,152.61,158.46,154.3,154.92,29528.92,4574700.81
2023-10-21,154.82,160.57,155.86,157.86,22580.09,3564496.33
2023-10-22,157.86,167.58,158.08,159.25,33791.68,5381169.06
2023-10-23,159.04,175.94,155.07,160.95,39747.07,6397451.86
2023-10-24,160.95,166.19,154.62,158.08,41385.12,6542308.89
2023-10-25,158.08,161.99,156.82,160.16,53941.57,8639539.84
2023-10-26,160.16,160.85,157.57,159.65,24911.36,3977101.08
2023-10-27,159.83,161.39,156.82,161.0,21806.53,3510833.69
2023-10-28,161.0,164.57,158.54,162.22,17004.96,2758551.97
2023-10-29,162.22,176.84,160.97,175.64,65418.94,11489949.66
2023-10-30,175.64,180.24,166.56,173.09,59360.64,10274973.83
2023-10-31,172.78,175.37,170.93,172.28,26598.32,4582453.68
2023-11-01,172.28,177.31,170.54,171.6,22355.59,3836204.0
2023-11-02,171.6,173.76,165.79,171.24,39594.45,6780194.6
2023-11-03,171.24,177.03,168.69,171.16,19055.39,3261533.43
2023-11-04,171.16,173.78,167.12,168.31,16139.86,2716467.13
2023-11-05,168.31,170.61,167.7,169.42,16087.59,2725492.53
2023-11-06,169.42,169.63,164.58,165.21,25810.39,4264193.45
2023-11-07,165.21,171.02,163.68,166.16,25996.03,4319601.69
2023-11-08,166.16,169.78,165.08,167.36,23639.46,3956243.24
2023-11-09,167.36,172.66,161.5,170.38,30495.02,5195760.35
2023-11-10,170.38,176.38,168.81,170.93,40091.99,6853024.71
2023-11-11,170.93,172.79,167.81,169.29,31072.78,5260442.64
2023-11-12,169.29,171.83,167.3,171.23,18725.05,3206371.42
2023-11-13,171.23,169.39,162.35,162.68,28815.6,4687592.49
2023-11-14,162.68,164.42,157.07,163.32,28656.67,4680272.07
2023-11-15,163.32,176.16,159.38,160.97,53069.16,8542538.62
2023-11-16,160.97,161.18,153.62,160.78,34718.18,5581923.69
2023-11-17,160.78,169.14,161.71,163.17,70064.55,11432450.53
2023-11-18,163.17,163.01,159.61,160.82,16449.13,2645320.79
2023-11-19,160.82,166.45,163.58,164.21,18904.23,3104280.75
2023-11-20,164.21,166.32,162.39,163.1,27509.65,4486780.57
2023-11-21,163.1,160.63,155.16,158.84,32477.37,5158713.06
2023-11-22,158.84,168.11,161.86,162.98,42764.15,6969803.42
2023-11-23,162.98,168.18,162.4,165.98,24103.93,4000802.87
2023-11-24,165.98,171.33,166.38,170.57,36507.76,6227182.14
2023-11-25,170.72,173.31,169.81,171.98,24889.89,4280479.43
2023-11-26,171.98,172.34,168.05,169.48,25115.9,4256549.09
2023-11-27,169.4,170.14,165.34,165.52,39342.99,6512150.56
2023-11-28,165.52,170.26,165.12,167.84,28535.47,4789487.19
2023-11-29,167.84,168.3,164.66,166.14,34444.75,5722582.47
2023-11-30,166.14,170.39,164.99,169.93,29145.96,4952890.39
2023-12-01,169.93,174.57,170.09,171.83,43695.86,7508141.19
2023-12-02,171.83,176.43,171.18,172.76,33000.0,5700992.38
2023-12-03,172.76,175.88,171.8,172.44,19710.33,3398804.98
2023-12-04,172.44,181.33,166.64,170.67,51646.82,8814388.55
2023-12-05,170.67,180.81,170.32,171.07,60635.02,10372563.22
2023-12-06,171.07,174.25,169.83,170.71,50882.68,8686026.55
2023-12-07,170.71,177.21,168.42,172.84,43649.17,7544195.3
2023-12-08,172.84,178.6,172.46,174.09,51528.73,8970819.49
2023-12-09,174.09,176.29,171.88,175.15,34692.88,6076608.43
2023-12-10,175.15,178.32,175.08,176.09,22966.99,4044172.41
2023-12-11,176.09,174.06,162.01,171.91,39682.0,6821777.58
2023-12-12,171.91,173.36,168.92,170.83,33118.63,5657557.53
2023-12-13,170.83,178.24,167.69,169.11,37712.23,6377349.65
2023-12-14,169.11,171.91,167.09,168.08,42500.35,7143353.58
2023-12-15,168.08,171.78,163.77,168.18,51537.68,8667402.5
2023-12-16,168.18,172.86,167.28,168.76,28657.17,4836236.27
2023-12-17,168.76,168.21,164.32,167.88,21948.34,3684657.58
2023-12-18,167.88,180.07,172.9,173.8,67908.94,11802563.6
2023-12-19,173.8,173.51,167.38,171.31,34738.97,5951220.78
2023-12-20,171.31,179.31,171.27,174.85,32124.36,5617083.11
2023-12-21,174.85,178.09,172.47,173.22,31704.76,5491852.22
2023-12-22,173.22,177.97,172.51,176.96,47785.87,8456012.13
2023-12-23,176.96,178.91,174.54,178.52,25455.04,4544159.55
2023-12-24,178.52,176.05,170.72,171.45,27625.08,4736240.77
2023-12-25,171.45,177.08,172.06,174.46,19914.65,3474356.59
2023-12-26,174.46,176.28,170.15,174.11,25495.05,4438903.01
2023-12-27,174.11,180.7,173.23,175.62,28860.69,5068402.79
2023-12-28,175.62,177.3,171.72,174.7,33548.11,5860849.18
2023-12-29,174.7,174.98,162.82,166.53,64406.44,10725428.57
2023-12-30,166.53,169.05,163.19,165.89,48622.38,8065809.77
2023-12-31,165.89,168.32,163.96,165.15,33334.42,5505053.69
2024-01-01,165.15,173.56,169.85,169.85,41248.56,7006126.29
2024-01-02,169.85,172.87,167.15,167.56,85135.26,14265220.48
2024-01-03,167.56,163.66,153.97,154.27,106668.58,16456261.9
2024-01-04,154.27,166.48,153.0,164.93,86433.3,14255740.3
2024-01-05,164.93,165.18,155.11,155.91,48234.85,7520165.36
2024-01-06,155.91,159.02,151.14,152.64,36878.36,5629094.62
2024-01-07,152.64,155.06,145.17,146.22,37829.04,5531530.37
2024-01-08,146.22,165.4,145.19,148.01,86237.56,12764249.01
2024-01-09,148.01,149.25,140.35,144.46,49915.68,7210681.17
2024-01-10,144.46,155.82,145.37,149.15,65573.49,9780237.91
2024-01-11,149.15,154.77,145.92,152.59,45509.21,6944458.32
2024-01-12,152.59,154.29,140.82,151.77,61587.29,9347148.46
2024-01-13,151.77,155.93,149.29,155.93,37337.03,5822136.76
2024-01-14,155.93,155.1,150.97,153.85,24598.69,3784446.83
2024-01-15,153.85,158.45,152.03,157.09,38606.36,6064680.36
2024-01-16,157.09,162.0,153.98,157.17,34056.68,5352651.84
2024-01-17,157.17,162.45,155.7,157.58,39837.86,6277637.57
2024-01-18,157.58,158.54,150.45,153.05,38288.52,5860047.37
2024-01-19,153.05,158.8,152.89,158.18,33374.88,5279131.25
2024-01-20,158.18,159.79,155.54,156.62,34680.05,5431674.97
2024-01-21,156.62,163.25,154.52,157.43,52525.86,8268948.32
2024-01-22,157.43,153.71,148.13,150.47,49082.59,7385283.54
2024-01-23,150.47,154.72,150.13,150.37,40274.67,6056265.45
2024-01-24,150.37,157.07,150.33,152.58,33876.07,5168787.26
2024-01-25,152.58,158.21,151.26,157.33,29774.43,4684426.37
2024-01-26,157.33,169.27,156.9,159.36,43262.38,6894417.13
2024-01-27,159.36,164.24,158.3,160.32,18657.91,2991311.14
2024-01-28,160.32,161.6,157.52,160.8,25217.69,4055071.33
2024-01-29,160.8,173.08,164.33,168.01,29520.55,4959831.63
2024-01-30,168.01,170.27,158.16,160.18,36398.57,5830314.83
2024-01-31,160.18,166.39,157.54,163.5,46056.5,7530081.96
2024-02-01,163.5,173.24,165.49,166.22,40349.41,6706857.9
2024-02-02,166.22,171.17,165.43,168.75,40014.77,6752657.41
2024-02-03,168.75,169.42,161.81,165.38,37682.25,6231745.58
2024-02-04,165.38,166.53,163.0,165.68,30898.33,5119335.96
2024-02-05,165.68,169.08,161.19,165.28,42275.76,6987443.53
2024-02-06,165.28,168.23,100.23,105.01,250261.96,26281011.94
2024-02-07,105.06,134.49,103.79,131.06,77995.73,9708860.06
2024-02-08,131.06,134.05,117.82,128.73,29648.97,3699322.03
2024-02-09,129.05,132.81,118.61,121.64,47948.38,5832662.37
2024-02-10,121.71,124.34,116.46,119.23,36325.65,4331079.19
2024-02-11,119.84,123.46,115.44,120.76,47689.63,5758802.59
2024-02-12,120.63,128.6,119.76,126.36,49536.86,6259265.32
2024-02-13,126.45,128.82,122.37,127.87,23556.07,2965982.1
2024-02-14,127.86,136.71,126.24,128.16,37373.81,4789784.05
2024-02-15,128.16,129.21,123.6,125.73,27795.77,3494862.06
2024-02-16,125.73,129.21,120.71,122.58,30039.62,3682368.01
2024-02-17,122.58,123.33,117.75,121.21,36613.98,4438162.04
2024-02-18,121.21,124.93,119.66,122.11,52968.19,6467962.15
2024-02-19,122.25,123.22,109.32,113.08,35811.77,4111051.15
2024-02-20,113.08,125.6,112.29,123.7,22965.34,2764634.57
2024-02-21,123.7,125.58,116.22,123.02,12426.14,1493400.72
2024-02-22,123.02,124.85,121.1,123.96,7859.24,969231.91
2024-02-23,123.96,124.5,113.93,123.76,12070.89,1479294.0
2024-02-24,123.76,125.3,122.07,123.86,7948.64,985316.84
2024-02-25,123.86,128.86,123.03,128.75,11730.61,1471023.14
2024-02-26,128.75,134.39,127.86,132.95,16894.83,2210084.66
2024-02-27,132.95,144.67,132.9,136.97,26844.54,3669796.42
2024-02-28,136.97,141.66,133.99,134.49,15482.97,2136757.88
2024-02-29,134.49,141.07,133.75,138.06,11643.15,1608999.79
2024-03-01,138.06,146.12,137.34,144.23,13845.02,1959969.51
2024-03-02,144.23,146.61,140.48,146.47,10667.34,1525300.27
2024-03-03,146.47,153.24,144.07,151.07,12151.76,1805783.33
2024-03-04,151.07,151.07,143.3,149.89,16661.08,2463456.68
2024-03-05,149.89,150.84,133.76,141.29,27321.47,3973947.78
2024-03-06,141.29,151.36,138.59,144.21,21126.71,3057340.83
2024-03-07,144.21,148.8,138.01,144.24,18227.6,2624726.43
2024-03-08,144.24,150.87,142.89,147.38,14597.39,2160852.15
2024-03-09,147.38,149.36,142.63,143.56,12861.82,1864739.18
2024-03-10,143.56,148.41,141.68,146.48,11952.31,1736312.73
2024-03-11,146.48,146.85,142.25,145.2,25774.34,3720936.64
2024-03-12,145.2,147.22,142.84,145.01,19100.85,2763426.82
2024-03-13,145.01,150.29,140.61,149.87,22756.28,3325098.61
2024-03-14,149.87,151.9,140.74,146.72,19653.25,2906256.73
2024-03-15,146.72,147.62,138.7,142.04,12040.36,1714612.11
2024-03-16,142.04,148.66,135.17,139.21,12323.91,1757824.15
2024-03-17,139.21,145.39,136.69,139.61,9559.85,1361463.3
2024-03-18,139.61,141.62,136.62,140.99,7833.01,1089806.01
2024-03-19,140.99,141.25,128.67,134.02,14798.4,2000403.37
2024-03-20,134.02,142.67,129.18,139.67,13553.14,1871413.19
2024-03-21,139.67,144.37,137.76,138.15,10507.15,1485758.41
2024-03-22,138.15,140.78,131.26,135.03,7037.11,956417.39
2024-03-23,135.03,140.27,133.61,138.96,9730.56,1340464.16
2024-03-24,138.96,143.91,137.48,141.81,14159.77,2001302.22
2024-03-25,141.81,143.35,139.76,142.44,10919.5,1545477.45
2024-03-26,142.44,143.59,133.19,134.97,21408.28,2955084.66
2024-03-27,134.97,141.04,134.23,137.72,15257.65,2095426.33
2024-03-28,137.72,139.93,134.56,134.96,15112.14,2061326.94
2024-03-29,134.96,137.17,129.51,132.55,18488.01,2460370.0
2024-03-30,132.55,133.69,125.31,129.01,19891.61,2567028.24
2024-03-31,129.01,130.45,126.44,128.41,16385.02,2104796.01
2024-04-01,128.41,129.52,119.89,123.19,16832.16,2086400.04
2024-04-02,123.19,124.66,116.42,122.29,15996.29,1930493.96
2024-04-03,122.29,129.77,120.14,128.66,16382.76,2043662.91
2024-04-04,128.66,132.1,126.56,131.87,16361.9,2120769.63
2024-04-05,131.87,132.24,125.09,126.77,9983.92,1285706.85
2024-04-06,126.77,132.66,126.66,131.9,7990.14,1045859.91
2024-04-07,131.9,137.93,128.6,131.37,16161.72,2138896.85
2024-04-08,131.37,136.89,130.15,136.65,16710.89,2230996.05
