# Dataset Report: Dragonchain (DRGN)
# Coin Name: Dragonchain
# Symbol: DRGN
# Approx Row Count: 2996
# Date Range: 2017-12-03 to 2026-02-14
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_DRGN, Volume_USD
# Note: Launched 2017. Originally developed at Disney. Hybrid enterprise blockchain.
# --------------------------------------------------
Date,open,high,low,close,Volume_DRGN,Volume_USD
2022-01-08,0.06009,0.06439,0.0573,0.06254,516290.53,32289.04
2022-01-09,0.06254,0.06459,0.05955,0.06081,337075.43,20497.9
2022-01-10,0.06081,0.06013,0.05859,0.05893,454509.48,26783.85
2022-01-11,0.05893,0.06286,0.05671,0.05897,669838.49,39502.94
2022-01-12,0.05897,0.06432,0.05667,0.06375,520386.27,33174.76
2022-01-13,0.06375,0.06322,0.05966,0.06095,571126.07,34812.7
2022-01-14,0.06095,0.08615,0.05964,0.08572,1611962.61,138177.75
2022-01-15,0.08572,0.12,0.0714,0.0957,5918792.52,566417.27
2022-01-16,0.0957,0.1199,0.0885,0.1199,2228264.54,267130.02
2022-01-17,0.1199,0.1585,0.1143,0.1268,4168228.86,528524.92
2022-01-18,0.1268,0.1537,0.1227,0.1416,2931672.85,415228.07
2022-01-19,0.1416,0.1475,0.1271,0.1272,2327248.74,295992.25
2022-01-20,0.1272,0.125,0.09749,0.09866,2090508.97,206249.3
2022-01-21,0.09866,0.08893,0.07429,0.07876,2989140.77,235418.55
2022-01-22,0.07876,0.07403,0.0591,0.07118,1725632.25,122838.97
2022-01-23,0.07118,0.102,0.07157,0.081,3088544.4,250174.54
2022-01-24,0.081,0.08619,0.07539,0.07845,2703078.42,212044.91
2022-01-25,0.07845,0.09177,0.07787,0.07871,1881216.83,148068.32
2022-01-26,0.07871,0.08615,0.07294,0.07516,1769435.8,132983.66
2022-01-27,0.07516,0.0769,0.07299,0.07311,1507138.58,110193.71
2022-01-28,0.07311,0.08125,0.07152,0.08117,1295921.28,105194.91
2022-01-29,0.08117,0.08343,0.07156,0.07393,815675.01,60301.25
2022-01-30,0.07393,0.07453,0.06654,0.07107,1166319.11,82888.49
2022-01-31,0.07107,0.07516,0.0676,0.07333,1093848.38,80215.02
2022-02-01,0.07333,0.08002,0.07065,0.07302,1166584.85,85181.96
2022-02-02,0.07302,0.0733,0.06663,0.06751,1507519.83,101773.19
2022-02-03,0.06751,0.07018,0.06711,0.06818,752605.62,51316.2
2022-02-04,0.06818,0.07751,0.07097,0.07343,1218246.99,89456.99
2022-02-05,0.07343,0.08506,0.07182,0.07481,800611.16,59892.6
2022-02-06,0.07481,0.08048,0.07415,0.07721,704692.48,54406.78
2022-02-07,0.07721,0.08419,0.07926,0.08309,1015905.16,84411.05
2022-02-08,0.08309,0.08542,0.07997,0.08296,718879.24,59637.51
2022-02-09,0.08296,0.09438,0.08471,0.08588,744953.82,63973.46
2022-02-10,0.08588,0.08539,0.08022,0.08133,857663.34,69753.35
2022-02-11,0.08133,0.07803,0.07237,0.0748,661581.61,49489.53
2022-02-12,0.0748,0.07871,0.0727,0.07369,616549.4,45432.34
2022-02-13,0.07369,0.07457,0.06977,0.07227,843537.9,60962.98
2022-02-14,0.07227,0.07433,0.06786,0.06912,797522.99,55121.45
2022-02-15,0.06912,0.08194,0.07401,0.07805,711630.98,55544.47
2022-02-16,0.07805,0.07701,0.06845,0.07267,724953.11,52683.73
2022-02-17,0.07267,0.07057,0.06628,0.06628,870804.97,57718.88
2022-02-18,0.06628,0.06607,0.05954,0.06004,675619.24,40561.3
2022-02-19,0.06004,0.06181,0.05789,0.05963,716303.22,42713.35
2022-02-20,0.05963,0.0572,0.05293,0.0572,948067.35,54230.48
2022-02-21,0.0572,0.07135,0.05474,0.05981,2110427.98,126219.19
2022-02-22,0.05981,0.06141,0.05779,0.05779,345079.93,19942.15
2022-02-23,0.05779,0.0614,0.05606,0.0574,528067.33,30311.47
2022-02-24,0.0574,0.06051,0.05612,0.05783,615458.71,35592.07
2022-02-25,0.05783,0.06319,0.05923,0.06189,271193.39,16783.39
2022-02-26,0.06189,0.06289,0.05822,0.05828,316751.02,18458.83
2022-02-27,0.05828,0.05884,0.05486,0.05721,311279.74,17809.75
2022-02-28,0.05721,0.06695,0.06202,0.06485,512871.6,33259.66
2022-03-01,0.06485,0.07007,0.06421,0.0679,579837.85,39368.68
2022-03-02,0.0679,0.06963,0.06405,0.06411,303127.81,19434.1
2022-03-03,0.06411,0.06285,0.05004,0.05378,1452645.79,78128.83
2022-03-04,0.05378,0.05334,0.04836,0.0492,801347.98,39424.95
2022-03-05,0.0492,0.05274,0.0497,0.04975,521026.93,25921.57
2022-03-06,0.04975,0.04937,0.04732,0.04898,265219.27,12991.5
2022-03-07,0.04898,0.04809,0.04614,0.04764,669730.93,31903.61
2022-03-08,0.04764,0.04934,0.04764,0.04849,266541.98,12924.24
2022-03-09,0.04849,0.05666,0.05086,0.05513,620605.94,34211.29
2022-03-10,0.05513,0.05262,0.04917,0.05113,352716.64,18034.17
2022-03-11,0.05113,0.05026,0.04522,0.04586,583805.56,26771.71
2022-03-12,0.04586,0.0477,0.04549,0.0458,333448.61,15270.31
2022-03-13,0.0458,0.04566,0.04274,0.04314,647572.85,27935.3
2022-03-14,0.04314,0.05564,0.04398,0.05248,872637.7,45793.29
2022-03-15,0.05248,0.05352,0.0503,0.05189,450246.22,23365.29
2022-03-16,0.05189,0.05498,0.05126,0.05184,652148.34,33807.24
2022-03-17,0.05184,0.05325,0.04838,0.05075,377161.78,19140.19
2022-03-18,0.05075,0.05353,0.05027,0.05136,489989.14,25163.61
2022-03-19,0.05136,0.05226,0.04916,0.04999,486539.47,24321.23
2022-03-20,0.04999,0.05053,0.04741,0.04916,415491.0,20424.06
2022-03-21,0.04916,0.05032,0.04699,0.04783,376897.68,18025.34
2022-03-22,0.04783,0.05365,0.04771,0.0497,642604.49,31934.85
2022-03-23,0.0497,0.05734,0.05066,0.05494,843200.31,46329.44
2022-03-24,0.05494,0.05799,0.05457,0.05504,814770.18,44841.03
2022-03-25,0.05504,0.05628,0.05237,0.05541,549589.36,30451.16
2022-03-26,0.05541,0.05752,0.05478,0.05484,430053.1,23584.57
2022-03-27,0.05484,0.06679,0.05739,0.06204,673893.82,41807.95
2022-03-28,0.06204,0.06569,0.06118,0.06142,562575.74,34552.06
2022-03-29,0.06142,0.06397,0.05921,0.06063,200040.98,12129.42
2022-03-30,0.06063,0.06066,0.05717,0.05856,386083.04,22609.95
2022-03-31,0.05856,0.05876,0.05482,0.05509,620853.35,34199.74
2022-04-01,0.05509,0.05899,0.05529,0.05529,144774.1,8004.78
2022-04-02,0.05529,0.05698,0.05374,0.05443,253828.22,13814.84
2022-04-03,0.05443,0.06006,0.05418,0.05752,494816.18,28462.95
2022-04-04,0.05752,0.05833,0.05506,0.05541,472757.44,26194.15
2022-04-05,0.05541,0.05692,0.05219,0.05324,862674.36,45931.61
2022-04-06,0.05324,0.05077,0.04722,0.04937,659805.56,32575.67
2022-04-07,0.04937,0.05076,0.04902,0.04915,200395.92,9849.39
2022-04-08,0.04915,0.04911,0.04614,0.04684,418711.1,19612.49
2022-04-09,0.04684,0.04873,0.04694,0.04772,227724.97,10867.23
2022-04-10,0.04772,0.04872,0.04606,0.04673,331455.7,15488.98
2022-04-11,0.04673,0.04496,0.04156,0.04189,601374.88,25192.83
2022-04-12,0.04189,0.04452,0.04258,0.04395,467656.0,20552.29
2022-04-13,0.04395,0.04631,0.04428,0.04444,314943.11,13995.64
2022-04-14,0.04444,0.04363,0.04146,0.04188,403402.67,16895.15
2022-04-15,0.04188,0.04273,0.03993,0.0413,648457.32,26781.05
2022-04-16,0.0413,0.04777,0.04137,0.04572,686543.35,31389.16
2022-04-17,0.04572,0.04498,0.04016,0.04184,1056060.34,44183.03
2022-04-18,0.04184,0.04364,0.04172,0.04276,326675.62,13967.42
2022-04-19,0.04276,0.0434,0.04105,0.04269,488394.46,20849.89
2022-04-20,0.04269,0.04537,0.03992,0.0405,559287.24,22652.84
2022-04-21,0.0405,0.04214,0.03882,0.04085,789578.16,32257.62
2022-04-22,0.04085,0.1076,0.03734,0.03837,1033905.61,39674.11
2022-04-23,0.03837,0.04286,0.03758,0.04163,1028049.73,42796.16
2022-04-24,0.04163,0.04594,0.04091,0.04121,1813607.19,74730.44
2022-04-25,0.04121,0.04347,0.03905,0.04227,1126119.94,47601.86
2022-04-26,0.04227,0.04355,0.03689,0.03964,1668020.87,66126.11
2022-04-27,0.03964,0.04141,0.03962,0.04002,640222.97,25623.4
2022-04-28,0.04002,0.04267,0.03967,0.04099,856331.12,35103.92
2022-04-29,0.04099,0.03981,0.03682,0.03705,986359.58,36541.24
2022-04-30,0.03705,0.03758,0.03581,0.03621,734832.75,26611.45
2022-05-01,0.03621,0.03829,0.03651,0.03654,842980.39,30803.09
2022-05-02,0.03654,0.03764,0.03413,0.0365,1269848.43,46351.01
2022-05-03,0.0365,0.03698,0.03448,0.03623,602696.77,21836.67
2022-05-04,0.03623,0.03899,0.0362,0.03649,442017.04,16128.87
2022-05-05,0.03649,0.03536,0.03371,0.035,458051.19,16031.95
2022-05-06,0.035,0.03545,0.03362,0.0337,398533.58,13432.51
2022-05-07,0.0337,0.03341,0.03133,0.03181,808447.94,25714.1
2022-05-08,0.03181,0.03172,0.02867,0.0299,1087701.1,32523.87
2022-05-09,0.0299,0.02735,0.02519,0.02557,957856.04,24489.21
2022-05-10,0.02557,0.02709,0.02538,0.02616,586317.34,15335.39
2022-05-11,0.02616,0.02373,0.01974,0.02356,2053190.98,48378.5
2022-05-12,0.02356,0.02226,0.01453,0.01896,3992868.62,75711.92
2022-05-13,0.01896,0.02667,0.01854,0.02368,1056643.16,25017.95
2022-05-14,0.02368,0.02485,0.01732,0.02116,1452808.32,30736.35
2022-05-15,0.02116,0.02422,0.02165,0.024,216406.47,5194.39
2022-05-16,0.024,0.02444,0.02121,0.02444,485409.07,11865.07
2022-05-17,0.02444,0.03512,0.02403,0.0291,910516.37,26499.5
2022-05-18,0.0291,0.02837,0.0239,0.02447,627219.38,15347.75
2022-05-19,0.02447,0.02663,0.02401,0.02421,151221.43,3661.58
2022-05-20,0.02421,0.02427,0.01879,0.01976,804729.18,15905.06
2022-05-21,0.01976,0.02379,0.01874,0.02014,398789.82,8032.82
2022-05-22,0.02014,0.02204,0.0198,0.02021,130304.08,2633.01
2022-05-23,0.02021,0.02089,0.01892,0.01912,771608.66,14749.91
2022-05-24,0.01912,0.02097,0.01859,0.02057,296428.99,6097.44
2022-05-25,0.02057,0.02114,0.0196,0.02058,225857.2,4647.02
2022-05-26,0.02058,0.02149,0.01816,0.02042,453798.18,9265.38
2022-05-27,0.02042,0.02208,0.01802,0.02139,268717.38,5746.97
2022-05-28,0.02139,0.02267,0.01861,0.01963,823145.93,16155.93
2022-05-29,0.01963,0.01996,0.01846,0.0194,1153830.53,22388.0
2022-05-30,0.0194,0.02271,0.02078,0.02086,1675618.32,34945.63
2022-05-31,0.02086,0.02272,0.02005,0.0203,739741.3,15015.69
2022-06-01,0.0203,0.02166,0.01819,0.01937,1034249.16,20037.23
2022-06-02,0.01937,0.01971,0.01806,0.01881,781388.0,14697.32
2022-06-03,0.01881,0.02142,0.01798,0.02141,1030219.31,22054.14
2022-06-04,0.02141,0.02177,0.01899,0.01908,605641.3,11557.22
2022-06-05,0.01908,0.02258,0.01891,0.02166,1012197.91,21920.56
2022-06-06,0.02166,0.02812,0.02169,0.02321,2779649.4,64525.15
2022-06-07,0.02321,0.023,0.02124,0.02182,1393515.12,30413.34
2022-06-08,0.02182,0.02164,0.02008,0.02008,1085727.63,21798.64
2022-06-09,0.02008,0.02045,0.0194,0.02002,646385.53,12942.16
2022-06-10,0.02002,0.02189,0.01829,0.01927,473123.44,9116.5
2022-06-11,0.01927,0.01913,0.01769,0.01836,146464.58,2689.58
2022-06-12,0.01836,0.0175,0.01605,0.01628,381339.7,6206.73
2022-06-13,0.01628,0.01543,0.01364,0.01403,795814.82,11161.93
2022-06-14,0.01403,0.01654,0.01388,0.01638,750094.55,12285.18
2022-06-15,0.01638,0.01798,0.01509,0.01558,580820.59,9051.98
2022-06-16,0.01558,0.0143,0.01279,0.01323,227585.88,3011.43
2022-06-17,0.01323,0.0163,0.01313,0.01454,580923.17,8447.68
2022-06-18,0.01454,0.04486,0.01323,0.0208,6747203.63,140362.46
2022-06-19,0.0208,0.03471,0.01895,0.01972,2323978.82,45835.89
2022-06-20,0.01972,0.02158,0.01911,0.01961,965440.72,18931.93
2022-06-21,0.01961,0.02076,0.01912,0.01923,652144.7,12542.4
2022-06-22,0.01923,0.01888,0.01709,0.01731,433783.2,7507.67
2022-06-23,0.01731,0.02146,0.01761,0.01862,1323842.15,24644.02
2022-06-24,0.01862,0.02057,0.01834,0.01897,656089.29,12448.55
2022-06-25,0.01897,0.01955,0.01783,0.01803,226465.76,4083.57
2022-06-26,0.01803,0.01854,0.01713,0.01772,334584.75,5929.55
2022-06-27,0.01772,0.01869,0.01727,0.01798,452544.03,8136.75
2022-06-28,0.01798,0.01828,0.01647,0.01685,503960.4,8492.01
2022-06-29,0.01685,0.01758,0.01194,0.01655,788672.07,13049.82
2022-06-30,0.01655,0.01725,0.01583,0.01647,750505.64,12361.4
2022-07-01,0.01647,0.01693,0.01565,0.01587,212288.6,3369.05
2022-07-02,0.01587,0.01705,0.01588,0.01609,421568.54,6783.85
2022-07-03,0.01609,0.01651,0.01577,0.01577,268439.33,4233.92
2022-07-04,0.01577,0.02018,0.0169,0.0198,826235.31,16359.23
2022-07-05,0.0198,0.02302,0.01782,0.01842,768576.57,14154.87
2022-07-06,0.01842,0.02226,0.01836,0.02101,743688.62,15621.53
2022-07-07,0.02101,0.02253,0.02016,0.02018,416213.42,8400.0
2022-07-08,0.02018,0.02009,0.01821,0.01833,634463.02,11630.6
2022-07-09,0.01833,0.0192,0.01832,0.01884,411529.67,7754.89
2022-07-10,0.01884,0.01869,0.01777,0.01789,939033.78,16803.88
2022-07-11,0.01789,0.01757,0.01644,0.01716,910463.75,15621.91
2022-07-12,0.01716,0.01773,0.01606,0.01698,1284036.78,21805.19
2022-07-13,0.01698,0.0206,0.01757,0.0199,990501.38,19706.1
2022-07-14,0.0199,0.03568,0.02075,0.02286,2732625.21,62471.57
2022-07-15,0.02286,0.02401,0.02094,0.02174,1351875.16,29394.53
2022-07-16,0.02174,0.02611,0.02379,0.02444,1011373.68,24718.69
2022-07-17,0.02444,0.02518,0.02225,0.02265,1144037.7,25914.55
2022-07-18,0.02265,0.02716,0.02429,0.02451,852984.08,20909.5
2022-07-19,0.02451,0.0248,0.02302,0.02458,965336.63,23729.81
2022-07-20,0.02458,0.02451,0.02173,0.02222,1405898.76,31235.01
2022-07-21,0.02222,0.02386,0.02012,0.02097,2754508.2,57768.37
2022-07-22,0.02097,0.02044,0.01709,0.01768,3826474.83,67636.85
2022-07-23,0.01768,0.0202,0.01744,0.02,921607.28,18432.19
2022-07-24,0.02,0.02245,0.01903,0.02002,1351044.56,27047.14
2022-07-25,0.02002,0.01829,0.01691,0.0181,2545947.35,46093.22
2022-07-26,0.0181,0.02128,0.01708,0.01812,4549490.84,82437.34
2022-07-27,0.01812,0.02236,0.02012,0.02058,1278518.09,26306.25
2022-07-28,0.02058,0.02342,0.02097,0.02119,2205269.56,46736.43
2022-07-29,0.02119,0.02335,0.02115,0.02241,1049640.44,23519.15
2022-07-30,0.02241,0.02361,0.02208,0.02258,916029.69,20681.22
2022-07-31,0.02258,0.02298,0.02019,0.02089,812749.37,16981.26
2022-08-01,0.02089,0.02232,0.02024,0.02161,717831.0,15509.25
2022-08-02,0.02161,0.02292,0.02114,0.02241,1250790.84,28032.04
2022-08-03,0.02241,0.0225,0.0207,0.0214,535787.77,11465.3
2022-08-04,0.0214,0.02159,0.02,0.02082,957648.09,19941.18
2022-08-05,0.02082,0.02319,0.02176,0.02201,1131790.33,24905.05
2022-08-06,0.02201,0.02259,0.02117,0.02188,566938.37,12403.06
2022-08-07,0.02188,0.0224,0.02078,0.02136,649669.99,13876.16
2022-08-08,0.02136,0.02251,0.02125,0.02125,710551.95,15097.08
2022-08-09,0.02125,0.02088,0.01877,0.02071,1310667.3,27148.46
2022-08-10,0.02071,0.02255,0.02047,0.02071,1230816.79,25489.89
2022-08-11,0.02071,0.0222,0.02056,0.02135,891982.95,19043.86
2022-08-12,0.02135,0.02257,0.02108,0.0214,6068096.32,129827.64
2022-08-13,0.0214,0.0226,0.02141,0.02234,26201385.98,585420.33
2022-08-14,0.02234,0.02705,0.02106,0.02623,13673502.6,358697.96
2022-08-15,0.02623,0.02758,0.025,0.02584,6146989.1,158808.1
2022-08-16,0.02584,0.02604,0.01988,0.02102,1918350.59,40331.77
2022-08-17,0.02102,0.02261,0.02023,0.02173,3122209.91,67856.16
2022-08-18,0.02173,0.0219,0.01981,0.02001,883282.2,17678.49
2022-08-19,0.02001,0.01929,0.01723,0.01926,1157711.84,22297.91
2022-08-20,0.01926,0.02022,0.01864,0.01929,1022380.98,19718.6
2022-08-21,0.01929,0.02019,0.01933,0.01982,581353.42,11521.72
2022-08-22,0.01982,0.02042,0.01967,0.01987,699212.04,13892.97
2022-08-23,0.01987,0.02118,0.02009,0.02038,484687.27,9876.31
2022-08-24,0.02038,0.02105,0.01922,0.02104,671735.83,14131.85
2022-08-25,0.02104,0.02161,0.01828,0.01989,1509650.52,30030.45
2022-08-26,0.01989,0.01838,0.01764,0.01799,1037794.05,18671.49
2022-08-27,0.01799,0.01807,0.01706,0.01733,926663.67,16057.64
2022-08-28,0.01733,0.01733,0.01656,0.0173,614000.45,10623.58
2022-08-29,0.0173,0.01941,0.01846,0.01849,514931.79,9520.62
2022-08-30,0.01849,0.01828,0.0174,0.01767,814375.38,14390.29
2022-08-31,0.01767,0.01817,0.01677,0.01806,728017.55,13147.52
2022-09-01,0.01806,0.01875,0.01764,0.01833,1096935.94,20111.15
2022-09-02,0.01833,0.01866,0.01779,0.01811,917404.1,16611.62
2022-09-03,0.01811,0.02019,0.0179,0.01934,1079415.84,20880.92
2022-09-04,0.01934,0.01963,0.01802,0.01806,738841.14,13346.76
2022-09-05,0.01806,0.01901,0.01787,0.01805,641304.65,11576.38
2022-09-06,0.01805,0.01744,0.0157,0.01666,1065064.82,17748.92
2022-09-07,0.01666,0.01813,0.01653,0.0169,627795.56,10611.69
2022-09-08,0.0169,0.01737,0.01626,0.0167,704166.02,11759.2
2022-09-09,0.0167,0.0185,0.01683,0.01797,1514787.23,27216.5
2022-09-10,0.01797,0.01862,0.01741,0.01796,725176.89,13024.08
2022-09-11,0.01796,0.02113,0.01762,0.0202,1986620.32,40123.85
2022-09-12,0.0202,0.0207,0.01895,0.02017,13887130.17,280092.69
2022-09-13,0.02017,0.01935,0.01797,0.01863,1475261.71,27479.77
2022-09-14,0.01863,0.01972,0.01881,0.01895,459799.81,8714.94
2022-09-15,0.01895,0.01783,0.01667,0.01707,911016.34,15547.76
2022-09-16,0.01707,0.01831,0.01656,0.01797,1075902.5,19331.43
2022-09-17,0.01797,0.01971,0.0181,0.0187,1665973.41,31155.38
2022-09-18,0.0187,0.01729,0.01629,0.01688,1029563.29,17377.89
2022-09-19,0.01688,0.01876,0.01731,0.01807,677702.63,12245.84
2022-09-20,0.01807,0.01803,0.01692,0.01753,1006899.67,17651.63
2022-09-21,0.01753,0.01765,0.01626,0.01725,1205938.68,20800.82
2022-09-22,0.01725,0.01858,0.01756,0.0177,1134183.77,20079.71
2022-09-23,0.0177,0.01856,0.01726,0.01774,509846.06,9045.34
2022-09-24,0.01774,0.01812,0.01753,0.01777,634906.51,11280.9
2022-09-25,0.01777,0.01747,0.01691,0.01727,855706.71,14779.39
2022-09-26,0.01727,0.01997,0.01779,0.01893,1309115.32,24777.58
2022-09-27,0.01893,0.01958,0.01847,0.01901,1927423.52,36631.17
2022-09-28,0.01901,0.0194,0.01848,0.01907,653176.17,12454.61
2022-09-29,0.01907,0.01921,0.01824,0.01826,789879.56,14424.59
2022-09-30,0.01826,0.01896,0.01775,0.0186,616417.89,11466.48
2022-10-01,0.0186,0.01872,0.01784,0.01813,418306.32,7583.51
2022-10-02,0.01813,0.01777,0.01738,0.01757,644133.97,11315.67
2022-10-03,0.01757,0.0192,0.01794,0.01846,1473724.48,27205.42
2022-10-04,0.01846,0.01987,0.01858,0.01884,887290.62,16712.19
2022-10-05,0.01884,0.01934,0.01847,0.01893,615892.42,11661.41
2022-10-06,0.01893,0.01893,0.01784,0.01808,980937.25,17736.9
2022-10-07,0.01808,0.01834,0.01774,0.01797,566903.3,10187.47
2022-10-08,0.01797,0.01911,0.01704,0.01763,406669.53,7168.48
2022-10-09,0.01763,0.01814,0.01738,0.01746,1123181.07,19606.0
2022-10-10,0.01746,0.01721,0.01601,0.01637,1134948.89,18579.8
2022-10-11,0.01637,0.01758,0.01614,0.01721,695513.11,11971.99
2022-10-12,0.01721,0.01928,0.01703,0.0172,913682.79,15716.36
2022-10-13,0.0172,0.0176,0.01696,0.01755,830620.7,14576.36
2022-10-14,0.01755,0.01767,0.01612,0.01631,1353880.78,22083.97
2022-10-15,0.01631,0.0162,0.01586,0.01605,747285.8,11994.77
2022-10-16,0.01605,0.01668,0.01574,0.01614,829651.57,13391.04
2022-10-17,0.01614,0.0169,0.01639,0.01651,501924.66,8287.2
2022-10-18,0.01651,0.01809,0.01535,0.01535,1378001.6,21151.27
2022-10-19,0.01535,0.01687,0.01476,0.01538,1089945.21,16762.98
2022-10-20,0.01538,0.01555,0.01492,0.01505,1191813.08,17931.82
2022-10-21,0.01505,0.01604,0.01514,0.01549,483496.04,7491.56
2022-10-22,0.01549,0.01581,0.01482,0.01491,734521.97,10953.84
2022-10-23,0.01491,0.02769,0.01427,0.01558,4990222.33,77743.49
2022-10-24,0.01558,0.0176,0.01502,0.01658,1265348.1,20983.09
2022-10-25,0.01658,0.01846,0.01681,0.01694,653603.52,11072.23
2022-10-26,0.01694,0.01995,0.0173,0.01792,990933.23,17762.24
2022-10-27,0.01792,0.0177,0.01669,0.01719,442815.15,7611.05
2022-10-28,0.01719,0.01768,0.01535,0.01605,771289.1,12378.29
2022-10-29,0.01605,0.01719,0.0159,0.01697,1079632.24,18316.82
2022-10-30,0.01697,0.01702,0.01643,0.01683,685743.33,11542.46
2022-10-31,0.01683,0.01702,0.0163,0.01658,846813.56,14038.61
2022-11-01,0.01658,0.01691,0.01523,0.01539,1191104.43,18331.66
2022-11-02,0.01539,0.01508,0.01366,0.01374,1299734.82,17859.51
2022-11-03,0.01374,0.01535,0.01385,0.01494,1017227.31,15198.69
2022-11-04,0.01494,0.01647,0.01553,0.01601,1115010.92,17847.35
2022-11-05,0.01601,0.01626,0.01483,0.01601,1089322.06,17444.2
2022-11-06,0.01601,0.01652,0.01541,0.01611,755224.37,12167.47
2022-11-07,0.01611,0.01631,0.01556,0.0157,994987.85,15621.49
2022-11-08,0.0157,0.01476,0.01289,0.01306,1918401.41,25058.19
2022-11-09,0.01306,0.01207,0.01058,0.01092,1523726.87,16639.47
2022-11-10,0.01092,0.02037,0.01225,0.01553,3411643.0,52969.85
2022-11-11,0.01553,0.01815,0.01463,0.01776,2685088.25,47692.21
2022-11-12,0.01776,0.01752,0.01564,0.01608,2212449.29,35567.13
2022-11-13,0.01608,0.01599,0.01295,0.0132,5424209.26,71592.93
2022-11-14,0.0132,0.01446,0.01082,0.01413,1738003.41,24552.81
2022-11-15,0.01413,0.01444,0.0134,0.01376,1030014.59,14172.47
2022-11-16,0.01376,0.01354,0.01221,0.01308,1892042.98,24740.32
2022-11-17,0.01308,0.01313,0.01201,0.01239,1277400.26,15827.4
2022-11-18,0.01239,0.01376,0.01129,0.01192,5864151.88,69877.49
2022-11-19,0.01192,0.01321,0.01072,0.01214,1771174.93,21503.6
2022-11-20,0.01214,0.01244,0.01136,0.01196,1605350.58,19205.66
2022-11-21,0.01196,0.01223,0.01107,0.0114,1710685.47,19506.53
2022-11-22,0.0114,0.01255,0.01153,0.01183,1446524.36,17116.14
2022-11-23,0.01183,0.01461,0.01206,0.01361,1845208.35,25117.78
2022-11-24,0.01361,0.01456,0.01306,0.01336,734702.35,9819.21
2022-11-25,0.01336,0.01434,0.01317,0.01365,489123.58,6676.43
2022-11-26,0.01365,0.01453,0.01331,0.01375,472069.14,6490.18
2022-11-27,0.01375,0.01478,0.01253,0.01284,814057.42,10451.55
2022-11-28,0.01284,0.01398,0.01253,0.01323,564271.21,7462.77
2022-11-29,0.01323,0.01377,0.01276,0.01307,7202169.41,94123.53
2022-11-30,0.01307,0.01392,0.0129,0.01331,490076.31,6523.79
2022-12-01,0.01331,0.0133,0.01278,0.01281,241144.16,3090.18
2022-12-02,0.01281,0.01336,0.01183,0.01262,447289.64,5644.46
2022-12-03,0.01262,0.0133,0.01165,0.01267,407095.94,5158.69
2022-12-04,0.01267,0.0134,0.01281,0.01288,281384.15,3623.02
2022-12-05,0.01288,0.01419,0.01256,0.01404,382722.97,5374.19
2022-12-06,0.01404,0.01418,0.01327,0.01373,106348.58,1460.26
2022-12-07,0.01373,0.01404,0.01289,0.01404,91443.71,1283.63
2022-12-08,0.01404,0.01472,0.0128,0.01319,141431.56,1865.04
2022-12-09,0.01319,0.01326,0.01212,0.01238,159965.38,1979.88
2022-12-10,0.01238,0.01342,0.0114,0.01292,252633.73,3263.19
2022-12-11,0.01292,0.01352,0.01251,0.01301,26022.36,338.59
2022-12-12,0.01301,0.01314,0.01237,0.01301,97575.94,1269.34
2022-12-13,0.01301,0.0136,0.01294,0.01334,24958.43,332.85
2022-12-14,0.01334,0.01347,0.01281,0.01347,32279.23,434.71
2022-12-15,0.01347,0.01454,0.01267,0.01305,156939.12,2047.41
2022-12-16,0.01305,0.01262,0.01191,0.01204,18123.28,218.21
2022-12-17,0.01204,0.01344,0.01199,0.01246,276001.63,3440.27
2022-12-18,0.01246,0.01343,0.01242,0.01278,358471.23,4580.71
2022-12-19,0.01278,0.01345,0.01099,0.01123,676174.21,7595.52
2022-12-20,0.01123,0.01314,0.0106,0.01241,410696.84,5097.98
2022-12-21,0.01241,0.01324,0.01145,0.01324,77165.71,1021.91
2022-12-22,0.01324,0.01418,0.0117,0.01298,212644.95,2759.85
2022-12-23,0.01298,0.0133,0.01109,0.01213,274077.3,3323.6
2022-12-24,0.01213,0.01515,0.01164,0.01288,414213.27,5333.48
2022-12-25,0.01288,0.01313,0.01204,0.01226,249936.28,3063.24
2022-12-26,0.01226,0.01395,0.01139,0.0122,206430.02,2518.31
2022-12-27,0.0122,0.01353,0.01182,0.01291,321615.5,4152.06
2022-12-28,0.01291,0.01283,0.01189,0.01213,289226.27,3508.47
2022-12-29,0.01213,0.0126,0.01177,0.0119,274734.32,3270.6
2022-12-30,0.0119,0.01253,0.01163,0.01231,308444.62,3798.48
2022-12-31,0.01231,0.01239,0.01108,0.01239,284009.5,3519.49
2023-01-01,0.01239,0.0132,0.0112,0.01146,259726.66,2976.72
2023-01-02,0.01146,0.0122,0.01097,0.01167,364265.24,4249.64
2023-01-03,0.01167,0.01193,0.01088,0.01106,268214.04,2966.59
2023-01-04,0.01106,0.01192,0.01048,0.01088,326903.5,3556.91
2023-01-05,0.01088,0.01178,0.01052,0.01148,271217.09,3114.03
2023-01-06,0.01148,0.01189,0.01064,0.01092,262658.01,2869.17
2023-01-07,0.01092,0.01151,0.01052,0.01073,392529.54,4211.91
2023-01-08,0.01073,0.01158,0.009987,0.01027,380360.11,3906.41
2023-01-09,0.01027,0.01151,0.01015,0.01098,448505.02,4926.07
2023-01-10,0.01098,0.0114,0.01026,0.01122,560886.59,6291.76
2023-01-11,0.01122,0.01178,0.01086,0.01126,641934.51,7231.0
2023-01-12,0.01126,0.01215,0.01114,0.01146,526304.23,6029.26
