# Dataset Report: Livepeer (LPT)
# Coin Name: Livepeer
# Symbol: LPT
# Approx Row Count: 2595
# Date Range: 2019-01-03 to 2026-02-09
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_LPT, Volume_USD
# Note: Launched May 2018. Decentralized Video Streaming Network.
# --------------------------------------------------
Date,open,high,low,close,Volume_LPT,Volume_USD
2019-01-03,3.229,4.219,3.107,3.452,2955.06,10201.68
2019-01-04,3.452,3.487,3.082,3.141,532.3,1672.0
2019-01-05,3.141,3.508,2.728,3.237,2336.06,7560.89
2019-01-06,3.237,3.444,3.077,3.2,142.61,456.38
2019-01-07,3.2,3.24,2.884,2.957,928.49,2745.35
2019-01-08,2.957,3.152,2.869,2.949,1013.03,2987.77
2019-01-09,2.949,3.074,2.432,3.074,1676.83,5155.09
2019-01-10,3.074,2.841,2.527,2.527,1934.17,4888.33
2019-01-11,2.527,2.679,2.33,2.407,2145.74,5164.79
2019-01-12,2.407,2.58,2.327,2.435,1934.87,4712.08
2019-01-13,2.435,2.45,2.306,2.446,478.13,1169.72
2019-01-14,2.446,2.552,2.352,2.398,683.76,1639.59
2019-01-15,2.398,2.379,2.3,2.31,265.76,614.0
2019-01-16,2.31,2.474,2.264,2.36,1770.87,4179.63
2019-01-17,2.36,2.901,2.387,2.653,2326.88,6174.18
2019-01-18,2.653,2.656,2.423,2.444,808.77,1976.79
2019-01-19,2.444,2.552,2.414,2.414,155.68,375.86
2019-01-20,2.414,2.409,2.064,2.107,1160.59,2445.07
2019-01-21,2.107,2.24,2.067,2.09,1627.89,3401.6
2019-01-22,2.09,2.187,2.084,2.125,237.66,504.99
2019-01-23,2.125,2.236,2.06,2.141,487.33,1043.42
2019-01-24,2.141,2.219,2.093,2.219,317.7,704.93
2019-01-25,2.219,2.209,2.084,2.125,333.15,707.95
2019-01-26,2.125,2.316,2.104,2.14,1765.55,3777.5
2019-01-27,2.14,2.253,2.06,2.239,872.04,1952.38
2019-01-28,2.239,2.24,2.042,2.042,309.55,632.21
2019-01-29,2.042,2.022,1.709,1.914,1867.92,3575.61
2019-01-30,1.914,2.167,1.838,2.04,1746.47,3563.59
2019-01-31,2.04,2.127,1.717,1.959,1536.81,3010.35
2019-02-01,1.959,4.327,1.975,3.301,6600.26,21785.24
2019-02-02,3.301,5.193,2.815,4.179,5247.12,21926.86
2019-02-03,4.179,4.829,3.57,4.464,1418.22,6330.66
2019-02-04,4.464,5.662,4.44,5.02,3450.04,17318.87
2019-02-05,5.02,5.758,4.778,5.103,1671.94,8531.14
2019-02-06,5.103,5.225,3.66,4.312,2082.95,8980.66
2019-02-07,4.312,5.036,3.645,4.408,1253.1,5523.89
2019-02-08,4.408,5.117,4.355,4.374,1088.43,4760.51
2019-02-09,4.374,4.931,4.35,4.653,501.78,2334.77
2019-02-10,4.653,4.809,4.385,4.415,969.22,4278.91
2019-02-11,4.415,4.897,4.178,4.409,2737.32,12070.07
2019-02-12,4.409,4.873,3.23,4.46,2756.34,12294.01
2019-02-13,4.46,6.022,4.421,5.232,1444.39,7557.22
2019-02-14,5.232,6.061,4.87,5.426,1005.0,5453.28
2019-02-15,5.426,5.886,5.07,5.52,796.5,4396.36
2019-02-16,5.52,5.856,5.064,5.209,626.22,3261.87
2019-02-17,5.209,6.039,4.897,5.69,962.2,5474.85
2019-02-18,5.69,6.064,5.431,5.669,522.89,2964.43
2019-02-19,5.669,6.016,5.415,5.592,721.87,4036.73
2019-02-20,5.592,5.961,4.999,5.421,2444.5,13250.67
2019-02-21,5.421,5.906,4.402,5.76,3667.18,21122.55
2019-02-22,5.76,5.975,5.565,5.772,865.35,4994.92
2019-02-23,5.772,6.41,5.809,5.896,492.3,2902.53
2019-02-24,5.896,5.903,5.326,5.416,1239.4,6712.65
2019-02-25,5.416,5.864,5.107,5.634,2606.31,14683.1
2019-02-26,5.634,5.899,5.345,5.899,2036.08,12010.07
2019-02-27,5.899,5.918,5.474,5.639,4679.21,26385.22
2019-02-28,5.639,7.341,5.487,6.595,6625.82,43699.36
2019-03-01,6.595,6.866,4.931,6.23,3263.42,20331.06
2019-03-02,6.23,8.478,5.726,8.478,8250.42,69943.15
2019-03-03,8.478,9.908,6.71,7.724,2832.42,21876.88
2019-03-04,7.724,7.854,6.567,7.089,3321.57,23548.04
2019-03-05,7.089,7.605,6.28,7.09,4728.53,33524.09
2019-03-06,7.09,7.091,6.386,6.595,5222.16,34441.27
2019-03-07,6.595,6.95,5.63,6.166,5393.68,33255.19
2019-03-08,6.166,6.653,6.011,6.332,5303.77,33583.2
2019-03-09,6.332,6.79,5.93,6.573,4911.2,32281.25
2019-03-10,6.573,6.72,5.895,6.186,8285.39,51249.84
2019-03-11,6.186,6.471,5.816,6.262,6143.51,38469.57
2019-03-12,6.262,6.665,5.988,6.591,5923.11,39039.97
2019-03-13,6.591,6.981,6.283,6.95,4898.7,34046.77
2019-03-14,6.95,7.375,6.641,7.262,5449.61,39576.02
2019-03-15,7.262,7.709,6.971,7.147,1623.8,11605.76
2019-03-16,7.147,7.426,6.798,7.096,5515.35,39134.67
2019-03-17,7.096,7.196,6.749,6.957,3931.95,27352.69
2019-03-18,6.957,7.659,6.57,7.659,5565.86,42626.65
2019-03-19,7.659,8.048,7.243,7.936,7953.95,63119.4
2019-03-20,7.936,8.438,7.659,8.174,4680.54,38260.38
2019-03-21,8.174,8.054,5.995,7.19,18305.75,131627.08
2019-03-22,7.19,7.318,6.265,6.849,10884.1,74549.97
2019-03-23,6.849,7.013,6.72,6.961,4439.77,30903.12
2019-03-24,6.961,7.261,6.51,7.133,8954.88,63879.46
2019-03-25,7.133,7.48,6.727,7.045,2994.37,21094.04
2019-03-26,7.045,7.187,6.859,7.009,3409.84,23900.48
2019-03-27,7.009,7.485,6.878,7.283,8100.62,58994.9
2019-03-28,7.283,7.27,6.862,7.088,2474.08,17536.29
2019-03-29,7.088,7.4,6.989,7.277,14884.65,108317.72
2019-03-30,7.277,7.721,7.289,7.721,2075.7,16027.5
2019-03-31,7.721,7.74,7.189,7.74,1978.97,15317.39
2019-04-01,7.74,7.896,7.597,7.638,5796.74,44277.99
2019-04-02,7.638,9.132,8.096,8.342,8757.4,73052.31
2019-04-03,8.342,8.535,7.559,7.564,7210.97,54546.78
2019-04-04,7.564,8.471,7.468,7.842,3432.23,26914.6
2019-04-05,7.842,8.535,8.005,8.227,1104.75,9088.76
2019-04-06,8.227,8.719,7.839,8.456,4757.1,40224.72
2019-04-07,8.456,8.868,8.478,8.525,585.0,4986.95
2019-04-08,8.525,9.026,8.651,8.894,924.34,8221.15
2019-04-09,8.894,8.79,7.812,8.312,3418.03,28409.56
2019-04-10,8.312,8.51,7.6,7.946,5240.71,41642.62
2019-04-11,7.946,7.825,7.32,7.457,2156.15,16077.81
2019-04-12,7.457,8.125,6.098,7.109,13676.77,97228.41
2019-04-13,7.109,7.418,6.859,6.94,1225.49,8505.12
2019-04-14,6.94,7.903,7.056,7.542,5226.59,39417.69
2019-04-15,7.542,7.556,7.027,7.153,1473.02,10536.4
2019-04-16,7.153,7.819,6.646,7.387,5675.47,41922.15
2019-04-17,7.387,7.922,7.42,7.792,2131.1,16604.58
2019-04-18,7.792,8.569,7.496,7.596,4661.57,35409.66
2019-04-19,7.596,8.049,7.53,8.049,6121.82,49275.79
2019-04-20,8.049,8.149,7.457,7.734,1508.33,11664.84
2019-04-21,7.734,8.224,7.693,7.916,6472.74,51239.27
2019-04-22,7.916,8.184,7.342,7.655,3680.62,28175.28
2019-04-23,7.655,8.165,7.478,7.616,8005.56,60972.45
2019-04-24,7.616,7.986,7.5,7.795,1814.75,14145.24
2019-04-25,7.795,7.419,6.608,6.789,1179.09,8004.74
2019-04-26,6.789,7.427,6.689,7.375,1829.35,13491.15
2019-04-27,7.375,7.426,7.17,7.4,2280.55,16875.42
2019-04-28,7.405,7.698,7.434,7.582,958.99,7270.85
2019-04-29,7.582,7.647,6.809,7.181,2149.15,15433.57
2019-04-30,7.181,7.7,6.956,7.577,4453.61,33742.8
2019-05-01,7.577,7.955,7.265,7.944,2807.54,22303.61
2019-05-02,7.944,8.119,7.481,7.641,1653.46,12633.26
2019-05-03,7.641,8.584,7.336,7.865,9273.85,72937.63
2019-05-04,7.865,8.194,7.651,7.954,1737.76,13822.47
2019-05-05,7.954,8.17,7.532,7.984,3072.69,24533.36
2019-05-06,7.984,8.576,7.593,8.047,6604.73,53151.16
2019-05-07,8.047,8.438,7.565,7.845,2073.4,16265.37
2019-05-08,7.845,8.998,7.798,8.53,6192.56,52823.56
2019-05-09,8.53,8.777,8.27,8.32,1460.4,12150.24
2019-05-10,8.32,8.838,8.158,8.514,2194.81,18686.06
2019-05-11,8.514,9.629,7.508,8.026,3341.59,26818.12
2019-05-12,8.026,8.582,7.333,7.682,4427.89,34016.69
2019-05-13,7.682,9.664,8.048,8.048,2356.0,18961.93
2019-05-14,8.048,8.77,7.706,7.888,3835.73,30254.55
2019-05-15,7.888,9.821,7.046,8.2,5014.67,41121.29
2019-05-16,8.2,8.268,7.087,7.244,5753.77,41681.35
2019-05-17,7.244,7.733,6.347,6.762,7457.61,50430.59
2019-05-18,6.762,6.975,6.542,6.975,2017.98,14076.29
2019-05-19,6.975,7.917,7.046,7.454,3887.91,28980.94
2019-05-20,7.454,7.278,6.544,6.731,7079.21,47652.72
2019-05-21,6.731,6.99,5.564,6.769,6099.34,41287.97
2019-05-22,6.769,6.772,5.771,6.309,2415.9,15241.82
2019-05-23,6.309,6.797,5.986,6.257,2172.2,13591.65
2019-05-24,6.257,6.954,6.001,6.563,1965.92,12903.21
2019-05-25,6.563,6.931,6.206,6.857,3028.13,20763.0
2019-05-26,6.857,7.601,6.763,6.763,2663.49,18012.73
2019-05-27,6.763,7.293,5.896,6.151,6241.54,38394.06
2019-05-28,6.151,6.801,5.93,6.118,5248.51,32110.47
2019-05-29,6.118,6.672,5.895,6.34,2739.75,17369.63
2019-05-30,6.34,6.613,5.876,5.92,4283.89,25360.64
2019-05-31,5.92,6.926,5.729,6.231,3391.3,21130.76
2019-06-01,6.231,6.298,5.732,5.946,2097.72,12473.73
2019-06-02,5.946,6.073,5.509,5.847,1670.33,9767.1
2019-06-03,5.847,5.513,5.112,5.278,1515.55,7999.79
2019-06-04,5.278,5.758,4.889,5.221,4455.54,23260.95
2019-06-05,5.221,5.882,5.084,5.379,2736.27,14718.69
2019-06-06,5.379,5.873,5.153,5.613,4080.35,22901.83
2019-06-07,5.613,6.001,5.002,5.37,3895.63,20918.62
2019-06-08,5.37,5.324,4.479,4.588,15427.08,70781.06
2019-06-09,4.588,4.89,4.315,4.792,4959.74,23769.24
2019-06-10,4.792,5.125,4.587,4.909,4269.55,20958.59
2019-06-11,4.909,5.052,4.715,4.977,451.61,2247.59
2019-06-12,4.977,6.104,4.614,5.79,8597.9,49779.63
2019-06-13,5.79,6.232,5.6,6.079,3404.77,20699.29
2019-06-14,6.079,6.579,6.0,6.043,2918.94,17639.66
2019-06-15,6.043,6.308,5.703,6.065,4004.49,24285.98
2019-06-16,6.065,6.151,5.388,5.477,7708.9,42223.96
2019-06-17,5.477,7.782,5.602,7.197,10931.56,78675.86
2019-06-18,7.197,7.001,6.512,6.883,1859.0,12795.55
2019-06-19,6.883,7.141,6.732,6.988,4562.52,31884.01
2019-06-20,6.988,7.342,6.962,7.152,1673.87,11970.99
2019-06-21,7.152,7.766,7.255,7.295,4392.15,32041.84
2019-06-22,7.295,7.631,7.39,7.508,2327.01,17471.97
2019-06-23,7.508,7.816,7.382,7.382,1745.19,12883.12
2019-06-24,7.382,7.946,7.285,7.817,3337.23,26085.84
2019-06-25,7.817,8.688,8.189,8.512,5102.37,43430.08
2019-06-26,8.512,9.522,8.781,8.953,9743.51,87231.47
2019-06-27,8.953,7.802,7.027,7.061,8772.28,61937.02
2019-06-28,7.061,7.907,7.413,7.413,4511.92,33447.03
2019-06-29,7.413,7.324,6.536,6.679,4963.64,33151.48
2019-06-30,6.679,6.367,5.665,6.063,4830.56,29287.57
2019-07-01,6.063,6.388,5.72,5.85,4147.28,24261.13
2019-07-02,5.85,6.499,5.856,6.015,5898.5,35480.89
2019-07-03,6.015,6.788,5.631,5.631,11470.14,64592.45
2019-07-04,5.631,5.578,4.575,5.363,14306.44,76724.57
2019-07-05,5.363,6.816,5.057,5.914,15853.89,93765.75
2019-07-06,5.914,6.299,5.833,6.299,2462.26,15510.78
2019-07-07,6.299,6.885,5.906,6.283,4407.16,27691.58
2019-07-08,6.283,7.149,6.329,6.803,2937.27,19983.61
2019-07-09,6.803,7.306,6.573,6.911,5356.67,37017.83
2019-07-10,6.911,6.653,5.978,6.361,6344.41,40353.67
2019-07-11,6.361,6.239,5.826,5.973,7885.1,47099.97
2019-07-12,5.973,6.715,5.968,6.212,5504.38,34195.93
2019-07-13,6.212,6.591,5.984,6.477,3979.83,25779.2
2019-07-14,6.477,6.327,4.673,5.374,20839.16,111982.19
2019-07-15,5.374,6.471,5.323,6.141,10662.7,65482.28
2019-07-16,6.141,5.937,5.111,5.662,5289.96,29949.65
2019-07-17,5.662,6.204,5.139,5.922,16353.35,96851.22
2019-07-18,5.922,7.872,6.324,7.377,8636.06,63705.04
2019-07-19,7.377,7.304,6.332,6.83,6296.59,43002.93
2019-07-20,6.83,7.265,6.319,6.57,7341.36,48230.55
2019-07-21,6.57,6.621,6.218,6.326,778.83,4926.54
2019-07-22,6.326,6.863,6.064,6.33,9417.33,59609.42
2019-07-23,6.33,6.395,5.912,5.912,6157.32,36405.09
2019-07-24,5.912,6.254,5.863,6.11,5487.52,33526.23
2019-07-25,6.11,6.522,5.917,6.39,14492.74,92608.31
2019-07-26,6.39,6.596,6.302,6.401,16031.98,102618.18
2019-07-27,6.401,6.635,6.138,6.415,4205.86,26980.28
2019-07-28,6.415,7.149,6.346,6.795,8754.09,59485.78
2019-07-29,6.795,7.149,6.545,6.751,2299.1,15520.93
2019-07-30,6.751,8.136,6.814,7.974,16618.25,132511.88
2019-07-31,7.974,8.553,6.703,7.218,4495.76,32449.72
2019-08-01,7.218,8.06,6.916,7.594,2317.06,17595.62
2019-08-02,7.594,8.107,7.156,7.438,2747.89,20437.92
2019-08-03,7.438,8.278,7.383,7.944,3942.17,31317.96
2019-08-04,7.944,8.088,7.689,7.872,1516.38,11936.76
2019-08-05,7.872,8.48,7.165,8.101,11154.18,90364.94
2019-08-06,8.101,7.91,6.454,6.862,5211.22,35758.94
2019-08-07,6.862,7.628,6.767,7.006,11293.05,79120.82
2019-08-08,7.006,7.339,6.891,6.891,3575.81,24642.01
2019-08-09,6.891,7.323,6.824,7.076,9914.84,70161.49
2019-08-10,7.076,6.912,6.497,6.79,3915.97,26588.29
2019-08-11,6.79,7.068,6.645,6.992,3757.59,26272.32
2019-08-12,6.992,7.172,6.571,6.753,4105.13,27720.85
2019-08-13,6.753,6.849,6.36,6.523,6478.01,42257.35
2019-08-14,6.523,6.785,5.963,6.782,3397.04,23037.22
2019-08-15,6.782,6.973,5.927,6.383,10062.47,64229.04
2019-08-16,6.383,6.729,6.258,6.382,4479.16,28586.11
2019-08-17,6.382,6.568,6.235,6.465,1658.78,10723.39
2019-08-18,6.465,7.022,6.407,6.407,5879.39,37671.83
2019-08-19,6.407,7.022,6.503,6.772,4706.01,31867.87
2019-08-20,6.772,6.89,6.236,6.616,1800.22,11911.12
2019-08-21,6.616,6.758,5.876,6.224,5014.81,31211.6
2019-08-22,6.224,6.669,5.971,6.24,4909.54,30636.99
2019-08-23,6.24,6.561,6.43,6.527,205.04,1338.37
2019-08-24,6.527,6.902,6.273,6.294,4055.18,25523.54
2019-08-25,6.294,6.38,5.578,5.893,5553.95,32731.49
2019-08-26,5.893,6.53,5.654,6.031,11504.48,69387.44
2019-08-27,6.031,6.184,5.617,5.953,7233.51,43058.55
2019-08-28,5.953,5.98,5.688,5.736,3345.83,19193.25
2019-08-29,5.736,6.256,5.601,5.756,5020.34,28899.29
2019-08-30,5.756,5.874,5.273,5.657,7971.0,45095.42
2019-08-31,5.657,6.234,5.65,5.775,2836.53,16380.18
2019-09-01,5.775,5.963,5.714,5.817,8581.38,49918.39
2019-09-02,5.817,6.388,6.026,6.056,5850.75,35431.63
2019-09-03,6.056,6.503,5.923,5.984,6952.87,41606.37
2019-09-04,5.984,6.086,5.412,5.595,2596.85,14530.25
2019-09-05,5.595,6.017,4.8,5.542,6318.78,35018.58
2019-09-06,5.542,5.679,4.933,5.554,5555.91,30857.24
2019-09-07,5.554,5.75,4.826,5.084,8470.9,43069.48
2019-09-08,5.084,5.164,4.9,5.023,1598.17,8027.39
2019-09-09,5.023,5.569,4.9,5.316,3758.6,19981.8
2019-09-10,5.316,5.229,4.984,4.984,1013.25,5050.0
2019-09-11,4.984,5.586,4.829,4.98,4490.2,22360.47
2019-09-12,4.98,5.16,4.912,5.006,3243.31,16235.69
2019-09-13,5.006,5.186,4.928,4.939,6702.84,33107.23
2019-09-14,4.939,5.211,4.934,5.028,1854.49,9324.99
2019-09-15,5.028,5.157,4.899,5.066,537.45,2722.59
2019-09-16,5.066,5.085,4.725,4.827,9796.89,47286.79
2019-09-17,4.827,4.811,4.461,4.725,6472.46,30582.51
2019-09-18,4.725,4.877,4.374,4.535,6559.91,29748.54
2019-09-19,4.535,4.612,4.093,4.151,4393.39,18239.07
2019-09-20,4.151,4.162,3.868,4.031,10248.13,41308.82
2019-09-21,4.031,4.14,3.856,4.077,2358.64,9616.78
2019-09-22,4.077,4.104,3.959,3.964,420.33,1666.02
2019-09-23,3.964,4.466,3.827,3.975,3120.23,12402.25
2019-09-24,3.975,3.75,3.489,3.492,4699.86,16412.81
2019-09-25,3.492,4.223,3.451,3.738,7167.84,26791.84
2019-09-26,3.738,3.779,3.393,3.634,3346.51,12160.37
2019-09-27,3.634,3.691,3.412,3.6,2788.29,10036.66
2019-09-28,3.6,3.643,3.447,3.618,638.52,2310.42
2019-09-29,3.618,3.571,3.226,3.263,1896.26,6187.88
2019-09-30,3.263,3.564,3.243,3.432,7707.31,26453.61
2019-10-01,3.432,3.539,3.296,3.333,5230.75,17434.9
2019-10-02,3.333,3.65,3.264,3.373,7073.65,23862.19
2019-10-03,3.373,3.388,3.314,3.377,853.52,2882.22
2019-10-04,3.377,3.349,3.282,3.348,2965.78,9929.68
2019-10-05,3.348,3.408,3.305,3.347,794.25,2658.71
2019-10-06,3.347,3.383,3.147,3.368,1241.45,4180.75
2019-10-07,3.368,3.516,3.286,3.358,5818.15,19539.31
2019-10-08,3.358,3.476,3.295,3.326,3176.37,10564.29
2019-10-09,3.326,3.695,3.395,3.437,4572.03,15715.27
2019-10-10,3.437,3.47,3.149,3.363,8726.92,29348.44
2019-10-11,3.363,3.238,2.982,3.092,6112.23,18898.11
2019-10-12,3.092,3.165,3.068,3.085,1700.76,5247.66
2019-10-13,3.085,3.095,2.904,2.904,580.98,1687.0
2019-10-14,2.904,2.933,2.683,2.755,3399.97,9367.2
2019-10-15,2.755,3.106,2.601,2.616,5674.49,14846.34
2019-10-16,2.616,2.716,2.341,2.452,2423.13,5942.49
2019-10-17,2.452,2.572,2.182,2.422,16256.34,39377.95
2019-10-18,2.422,2.559,2.153,2.392,15773.67,37727.24
2019-10-19,2.392,2.408,2.123,2.312,10557.1,24403.32
2019-10-20,2.312,2.393,2.062,2.163,2807.17,6072.62
2019-10-21,2.163,2.858,2.085,2.558,9539.32,24403.99
2019-10-22,2.558,2.506,2.144,2.314,7105.26,16441.12
2019-10-23,2.314,2.154,1.995,2.049,3740.3,7665.35
2019-10-24,2.049,2.159,2.002,2.121,4333.91,9191.58
2019-10-25,2.121,2.471,2.32,2.416,2986.59,7214.91
2019-10-26,2.416,2.639,2.47,2.525,3202.18,8085.26
2019-10-27,2.525,3.056,2.582,2.819,2960.76,8347.38
2019-10-28,2.819,2.865,2.545,2.769,7060.38,19553.27
2019-10-29,2.769,2.931,2.638,2.828,871.01,2463.19
2019-10-30,2.828,2.751,2.495,2.551,4442.74,11333.67
2019-10-31,2.551,2.671,2.115,2.257,5897.92,13313.54
2019-11-01,2.257,2.508,2.143,2.431,2871.38,6980.05
2019-11-02,2.431,2.522,2.367,2.444,378.27,924.64
2019-11-03,2.444,2.536,2.421,2.536,1389.32,3523.24
2019-11-04,2.536,2.591,2.513,2.587,280.36,725.33
2019-11-05,2.587,2.56,2.387,2.487,379.51,943.69
2019-11-06,2.487,2.493,2.396,2.414,3046.4,7355.23
2019-11-07,2.414,2.379,2.302,2.342,4017.3,9407.42
2019-11-08,2.342,2.244,2.193,2.211,2332.65,5156.61
2019-11-09,2.211,2.279,2.223,2.279,342.91,781.41
2019-11-10,2.279,2.623,2.337,2.413,3055.83,7372.28
2019-11-11,2.413,2.363,2.27,2.312,910.07,2104.51
2019-11-12,2.312,2.387,2.293,2.362,1993.45,4709.44
2019-11-13,2.362,2.413,2.323,2.396,2095.55,5021.21
2019-11-14,2.396,2.36,2.272,2.333,534.06,1245.92
2019-11-15,2.333,2.287,2.229,2.261,92.39,208.9
2019-11-16,2.261,2.269,2.21,2.243,573.29,1285.82
2019-11-17,2.243,2.384,2.235,2.24,2715.47,6083.66
2019-11-18,2.24,2.185,2.137,2.185,469.15,1025.16
2019-11-19,2.185,2.226,2.134,2.139,1745.56,3733.98
2019-11-20,2.139,2.299,2.129,2.197,1392.72,3059.25
2019-11-21,2.197,2.099,2.039,2.039,2672.82,5451.02
2019-11-22,2.039,2.005,1.947,1.988,971.32,1930.84
2019-11-23,1.988,2.007,1.96,1.96,310.86,609.38
2019-11-24,1.96,1.864,1.85,1.85,2006.48,3712.66
2019-11-25,1.85,1.927,1.899,1.927,484.99,934.39
2019-11-26,1.927,1.942,1.891,1.912,831.56,1590.17
2019-11-27,1.912,2.033,1.976,2.002,419.7,840.19
2019-11-28,2.002,2.007,1.953,1.959,478.69,937.67
2019-11-29,1.959,2.057,1.942,2.036,1201.93,2446.62
2019-11-30,2.036,1.991,1.893,1.931,2784.9,5377.09
2019-12-01,1.931,1.892,1.729,1.83,2340.28,4282.48
2019-12-02,1.83,1.814,1.465,1.74,3926.25,6832.41
2019-12-03,1.74,1.749,1.718,1.718,1239.71,2129.79
2019-12-04,1.718,1.697,1.622,1.658,1238.99,2053.98
2019-12-05,1.658,1.744,1.667,1.667,82.3,137.15
2019-12-06,1.667,1.768,1.602,1.661,1876.05,3116.82
2019-12-07,1.661,1.728,1.604,1.637,782.26,1280.35
2019-12-08,1.637,1.734,1.554,1.625,2275.16,3696.69
2019-12-09,1.625,1.626,1.515,1.556,934.13,1453.62
2019-12-10,1.556,1.553,0.8681,1.4,4594.79,6434.87
2019-12-11,1.4,1.442,1.37,1.392,88.62,123.35
2019-12-12,1.392,1.433,1.368,1.433,674.83,966.81
2019-12-13,1.433,1.525,1.38,1.525,871.61,1329.17
2019-12-14,1.525,1.487,1.376,1.441,1667.01,2401.89
2019-12-15,1.441,1.451,1.369,1.445,4264.18,6161.83
2019-12-16,1.445,1.397,1.336,1.338,41.5,55.53
2019-12-17,1.338,1.327,1.287,1.287,4510.16,5806.17
2019-12-18,1.287,1.531,1.24,1.25,3772.16,4713.51
2019-12-19,1.25,1.489,1.224,1.269,1407.19,1786.2
2019-12-20,1.269,1.312,1.232,1.312,1396.7,1833.11
2019-12-21,1.312,1.304,1.273,1.278,197.63,252.56
2019-12-22,1.278,1.383,1.253,1.284,1508.39,1936.78
2019-12-23,1.284,1.331,1.227,1.232,153.12,188.58
2019-12-24,1.232,1.234,1.217,1.217,667.6,812.42
2019-12-25,1.217,1.207,1.207,1.207,1042.16,1258.07
2019-12-26,1.207,1.441,1.208,1.292,1382.31,1786.3
2019-12-27,1.292,1.414,1.235,1.299,2819.37,3662.81
2019-12-28,1.299,1.333,1.31,1.333,126.48,168.6
2019-12-29,1.333,1.404,1.348,1.404,204.25,286.85
2019-12-30,1.404,1.375,1.302,1.302,553.92,721.31
2019-12-31,1.302,1.373,1.293,1.32,785.8,1037.0
2020-01-01,1.32,1.321,1.294,1.31,201.96,264.57
2020-01-02,1.31,1.284,1.252,1.259,424.43,534.53
2020-01-03,1.259,1.348,1.32,1.32,207.5,273.83
2020-01-04,1.32,1.341,1.322,1.341,1319.04,1768.22
2020-01-05,1.341,1.342,1.329,1.329,6.22,8.268
2020-01-06,1.329,1.425,1.398,1.402,1221.6,1712.61
2020-01-07,1.399,1.481,1.466,1.466,1326.35,1943.9
2020-01-08,1.466,1.486,1.432,1.453,2048.68,2976.64
2020-01-09,1.453,1.419,1.128,1.315,2018.39,2653.94
2020-01-10,1.315,1.466,1.314,1.403,1451.1,2035.89
2020-01-11,1.403,1.375,1.212,1.298,1216.6,1579.61
2020-01-12,1.298,3.15,1.294,1.669,7152.76,11938.13
2020-01-13,1.669,2.099,1.654,1.887,3294.38,6217.18
2020-01-14,1.887,2.179,1.676,1.947,4287.09,8346.04
2020-01-15,1.947,1.979,1.782,1.946,1129.63,2198.21
2020-01-16,1.946,2.067,1.744,2.067,3107.48,6421.77
2020-01-17,2.067,2.171,1.868,2.025,1603.57,3247.79
2020-01-18,2.025,2.037,1.746,1.826,685.27,1251.58
2020-01-19,1.826,1.958,1.706,1.819,1695.49,3083.83
2020-01-20,1.819,2.228,1.727,2.228,2947.71,6566.26
2020-01-21,2.228,2.277,1.865,2.277,348.13,792.76
2020-01-22,2.277,2.748,2.123,2.48,2833.02,7025.05
2020-01-23,2.48,2.402,2.125,2.154,1236.08,2662.48
2020-01-24,2.154,2.395,2.159,2.395,909.55,2178.03
2020-01-25,2.395,2.396,2.321,2.329,400.67,933.29
2020-01-26,2.329,2.581,1.951,2.45,1365.75,3346.03
2020-01-27,2.45,2.663,2.225,2.538,2354.59,5975.9
2020-01-28,2.538,2.686,2.49,2.667,228.65,609.88
2020-01-29,2.667,2.804,2.471,2.507,2703.99,6779.63
2020-01-30,2.507,2.795,2.565,2.579,444.36,1145.86
2020-01-31,2.579,2.803,2.243,2.42,2311.96,5594.11
2020-02-01,2.42,2.447,2.17,2.346,2600.13,6100.2
2020-02-02,2.346,2.522,2.124,2.268,2126.88,4824.24
2020-02-03,2.268,2.312,2.006,2.312,1617.97,3740.78
2020-02-04,2.312,2.283,1.744,1.744,11001.75,19182.58
2020-02-05,1.744,2.233,1.827,2.115,9562.1,20228.37
2020-02-06,2.115,2.147,1.886,1.986,2943.98,5847.6
2020-02-07,1.986,2.014,1.932,1.962,1623.75,3185.26
2020-02-08,1.962,2.014,1.831,1.991,1310.24,2608.08
2020-02-09,1.991,2.081,1.879,1.971,1194.82,2354.52
2020-02-10,1.971,2.06,1.912,2.06,788.66,1624.9
2020-02-11,2.06,2.157,1.54,1.829,16093.19,29434.21
2020-02-12,1.829,2.019,1.521,1.79,11921.69,21342.11
2020-02-13,1.79,1.879,1.607,1.827,4877.83,8910.08
2020-02-14,1.827,1.849,1.675,1.725,2142.25,3695.38
2020-02-15,1.721,1.871,1.564,1.646,5071.24,8348.69
2020-02-16,1.646,1.798,1.567,1.676,3989.82,6688.61
2020-02-17,1.676,1.679,1.552,1.562,1080.47,1687.8
2020-02-18,1.562,1.818,1.527,1.599,4191.39,6700.64
2020-02-19,1.599,1.556,1.386,1.556,4330.43,6736.39
2020-02-20,1.556,1.557,1.348,1.494,4721.62,7054.9
2020-02-21,1.494,1.574,1.474,1.518,2758.01,4185.87
2020-02-22,1.518,1.528,1.491,1.525,384.89,587.03
2020-02-23,1.525,1.646,1.546,1.607,1618.05,2600.78
2020-02-24,1.607,1.74,1.546,1.626,5998.22,9756.02
2020-02-25,1.626,1.663,1.444,1.512,1575.33,2381.92
2020-02-26,1.512,1.565,1.427,1.523,1865.88,2841.8
2020-02-27,1.523,1.53,1.496,1.51,654.0,987.7
2020-02-28,1.51,1.701,1.351,1.355,6017.9,8154.12
