# Dataset Report: Tierion (TNT)
# Source Exchange: HitBTC (Legacy Archive)
# Date Range: 2017-07-25 to 2026-02-15
# Note: Token retired Dec 2020 via SEC settlement. Data ends at contract pause.
# --------------------------------------------------
Date,open,high,low,close,Volume_TNT,Volume_BTC
2020-04-14,5.87e-06,5.92e-06,5.77e-06,5.86e-06,2273403.0,13.3
2020-04-15,5.86e-06,6.27e-06,5.84e-06,6.12e-06,2291720.0,13.84
2020-04-16,6.12e-06,7.19e-06,6.11e-06,6.43e-06,5992338.0,38.75
2020-04-17,6.43e-06,7.07e-06,6.36e-06,6.89e-06,7895684.0,53.66
2020-04-18,6.89e-06,6.99e-06,6.48e-06,6.58e-06,4065310.0,27.31
2020-04-19,6.58e-06,6.64e-06,6.42e-06,6.55e-06,2149124.0,14.03
2020-04-20,6.55e-06,6.87e-06,6.47e-06,6.58e-06,2456578.0,16.44
2020-04-21,6.58e-06,6.61e-06,6.47e-06,6.53e-06,1421098.0,9.326
2020-04-22,6.53e-06,6.78e-06,6.36e-06,6.42e-06,2783252.0,18.12
2020-04-23,6.42e-06,6.42e-06,6.05e-06,6.21e-06,2532757.0,15.67
2020-04-24,6.21e-06,6.64e-06,6.2e-06,6.54e-06,2039991.0,12.99
2020-04-25,6.54e-06,6.67e-06,6.3e-06,6.34e-06,2283484.0,14.76
2020-04-26,6.34e-06,6.46e-06,6.3e-06,6.41e-06,2367717.0,15.05
2020-04-27,6.41e-06,6.42e-06,6.13e-06,6.19e-06,1559986.0,9.801
2020-04-28,6.19e-06,6.21e-06,5.97e-06,6.02e-06,2419800.0,14.66
2020-04-29,6.02e-06,6.07e-06,5.43e-06,5.46e-06,3167439.0,18.35
2020-04-30,5.46e-06,5.53e-06,5.24e-06,5.46e-06,3167533.0,16.96
2020-05-01,5.46e-06,5.98e-06,5.43e-06,5.85e-06,3724609.0,21.0
2020-05-02,5.85e-06,5.93e-06,5.66e-06,5.8e-06,3146423.0,18.23
2020-05-03,5.8e-06,5.8e-06,5.41e-06,5.47e-06,2068395.0,11.51
2020-05-04,5.47e-06,5.85e-06,5.35e-06,5.78e-06,1935448.0,10.79
2020-05-05,5.78e-06,6.94e-06,5.75e-06,6.56e-06,4916380.0,31.05
2020-05-06,6.56e-06,6.94e-06,6.16e-06,6.18e-06,7134704.0,46.04
2020-05-07,6.18e-06,1.105e-05,6.15e-06,9.61e-06,56132601.0,508.9
2020-05-08,9.61e-06,1.154e-05,9.14e-06,9.81e-06,64771664.0,652.03
2020-05-09,9.81e-06,1.07e-05,9.14e-06,9.88e-06,21630074.0,209.29
2020-05-10,9.88e-06,1.154e-05,9.45e-06,1.153e-05,15669678.0,162.56
2020-05-11,1.153e-05,1.343e-05,1.06e-05,1.317e-05,17486978.0,205.37
2020-05-12,1.317e-05,1.344e-05,5.54e-06,5.66e-06,96269286.0,612.41
2020-05-13,5.66e-06,5.95e-06,4.78e-06,4.84e-06,106956140.0,585.03
2020-05-14,4.84e-06,4.94e-06,4e-06,4.25e-06,48282758.0,215.5
2020-05-15,4.25e-06,4.77e-06,4.16e-06,4.38e-06,59618829.0,266.27
2020-05-16,4.38e-06,4.53e-06,4.28e-06,4.28e-06,17864872.0,78.52
2020-05-17,4.28e-06,4.34e-06,4.02e-06,4.09e-06,15964431.0,66.58
2020-05-18,4.09e-06,4.11e-06,3.84e-06,3.97e-06,19438454.0,77.73
2020-05-19,3.97e-06,4.09e-06,3.93e-06,4e-06,13231708.0,52.85
2020-05-20,4e-06,4.03e-06,3.67e-06,3.72e-06,24266245.0,93.06
2020-05-21,3.72e-06,3.83e-06,3.55e-06,3.6e-06,21235411.0,78.21
2020-05-22,3.6e-06,3.92e-06,3.56e-06,3.8e-06,26345686.0,98.19
2020-05-23,3.8e-06,4.3e-06,3.76e-06,4e-06,39362228.0,157.54
2020-05-24,4e-06,4.2e-06,3.94e-06,4.03e-06,37874282.0,153.91
2020-05-25,4.03e-06,4.26e-06,3.91e-06,4.16e-06,29158980.0,118.05
2020-05-26,4.16e-06,4.26e-06,4.03e-06,4.11e-06,18390063.0,75.81
2020-05-27,4.11e-06,4.16e-06,3.74e-06,3.81e-06,19609410.0,77.38
2020-05-28,3.81e-06,3.9e-06,3.76e-06,3.85e-06,16065243.0,61.65
2020-05-29,3.85e-06,3.97e-06,3.79e-06,3.89e-06,9171257.0,35.15
2020-05-30,3.89e-06,3.92e-06,3.76e-06,3.79e-06,9912932.0,38.09
2020-05-31,3.79e-06,4e-06,3.77e-06,3.85e-06,15661995.0,60.49
2020-06-01,3.85e-06,4.06e-06,3.58e-06,3.66e-06,21706838.0,85.28
2020-06-02,3.66e-06,3.74e-06,3.61e-06,3.72e-06,17146991.0,63.33
2020-06-03,3.72e-06,3.88e-06,3.71e-06,3.79e-06,9825829.0,37.14
2020-06-04,3.79e-06,3.84e-06,3.71e-06,3.76e-06,8413178.0,31.74
2020-06-05,3.76e-06,3.84e-06,3.73e-06,3.79e-06,6146254.0,23.23
2020-06-06,3.79e-06,4e-06,3.77e-06,3.91e-06,11118725.0,43.05
2020-06-07,3.91e-06,3.92e-06,3.81e-06,3.84e-06,7301132.0,28.16
2020-06-08,3.84e-06,3.86e-06,3.8e-06,3.83e-06,6663649.0,25.56
2020-06-09,3.83e-06,4.13e-06,3.79e-06,4.08e-06,17317767.0,69.4
2020-06-10,4.08e-06,4.3e-06,4e-06,4.07e-06,24671335.0,102.02
2020-06-11,4.07e-06,4.16e-06,3.79e-06,3.85e-06,20127538.0,80.03
2020-06-12,3.85e-06,3.93e-06,3.78e-06,3.88e-06,9511940.0,36.77
2020-06-13,3.88e-06,4.04e-06,3.87e-06,4.02e-06,7399728.0,29.27
2020-06-14,4.02e-06,4.05e-06,3.91e-06,3.96e-06,7735233.0,30.86
2020-06-15,3.96e-06,3.96e-06,3.77e-06,3.83e-06,7764314.0,29.82
2020-06-16,3.83e-06,3.99e-06,3.8e-06,3.93e-06,7004803.0,27.35
2020-06-17,3.93e-06,4.03e-06,3.91e-06,3.91e-06,4445199.0,17.53
2020-06-18,3.91e-06,4.05e-06,3.86e-06,3.96e-06,7744930.0,30.48
2020-06-19,3.96e-06,4.02e-06,3.94e-06,3.96e-06,7055995.0,28.01
2020-06-20,3.96e-06,4e-06,3.94e-06,3.95e-06,5313729.0,21.08
2020-06-21,3.95e-06,3.96e-06,3.9e-06,3.91e-06,5081049.0,19.94
2020-06-22,3.91e-06,3.93e-06,3.83e-06,3.85e-06,6800352.0,26.36
2020-06-23,3.85e-06,3.87e-06,3.81e-06,3.85e-06,4097356.0,15.73
2020-06-24,3.85e-06,3.87e-06,3.79e-06,3.85e-06,3607788.0,13.88
2020-06-25,3.85e-06,3.88e-06,3.79e-06,3.82e-06,4600701.0,17.63
2020-06-26,3.82e-06,3.83e-06,3.74e-06,3.76e-06,4108416.0,15.61
2020-06-27,3.76e-06,3.8e-06,3.6e-06,3.64e-06,3124620.0,11.62
2020-06-28,3.64e-06,3.75e-06,3.54e-06,3.67e-06,3091540.0,11.35
2020-06-29,3.67e-06,3.73e-06,3.62e-06,3.69e-06,2032487.0,7.474
2020-06-30,3.69e-06,3.73e-06,3.64e-06,3.66e-06,2003241.0,7.38
2020-07-01,3.66e-06,3.68e-06,3.6e-06,3.66e-06,2121144.0,7.74
2020-07-02,3.66e-06,3.67e-06,3.59e-06,3.63e-06,2339812.0,8.508
2020-07-03,3.63e-06,3.7e-06,3.61e-06,3.64e-06,2465693.0,9.015
2020-07-04,3.64e-06,3.72e-06,3.61e-06,3.71e-06,2394780.0,8.789
2020-07-05,3.71e-06,3.72e-06,3.65e-06,3.67e-06,3076396.0,11.33
2020-07-06,3.67e-06,3.81e-06,3.65e-06,3.76e-06,6685762.0,24.91
2020-07-07,3.76e-06,3.79e-06,3.71e-06,3.78e-06,5178361.0,19.42
2020-07-08,3.78e-06,3.85e-06,3.75e-06,3.78e-06,3691563.0,14.03
2020-07-09,3.78e-06,3.82e-06,3.74e-06,3.74e-06,4216042.0,15.97
2020-07-10,3.74e-06,3.88e-06,3.7e-06,3.86e-06,5610589.0,21.3
2020-07-11,3.86e-06,3.88e-06,3.81e-06,3.86e-06,4742825.0,18.18
2020-07-12,3.86e-06,3.89e-06,3.83e-06,3.84e-06,4513011.0,17.41
2020-07-13,3.84e-06,3.87e-06,3.76e-06,3.77e-06,6079507.0,23.2
2020-07-14,3.77e-06,3.79e-06,3.67e-06,3.75e-06,4402498.0,16.45
2020-07-15,3.75e-06,3.78e-06,3.71e-06,3.73e-06,3662125.0,13.73
2020-07-16,3.73e-06,3.87e-06,3.7e-06,3.75e-06,5460475.0,20.44
2020-07-17,3.75e-06,3.8e-06,3.71e-06,3.76e-06,2609758.0,9.788
2020-07-18,3.76e-06,3.82e-06,3.72e-06,3.75e-06,3214787.0,12.13
2020-07-19,3.75e-06,3.82e-06,3.72e-06,3.79e-06,4365550.0,16.46
2020-07-20,3.79e-06,4e-06,3.7e-06,3.9e-06,10118343.0,39.07
2020-07-21,3.9e-06,3.96e-06,3.8e-06,3.87e-06,11923173.0,46.13
2020-07-22,3.87e-06,4.08e-06,3.83e-06,3.91e-06,10555724.0,41.55
2020-07-23,3.91e-06,4.25e-06,3.9e-06,4.09e-06,15667942.0,63.97
2020-07-24,4.09e-06,4.3e-06,4.09e-06,4.27e-06,12506611.0,52.34
2020-07-25,4.27e-06,4.49e-06,4.22e-06,4.27e-06,10457942.0,45.63
2020-07-26,4.27e-06,4.32e-06,3.74e-06,3.86e-06,12640228.0,50.1
2020-07-27,3.86e-06,3.87e-06,2.9e-06,3.06e-06,15274734.0,50.86
2020-07-28,3.06e-06,3.3e-06,2.98e-06,3.25e-06,9496648.0,30.12
2020-07-29,3.25e-06,3.45e-06,3.16e-06,3.23e-06,5560573.0,18.25
2020-07-30,3.23e-06,3.32e-06,2.55e-06,2.64e-06,18889815.0,54.22
2020-07-31,2.64e-06,2.81e-06,1.38e-06,1.5e-06,15589516.0,33.19
2020-08-01,1.5e-06,2.11e-06,1.38e-06,1.73e-06,6967374.0,11.53
2020-08-02,1.73e-06,1.76e-06,1.54e-06,1.6e-06,4615411.0,7.615
2020-08-03,1.6e-06,1.68e-06,1.52e-06,1.54e-06,5276306.0,8.461
2020-08-04,1.54e-06,1.63e-06,1.51e-06,1.6e-06,4394859.0,6.902
2020-08-05,1.6e-06,1.62e-06,1.47e-06,1.47e-06,3416613.0,5.304
2020-08-06,1.47e-06,1.53e-06,1.44e-06,1.49e-06,3769689.0,5.623
2020-08-07,1.49e-06,1.5e-06,1.39e-06,1.43e-06,4581300.0,6.714
2020-08-08,1.43e-06,1.71e-06,1.31e-06,1.62e-06,4046509.0,6.287
2020-08-09,1.62e-06,1.66e-06,1.59e-06,1.62e-06,3240260.0,5.259
2020-08-10,1.62e-06,1.66e-06,1.53e-06,1.58e-06,3897085.0,6.302
2020-08-11,1.58e-06,1.83e-06,1.52e-06,1.71e-06,3455792.0,5.534
2020-08-12,1.71e-06,1.82e-06,1.61e-06,1.75e-06,2008922.0,3.414
2020-08-13,1.75e-06,1.76e-06,1.62e-06,1.71e-06,3167999.0,5.406
2020-08-14,1.71e-06,1.8e-06,1.69e-06,1.72e-06,3503757.0,6.088
2020-08-15,1.72e-06,1.75e-06,1.64e-06,1.66e-06,5170867.0,8.729
2020-08-16,1.66e-06,1.73e-06,1.59e-06,1.65e-06,4263088.0,6.989
2020-08-17,1.65e-06,1.66e-06,1.57e-06,1.6e-06,2937335.0,4.779
2020-08-18,1.6e-06,1.61e-06,1.48e-06,1.56e-06,2426116.0,3.808
2020-08-19,1.56e-06,1.58e-06,1.45e-06,1.49e-06,3377077.0,5.161
2020-08-20,1.49e-06,1.54e-06,1.46e-06,1.49e-06,3018834.0,4.532
2020-08-21,1.49e-06,1.65e-06,1.48e-06,1.53e-06,5280037.0,8.122
2020-08-22,1.53e-06,1.54e-06,1.5e-06,1.51e-06,2414894.0,3.687
2020-08-23,1.51e-06,1.6e-06,1.5e-06,1.51e-06,5354359.0,8.21
2020-08-24,1.51e-06,1.52e-06,1.44e-06,1.48e-06,3946725.0,5.857
2020-08-25,1.48e-06,1.5e-06,1.44e-06,1.46e-06,3857034.0,5.676
2020-08-26,1.46e-06,1.47e-06,1.42e-06,1.45e-06,9749483.0,14.15
2020-08-27,1.45e-06,1.48e-06,1.3e-06,1.41e-06,5515111.0,7.971
2020-08-28,1.41e-06,1.48e-06,1.39e-06,1.47e-06,2175885.0,3.094
2020-08-29,1.47e-06,1.5e-06,1.42e-06,1.48e-06,2950251.0,4.29
2020-08-30,1.48e-06,1.53e-06,1.45e-06,1.46e-06,3372506.0,4.96
2020-08-31,1.46e-06,1.47e-06,1.37e-06,1.39e-06,2725191.0,3.942
2020-09-01,1.39e-06,1.42e-06,1.11e-06,1.28e-06,3770541.0,5.052
2020-09-02,1.28e-06,1.33e-06,1.26e-06,1.3e-06,2666401.0,3.473
2020-09-03,1.3e-06,1.3e-06,1.11e-06,1.12e-06,3189358.0,3.926
2020-09-04,1.12e-06,1.12e-06,1e-06,1.11e-06,4269529.0,4.585
2020-09-05,1.11e-06,1.17e-06,1e-06,1e-06,3771969.0,4.175
2020-09-06,1e-06,1.04e-06,9.4e-07,1.01e-06,4764813.0,4.776
2020-09-07,1.01e-06,1.1e-06,9.7e-07,1e-06,2597947.0,2.695
2020-09-08,1e-06,1.02e-06,9.3e-07,9.4e-07,4446338.0,4.309
2020-09-09,9.4e-07,1.04e-06,9.3e-07,1.03e-06,2489216.0,2.428
2020-09-10,1.03e-06,1.07e-06,9.6e-07,1e-06,3251720.0,3.358
2020-09-11,1e-06,1.01e-06,9.3e-07,9.6e-07,4142234.0,4.033
2020-09-12,9.6e-07,1.02e-06,9.6e-07,1e-06,3087444.0,2.996
2020-09-13,1e-06,1e-06,8.6e-07,8.8e-07,3180977.0,3.023
2020-09-14,8.8e-07,8.8e-07,7.7e-07,8.6e-07,2240049.0,1.938
2020-09-15,8.6e-07,8.6e-07,7.2e-07,7.5e-07,5378823.0,4.318
2020-09-16,7.5e-07,7.8e-07,7.2e-07,7.2e-07,4543247.0,3.385
2020-09-17,7.2e-07,7.7e-07,7.2e-07,7.4e-07,6666046.0,4.964
2020-09-18,7.4e-07,7.6e-07,7.2e-07,7.3e-07,6213912.0,4.631
2020-09-19,7.3e-07,7.8e-07,7.1e-07,7.7e-07,11315105.0,8.183
2020-09-20,7.7e-07,8.5e-07,7.2e-07,7.4e-07,8952145.0,6.91
2020-09-21,7.4e-07,7.7e-07,7.1e-07,7.7e-07,6922232.0,5.131
2020-09-22,7.7e-07,7.7e-07,7.2e-07,7.4e-07,5178638.0,3.884
2020-09-23,7.4e-07,7.7e-07,7.4e-07,7.5e-07,9943468.0,7.513
2020-09-24,7.5e-07,7.5e-07,7.2e-07,7.3e-07,7095340.0,5.207
2020-09-25,7.3e-07,7.9e-07,7.2e-07,7.6e-07,7472664.0,5.654
2020-09-26,7.6e-07,7.7e-07,7.5e-07,7.5e-07,8834296.0,6.686
2020-09-27,7.5e-07,7.7e-07,7.1e-07,7.3e-07,11923437.0,8.802
2020-09-28,7.3e-07,7.3e-07,6.9e-07,7.2e-07,7240533.0,5.147
2020-09-29,7.2e-07,7.4e-07,6.9e-07,7.2e-07,3888534.0,2.803
2020-09-30,7.2e-07,7.4e-07,6.9e-07,7.2e-07,2790690.0,1.99
2020-10-01,7.2e-07,7.3e-07,6.9e-07,7.3e-07,2395952.0,1.727
2020-10-02,7.3e-07,7.9e-07,7.2e-07,7.7e-07,2944362.0,2.246
2020-10-03,7.7e-07,8.5e-07,7.5e-07,7.9e-07,1680206.0,1.367
2020-10-04,7.9e-07,8e-07,7.3e-07,7.7e-07,1391445.0,1.07
2020-10-05,7.7e-07,8e-07,7.3e-07,7.7e-07,1708438.0,1.313
2020-10-06,7.7e-07,7.8e-07,7.1e-07,7.2e-07,2865720.0,2.13
2020-10-07,7.2e-07,7.3e-07,6.5e-07,6.8e-07,4115168.0,2.89
2020-10-08,6.8e-07,7.4e-07,6.5e-07,7.1e-07,5014879.0,3.364
2020-10-09,7.1e-07,7.9e-07,7e-07,7.6e-07,2860428.0,2.067
2020-10-10,7.6e-07,7.7e-07,7e-07,7e-07,1184877.0,0.8573
2020-10-11,7e-07,7.1e-07,6.7e-07,6.9e-07,1537486.0,1.068
2020-10-12,6.9e-07,7e-07,6.7e-07,6.7e-07,875454.0,0.5966
2020-10-13,6.7e-07,6.8e-07,6.6e-07,6.7e-07,1903356.0,1.283
2020-10-14,6.7e-07,6.8e-07,6.6e-07,6.7e-07,941418.0,0.6312
2020-10-15,6.7e-07,6.7e-07,6.6e-07,6.6e-07,1277807.0,0.8518
2020-10-16,6.6e-07,7.1e-07,6.6e-07,6.9e-07,1573730.0,1.059
2020-10-17,6.9e-07,7e-07,6.6e-07,6.8e-07,2135341.0,1.456
2020-10-18,6.8e-07,6.9e-07,6.6e-07,6.8e-07,1408060.0,0.9577
2020-10-19,6.8e-07,6.9e-07,6.6e-07,6.6e-07,1590235.0,1.072
2020-10-20,6.6e-07,6.7e-07,6.3e-07,6.5e-07,1777541.0,1.156
2020-10-21,6.5e-07,6.5e-07,5.8e-07,5.9e-07,1459981.0,0.8994
2020-10-22,5.9e-07,6e-07,5.6e-07,5.8e-07,1556787.0,0.9009
2020-10-23,5.8e-07,5.9e-07,5.6e-07,5.6e-07,814857.0,0.4673
2020-10-24,5.6e-07,5.9e-07,5.6e-07,5.8e-07,1632016.0,0.942
2020-10-25,5.8e-07,5.8e-07,5.5e-07,5.6e-07,1081069.0,0.6103
2020-10-26,5.6e-07,5.8e-07,5.1e-07,5.3e-07,1543782.0,0.8422
2020-10-27,5.3e-07,5.3e-07,4.8e-07,4.9e-07,1747879.0,0.8934
2020-10-28,4.9e-07,5.1e-07,4.7e-07,5e-07,1290591.0,0.6394
2020-10-29,5e-07,5e-07,4.6e-07,4.7e-07,1594186.0,0.7821
2020-10-30,4.7e-07,4.8e-07,4.2e-07,4.4e-07,1838146.0,0.8225
2020-10-31,4.4e-07,4.5e-07,4.1e-07,4.3e-07,1956448.0,0.84
2020-11-01,4.3e-07,4.5e-07,4.3e-07,4.3e-07,2006565.0,0.8647
2020-11-02,4.3e-07,4.5e-07,4e-07,4e-07,1448941.0,0.6317
2020-11-03,4e-07,4e-07,3.7e-07,3.8e-07,1561038.0,0.5989
2020-11-04,3.8e-07,3.8e-07,3.5e-07,3.7e-07,1951045.0,0.7244
2020-11-05,3.7e-07,3.7e-07,2.5e-07,2.5e-07,4843080.0,1.5
2020-11-06,2.5e-07,2.7e-07,2.3e-07,2.3e-07,4613825.0,1.186
2020-11-07,2.3e-07,4.8e-07,2e-07,3.8e-07,7042332.0,2.056
2020-11-08,3.8e-07,4.7e-07,3.4e-07,3.5e-07,3920758.0,1.488
2020-11-09,3.5e-07,3.7e-07,3e-07,3.1e-07,3738758.0,1.302
2020-11-10,3.1e-07,4.2e-07,2.5e-07,3.3e-07,4289194.0,1.366
2020-11-11,3.3e-07,3.4e-07,2.7e-07,2.9e-07,3331460.0,1.07
2020-11-12,2.9e-07,3e-07,2.1e-07,2.3e-07,6875937.0,1.769
2020-11-13,2.3e-07,2.3e-07,2e-07,2.1e-07,8168876.0,1.782
2020-11-14,2.1e-07,4e-07,2e-07,2.2e-07,14474555.0,3.145
2020-11-15,2.2e-07,2.4e-07,2e-07,2.1e-07,5500758.0,1.179
2020-11-16,2.1e-07,2.1e-07,1.9e-07,2e-07,4094240.0,0.8237
2020-11-17,2e-07,2e-07,1.6e-07,1.7e-07,4702080.0,0.8866
2020-11-18,1.7e-07,1.8e-07,1.6e-07,1.7e-07,3342002.0,0.5641
2020-11-19,1.7e-07,1.7e-07,1.5e-07,1.5e-07,5373663.0,0.8579
2020-11-20,1.5e-07,1.6e-07,1.4e-07,1.6e-07,3535282.0,0.5366
2020-11-21,1.6e-07,1.7e-07,1.4e-07,1.7e-07,4005127.0,0.6301
2020-11-22,1.7e-07,1.9e-07,1.6e-07,1.7e-07,3581845.0,0.6097
2020-11-23,1.7e-07,1.8e-07,1.6e-07,1.7e-07,4669510.0,0.7986
2020-11-24,1.7e-07,2.2e-07,1.6e-07,1.9e-07,5176140.0,0.9038
2020-11-25,1.9e-07,2e-07,1.6e-07,1.8e-07,5494103.0,1.015
2020-11-26,1.8e-07,1.9e-07,1.7e-07,1.8e-07,4695553.0,0.8556
2020-11-27,1.8e-07,1.9e-07,1.8e-07,1.8e-07,2913887.0,0.53
2020-11-28,1.8e-07,1.9e-07,1.7e-07,1.8e-07,4288119.0,0.7729
2020-11-29,1.8e-07,1.9e-07,1.7e-07,1.8e-07,3990067.0,0.7197
2020-11-30,1.8e-07,1.8e-07,1.6e-07,1.6e-07,5896984.0,1.015
2020-12-01,1.6e-07,1.8e-07,1.6e-07,1.7e-07,3816092.0,0.6594
2020-12-02,1.7e-07,1.8e-07,1.7e-07,1.7e-07,4420324.0,0.7614
2020-12-03,1.7e-07,1.9e-07,1.4e-07,1.6e-07,5387799.0,0.8977
2020-12-04,1.6e-07,1.7e-07,1.5e-07,1.7e-07,5404340.0,0.8781
2020-12-05,1.7e-07,1.7e-07,1.4e-07,1.6e-07,4809647.0,0.7847
2020-12-06,1.6e-07,1.8e-07,1.4e-07,1.7e-07,4952719.0,0.8204
2020-12-07,1.7e-07,1.8e-07,1.6e-07,1.7e-07,4225069.0,0.7239
2020-12-08,1.7e-07,1.9e-07,1.6e-07,1.8e-07,4020605.0,0.7102
2020-12-09,1.8e-07,2e-07,1.7e-07,1.7e-07,4058671.0,0.7442
2020-12-10,1.7e-07,1.9e-07,1.7e-07,1.8e-07,2200855.0,0.3946
2020-12-11,1.8e-07,2e-07,1.7e-07,1.8e-07,2494126.0,0.4578
2020-12-12,1.8e-07,1.9e-07,1.7e-07,1.8e-07,2096157.0,0.3765
2020-12-13,1.8e-07,1.9e-07,1.8e-07,1.8e-07,2430793.0,0.4416
2020-12-14,1.8e-07,2e-07,1.8e-07,1.9e-07,3818579.0,0.7096
2020-12-15,1.9e-07,2.5e-07,1.9e-07,2.4e-07,5252837.0,1.101
2020-12-16,2.4e-07,3.2e-07,2e-07,2.1e-07,6691784.0,1.733
2020-12-17,2.1e-07,2.2e-07,1.8e-07,1.9e-07,6020855.0,1.198
2020-12-18,1.9e-07,1.9e-07,1.7e-07,1.9e-07,6817343.0,1.239
2020-12-19,1.9e-07,2.3e-07,1.8e-07,2e-07,4660996.0,0.9314
2020-12-20,2e-07,2.6e-07,1.9e-07,2.5e-07,5179045.0,1.158
2020-12-21,2.5e-07,2.6e-07,2.2e-07,2.5e-07,4751137.0,1.149
2020-12-22,2.5e-07,2.8e-07,2.5e-07,2.7e-07,6338249.0,1.713
2020-12-23,2.7e-07,2.8e-07,2e-07,2.1e-07,5464037.0,1.256
2020-12-24,2.1e-07,2.2e-07,1.3e-07,1.5e-07,12229053.0,1.983
2020-12-25,1.5e-07,1.6e-07,4e-08,9e-08,12114474.0,1.298
2020-12-26,9e-08,9e-08,7e-08,7e-08,4343490.0,0.3276
2020-12-27,7e-08,1.1e-07,6e-08,8e-08,44952164.0,3.398
2020-12-28,8e-08,8e-08,6e-08,7e-08,41733855.0,2.763
2020-12-29,7e-08,8e-08,6e-08,8e-08,10743221.0,0.7978
2020-12-30,8e-08,8e-08,6e-08,7e-08,10669724.0,0.7975
2020-12-31,7e-08,7e-08,6e-08,6e-08,6809043.0,0.4314
2021-01-01,6e-08,8e-08,6e-08,7e-08,4893763.0,0.3344
2021-01-02,7e-08,8e-08,6e-08,7e-08,10279541.0,0.7232
2021-01-03,7e-08,7e-08,5e-08,5e-08,11215750.0,0.6938
2021-01-04,5e-08,6e-08,5e-08,6e-08,14264646.0,0.803
2021-01-05,6e-08,7e-08,5e-08,5e-08,17060055.0,0.9979
2021-01-06,5e-08,6e-08,5e-08,6e-08,12608304.0,0.7203
2021-01-07,6e-08,6e-08,5e-08,5e-08,3546341.0,0.2
2021-01-08,5e-08,6e-08,4e-08,5e-08,8676485.0,0.4213
2021-01-09,5e-08,5e-08,4e-08,5e-08,13304145.0,0.5892
2021-01-10,5e-08,6e-08,4e-08,6e-08,22473502.0,1.074
2021-01-11,6e-08,1.1e-07,6e-08,9e-08,10664314.0,0.7937
2021-01-12,9e-08,1e-07,8e-08,9e-08,10907376.0,1.019
2021-01-13,9e-08,1e-07,9e-08,9e-08,8733753.0,0.8009
2021-01-14,9e-08,9e-08,6e-08,7e-08,8585780.0,0.6518
2021-01-15,7e-08,1e-07,7e-08,9e-08,7837637.0,0.6322
2021-01-16,9e-08,1e-07,8e-08,1e-07,5208238.0,0.4796
2021-01-17,1e-07,1.2e-07,9e-08,1e-07,8417713.0,0.8607
2021-01-18,1e-07,1.4e-07,1e-07,1.3e-07,7744345.0,0.8552
2021-01-19,1.3e-07,1.3e-07,1.1e-07,1.2e-07,6572606.0,0.8036
2021-01-20,1.2e-07,1.2e-07,1.1e-07,1.1e-07,6675006.0,0.7673
2021-01-21,1.1e-07,1.2e-07,1.1e-07,1.2e-07,6393610.0,0.7168
2021-01-22,1.2e-07,1.3e-07,1.1e-07,1.2e-07,6390925.0,0.7532
2021-01-23,1.2e-07,1.4e-07,1.2e-07,1.3e-07,3188538.0,0.4099
2021-01-24,1.3e-07,2.1e-07,1.2e-07,1.7e-07,9403400.0,1.377
2021-01-25,1.7e-07,2e-07,1.4e-07,1.9e-07,5092660.0,0.8262
2021-01-26,1.9e-07,2.4e-07,1.9e-07,2.1e-07,5431401.0,1.164
2021-01-27,2.1e-07,2.1e-07,1.7e-07,2e-07,3585719.0,0.6648
2021-01-28,2e-07,2e-07,1.7e-07,1.8e-07,2509194.0,0.4802
2021-01-29,1.8e-07,2.1e-07,1.7e-07,1.8e-07,2183036.0,0.4002
2021-01-30,1.8e-07,1.8e-07,1.7e-07,1.7e-07,3789430.0,0.6543
2021-01-31,1.7e-07,1.7e-07,1.6e-07,1.7e-07,3288499.0,0.5506
2021-02-01,1.7e-07,2.2e-07,1.6e-07,1.9e-07,4858838.0,0.8964
2021-02-02,1.9e-07,2e-07,1.7e-07,1.7e-07,2402568.0,0.436
2021-02-03,1.7e-07,1.7e-07,1.6e-07,1.6e-07,4844983.0,0.8114
2021-02-04,1.6e-07,1.7e-07,1.6e-07,1.6e-07,2838242.0,0.4667
2021-02-05,1.6e-07,1.6e-07,1.4e-07,1.6e-07,2390675.0,0.3605
2021-02-06,1.6e-07,1.7e-07,1.4e-07,1.5e-07,3012975.0,0.4695
2021-02-07,1.5e-07,1.9e-07,1.5e-07,1.6e-07,4408128.0,0.7074
2021-02-08,1.6e-07,1.7e-07,1.4e-07,1.4e-07,2136450.0,0.3378
2021-02-09,1.4e-07,1.5e-07,1.3e-07,1.3e-07,3922387.0,0.5394
2021-02-10,1.3e-07,1.5e-07,1.3e-07,1.5e-07,3830583.0,0.5319
2021-02-11,1.5e-07,1.5e-07,1.2e-07,1.3e-07,6923417.0,0.9696
2021-02-12,1.3e-07,1.4e-07,1e-07,1.3e-07,4848496.0,0.6353
2021-02-13,1.3e-07,1.4e-07,1.1e-07,1.3e-07,3715411.0,0.4747
2021-02-14,1.3e-07,1.3e-07,1.2e-07,1.2e-07,9145636.0,1.122
2021-02-15,1.2e-07,1.2e-07,1.1e-07,1.2e-07,6239479.0,0.7407
2021-02-16,1.2e-07,2.5e-07,1.1e-07,2.2e-07,9557752.0,1.479
2021-02-17,2.2e-07,2.2e-07,1.4e-07,1.6e-07,6932075.0,1.267
2021-02-18,1.6e-07,1.6e-07,7e-08,1.3e-07,8566367.0,1.265
2021-02-19,1.3e-07,1.5e-07,1.2e-07,1.4e-07,5476975.0,0.7282
2021-02-20,1.4e-07,1.4e-07,1.1e-07,1.2e-07,4776225.0,0.5713
