# Dataset Report: Quant (QNT)
# Coin Name: Quant
# Symbol: QNT
# Approx Row Count: 2550
# Date Range: 2019-02-05 to 2026-02-02
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_QNT, Volume_USD
# Note: Launched ~Aug 2018. Enterprise interoperability (Overledger).
# --------------------------------------------------
Date,open,high,low,close,Volume_QNT,Volume_USD
2022-07-03,55.8,55.86,53.34,55.69,17386.69,953500.86
2022-07-04,55.69,62.97,55.25,60.54,57864.46,3401246.78
2022-07-05,60.54,62.93,56.05,59.71,24945.64,1484769.22
2022-07-06,59.71,62.73,57.86,61.97,23532.22,1432539.13
2022-07-07,61.97,64.84,60.57,64.38,29725.47,1883087.78
2022-07-08,64.38,78.44,60.6,73.16,78517.19,5432595.32
2022-07-09,73.16,89.87,70.7,85.02,106499.23,8556842.01
2022-07-10,85.02,90.51,77.68,81.44,100048.9,8361944.79
2022-07-11,81.44,86.65,74.84,79.03,70736.21,5623564.8
2022-07-12,79.03,87.84,76.42,80.19,70096.87,5761717.62
2022-07-13,80.19,87.07,76.9,84.75,66749.0,5520914.99
2022-07-14,84.75,99.11,82.64,97.53,82480.16,7526857.02
2022-07-15,97.53,112.08,97.35,104.42,136108.17,14274392.15
2022-07-16,104.42,115.73,95.43,102.73,74730.91,7684246.33
2022-07-17,102.73,105.08,98.04,98.89,32848.54,3327303.97
2022-07-18,98.89,106.57,98.57,104.03,45830.56,4749582.79
2022-07-19,104.03,114.79,99.21,106.99,65825.52,7044726.19
2022-07-20,106.99,110.66,94.08,96.63,83173.08,8648867.64
2022-07-21,96.63,106.1,93.63,102.8,42460.12,4235278.71
2022-07-22,102.8,106.86,97.1,100.76,42109.01,4307115.45
2022-07-23,100.76,105.83,95.43,100.52,28814.91,2872322.81
2022-07-24,100.52,102.14,97.44,97.73,19877.54,1984581.72
2022-07-25,97.73,98.91,87.7,87.89,34492.58,3200374.25
2022-07-26,87.89,93.53,78.3,93.01,77891.08,6504982.15
2022-07-27,93.01,98.97,90.41,97.0,56956.3,5389633.27
2022-07-28,97.0,106.2,94.64,103.78,49829.16,4991575.38
2022-07-29,103.78,110.37,102.04,106.31,47282.84,5021400.8
2022-07-30,106.31,110.16,104.25,106.33,24041.67,2578448.63
2022-07-31,106.33,106.8,101.58,102.63,25174.98,2637088.9
2022-08-01,102.63,105.7,99.55,103.46,22912.4,2362874.01
2022-08-02,103.46,105.55,98.47,103.42,31278.38,3169759.16
2022-08-03,103.42,108.0,100.71,105.17,17381.96,1829042.57
2022-08-04,105.17,108.0,102.86,103.75,19956.92,2093072.63
2022-08-05,103.75,108.57,103.67,107.25,30282.3,3207630.54
2022-08-06,107.25,124.79,106.99,120.14,64605.59,7673194.07
2022-08-07,120.14,130.34,119.42,126.39,49034.48,6167638.8
2022-08-08,126.39,133.71,124.24,128.78,42026.2,5440522.6
2022-08-09,128.78,129.48,119.62,125.81,32285.68,4014073.25
2022-08-10,125.81,129.93,119.01,126.64,41669.03,5195855.89
2022-08-11,126.64,130.89,123.16,124.47,28889.04,3660618.6
2022-08-12,124.47,128.95,123.33,128.34,17571.54,2196143.16
2022-08-13,128.34,128.93,125.13,126.57,12226.55,1555656.71
2022-08-14,126.57,130.99,116.45,118.62,35347.04,4353331.12
2022-08-15,118.62,123.63,112.68,113.58,27281.26,3221485.29
2022-08-16,113.58,118.58,111.33,116.1,31076.63,3594319.47
2022-08-17,116.1,123.62,107.68,109.9,45363.39,5217994.8
2022-08-18,109.9,117.9,108.51,108.6,33101.58,3738322.39
2022-08-19,108.6,108.99,98.44,99.26,54203.48,5561277.33
2022-08-20,99.26,106.86,98.91,104.83,34883.5,3589378.18
2022-08-21,104.83,117.42,104.73,110.8,47810.02,5302160.51
2022-08-22,110.8,113.67,103.94,107.34,27797.78,2986294.82
2022-08-23,107.34,112.73,104.43,109.96,40005.21,4336123.9
2022-08-24,109.96,113.4,106.93,108.01,37480.17,4139620.99
2022-08-25,108.01,111.65,105.56,106.78,33568.79,3670637.41
2022-08-26,106.78,106.99,97.3,98.19,41563.63,4277373.7
2022-08-27,98.19,100.41,93.39,94.38,33109.88,3207103.24
2022-08-28,94.38,99.0,91.95,92.31,29228.29,2809693.2
2022-08-29,92.31,102.09,92.13,101.13,45171.49,4412412.46
2022-08-30,101.13,101.37,93.82,95.64,40544.73,3946136.52
2022-08-31,95.64,100.71,95.37,96.48,26411.87,2577833.79
2022-09-01,96.48,97.56,93.55,95.02,26871.14,2561047.22
2022-09-02,95.02,95.89,91.63,92.78,45577.12,4295642.33
2022-09-03,92.78,94.23,92.04,93.83,13286.16,1236869.55
2022-09-04,93.83,96.59,93.35,95.29,15132.16,1437893.4
2022-09-05,95.29,95.88,92.31,93.15,13335.14,1247772.4
2022-09-06,93.15,94.99,86.96,90.03,41390.31,3751759.39
2022-09-07,90.03,99.49,87.15,95.7,51774.85,4773220.28
2022-09-08,95.7,105.36,94.86,101.92,48146.5,4765901.4
2022-09-09,101.92,107.6,101.58,103.35,39858.07,4181779.47
2022-09-10,103.35,109.84,98.72,105.47,34242.84,3524466.12
2022-09-11,105.47,110.27,102.23,108.81,36786.42,3921254.72
2022-09-12,108.81,112.15,104.01,106.66,43926.92,4755035.58
2022-09-13,106.66,108.15,97.25,97.88,51090.67,5212504.39
2022-09-14,97.88,101.27,96.4,99.05,26929.65,2675962.15
2022-09-15,99.05,109.16,95.23,103.91,53104.61,5382273.09
2022-09-16,103.91,109.28,99.88,107.74,42514.67,4436225.28
2022-09-17,107.74,111.93,105.18,109.48,33534.1,3654208.56
2022-09-18,109.48,111.91,100.8,104.1,49304.77,5281945.58
2022-09-19,104.1,109.15,98.62,107.76,40775.37,4211563.57
2022-09-20,107.76,108.64,100.99,101.37,25622.5,2684465.14
2022-09-21,101.37,107.66,98.1,100.72,38594.08,3935921.7
2022-09-22,100.72,105.63,100.57,104.33,29237.06,3020956.01
2022-09-23,104.33,112.38,103.43,110.97,44691.07,4796006.82
2022-09-24,110.97,124.36,109.81,114.66,91971.23,10711624.45
2022-09-25,114.66,120.55,112.24,116.28,34912.84,4079668.97
2022-09-26,116.28,122.0,112.16,120.63,61392.16,7283725.86
2022-09-27,120.63,137.41,119.97,133.52,112460.55,14411145.93
2022-09-28,133.52,145.04,126.62,136.04,120267.63,16298493.35
2022-09-29,136.04,140.81,127.65,134.26,62412.18,8358342.32
2022-09-30,134.26,147.06,132.38,141.91,86906.78,12219110.05
2022-10-01,141.91,145.76,134.89,136.83,45460.27,6398324.12
2022-10-02,136.83,140.97,128.32,129.79,35168.01,4739466.58
2022-10-03,129.79,143.95,128.27,139.29,47117.96,6434150.11
2022-10-04,139.29,144.34,138.75,141.61,47550.5,6733841.59
2022-10-05,141.61,142.07,133.62,138.38,43939.13,6021492.53
2022-10-06,138.38,141.82,136.51,138.23,17222.01,2390123.68
2022-10-07,138.23,139.64,135.17,138.74,18184.14,2503380.78
2022-10-08,138.74,153.49,138.03,148.9,43592.46,6374079.54
2022-10-09,148.9,163.66,148.44,156.04,68939.95,10796831.74
2022-10-10,156.04,158.87,147.78,151.24,50475.71,7758232.18
2022-10-11,151.24,159.46,147.98,153.97,45883.68,7055927.61
2022-10-12,153.97,157.86,151.3,153.66,22133.68,3422767.53
2022-10-13,153.66,162.73,139.32,160.72,77976.28,11839727.79
2022-10-14,160.72,175.48,158.95,165.76,69061.82,11526740.74
2022-10-15,165.76,187.96,165.76,184.5,89594.06,16165629.7
2022-10-16,184.5,194.51,179.53,194.01,51286.38,9617028.96
2022-10-17,194.01,227.04,189.79,209.85,175634.28,36368291.33
2022-10-18,209.85,210.0,181.13,184.23,85408.56,16722482.69
2022-10-19,184.23,194.85,171.05,172.92,93456.45,16902220.24
2022-10-20,172.92,178.86,158.04,170.02,119978.07,20183973.59
2022-10-21,170.02,194.65,165.42,189.51,101724.27,18178829.97
2022-10-22,189.51,189.71,173.95,179.23,49513.14,8952194.06
2022-10-23,179.23,180.54,170.14,175.51,41224.72,7213988.98
2022-10-24,175.51,184.7,171.93,176.79,44152.95,7875412.48
2022-10-25,176.79,185.76,174.06,174.68,58552.95,10527136.87
2022-10-26,174.68,178.84,172.4,173.62,44594.45,7805927.06
2022-10-27,173.62,176.46,161.39,164.09,57018.13,9655042.49
2022-10-28,164.09,170.55,161.85,166.73,48745.41,8111450.72
2022-10-29,166.73,170.45,159.52,163.9,46562.08,7648417.81
2022-10-30,163.9,175.58,159.84,167.95,55238.1,9270240.04
2022-10-31,167.95,174.63,161.94,166.65,45426.29,7577225.98
2022-11-01,166.65,168.23,162.09,162.64,26323.13,4340990.04
2022-11-02,162.64,165.55,154.22,158.36,52197.03,8326875.76
2022-11-03,158.36,162.55,155.15,157.11,28138.2,4477490.2
2022-11-04,157.11,167.78,156.13,164.56,46275.97,7494930.16
2022-11-05,164.56,167.99,160.74,162.45,32906.62,5396921.52
2022-11-06,162.45,163.99,156.48,156.68,18663.41,2993022.89
2022-11-07,156.68,159.47,151.52,153.73,35991.03,5601741.37
2022-11-08,153.73,155.31,132.16,149.21,116016.2,16868529.0
2022-11-09,149.21,150.96,105.68,108.42,185759.95,23207661.72
2022-11-10,108.42,134.86,105.5,125.4,176846.69,21374887.02
2022-11-11,125.4,125.85,109.98,113.71,69094.65,8048094.94
2022-11-12,113.71,114.99,106.91,110.07,40284.45,4443604.27
2022-11-13,110.07,115.0,100.46,101.64,50009.68,5358775.5
2022-11-14,101.64,112.21,94.17,109.13,88291.8,9095207.77
2022-11-15,109.13,125.86,109.05,119.47,97941.07,11712848.9
2022-11-16,119.47,123.59,111.74,114.63,43842.91,5092018.3
2022-11-17,114.63,122.44,111.9,119.14,39436.01,4630491.37
2022-11-18,119.14,122.59,115.24,118.99,28486.68,3395403.67
2022-11-19,118.99,119.13,113.38,115.11,16665.74,1926144.34
2022-11-20,115.11,117.01,105.43,105.65,27209.66,3010486.56
2022-11-21,105.65,110.32,100.05,105.0,51702.4,5411693.46
2022-11-22,105.0,110.67,100.2,108.56,50067.58,5269243.78
2022-11-23,108.56,113.81,107.33,113.35,44824.85,4982579.88
2022-11-24,113.35,116.0,111.28,113.75,29252.93,3325549.19
2022-11-25,113.75,119.99,110.26,118.98,36810.72,4234600.48
2022-11-26,118.98,122.49,118.15,120.98,35475.03,4288597.89
2022-11-27,120.98,124.42,117.0,117.58,28971.47,3503134.04
2022-11-28,117.58,117.99,108.67,112.37,53820.1,6068212.42
2022-11-29,112.37,116.15,110.49,113.61,31510.79,3558585.43
2022-11-30,113.61,125.07,112.61,123.97,52177.47,6220700.13
2022-12-01,123.97,124.95,119.76,121.4,35509.26,4328390.02
2022-12-02,121.4,132.71,120.34,130.58,57864.71,7354656.88
2022-12-03,130.58,133.04,126.08,126.32,27071.54,3521641.97
2022-12-04,126.32,130.19,125.22,129.21,27436.12,3500680.35
2022-12-05,129.21,132.77,121.7,125.87,55487.59,7057759.08
2022-12-06,125.87,128.44,119.32,122.2,34863.02,4285138.81
2022-12-07,122.2,123.01,114.99,117.22,34898.41,4128685.77
2022-12-08,117.22,123.69,115.59,121.43,27248.83,3269033.52
2022-12-09,121.43,125.01,121.33,121.74,19684.7,2426139.66
2022-12-10,121.74,122.69,118.25,120.06,13653.14,1642578.94
2022-12-11,120.06,120.69,116.77,117.26,9297.26,1107752.58
2022-12-12,117.26,122.63,113.32,120.66,30189.29,3562657.27
2022-12-13,120.66,124.98,115.89,122.37,25837.33,3141353.5
2022-12-14,122.37,127.34,121.52,124.12,41426.08,5124471.46
2022-12-15,124.12,124.94,118.97,119.18,24308.84,2957005.64
2022-12-16,119.18,121.24,109.98,110.81,43687.87,5047108.68
2022-12-17,110.81,112.37,106.46,109.61,36587.02,4006949.04
2022-12-18,109.61,111.29,108.17,109.76,17714.3,1941688.66
2022-12-19,109.76,111.67,101.85,104.72,43344.51,4653068.76
2022-12-20,104.72,110.28,103.61,107.99,25442.35,2723997.06
2022-12-21,107.99,108.15,102.83,105.0,26824.23,2817350.8
2022-12-22,105.0,105.25,101.43,104.9,26147.07,2703664.85
2022-12-23,104.9,106.89,104.11,105.18,19758.13,2088831.54
2022-12-24,105.18,105.93,104.05,105.49,9662.42,1013846.67
2022-12-25,105.49,106.17,104.16,105.93,8084.74,852201.12
2022-12-26,105.93,109.38,105.61,109.15,15332.88,1641950.34
2022-12-27,109.15,117.82,109.15,114.61,51862.53,5926828.85
2022-12-28,114.61,115.53,107.42,110.09,41374.21,4607179.4
2022-12-29,110.09,112.38,108.67,110.77,24791.83,2741820.02
2022-12-30,110.77,111.24,101.59,110.12,36527.65,3884504.17
2022-12-31,110.12,113.1,104.13,105.32,28217.55,3059375.36
2023-01-01,105.32,106.95,104.33,105.67,12443.91,1313624.1
2023-01-02,105.67,109.7,104.76,108.52,18130.11,1960396.92
2023-01-03,108.52,109.56,105.53,107.56,14440.32,1552608.15
2023-01-04,107.56,113.36,107.07,111.97,30980.07,3440883.03
2023-01-05,111.97,115.72,110.39,110.65,27081.34,3078574.45
2023-01-06,110.65,113.01,108.09,111.84,22214.13,2454821.54
2023-01-07,111.84,114.45,111.76,114.2,11787.33,1337335.61
2023-01-08,114.2,116.57,111.32,116.11,18487.94,2097404.34
2023-01-09,116.11,123.13,115.21,119.97,42196.38,5019998.66
2023-01-10,119.97,122.62,118.03,122.44,20164.74,2433962.67
2023-01-11,122.44,123.69,116.57,121.7,22933.78,2756720.42
2023-01-12,121.7,124.7,118.99,122.56,39472.22,4811095.67
2023-01-13,122.56,127.59,120.72,126.15,30246.38,3743208.89
2023-01-14,126.15,135.52,125.46,130.61,56048.07,7244168.21
2023-01-15,130.61,132.67,125.11,131.36,30942.53,4011399.39
2023-01-16,131.36,143.93,129.79,139.86,61825.76,8588108.12
2023-01-17,139.86,147.68,137.16,142.12,42631.71,6089154.99
2023-01-18,142.12,145.34,128.95,132.2,61548.44,8465243.32
2023-01-19,132.2,137.1,127.65,136.05,34054.98,4495125.08
2023-01-20,136.05,148.78,135.47,146.15,44879.25,6346060.51
2023-01-21,146.15,147.36,140.52,140.64,35290.17,5092859.62
2023-01-22,140.64,144.96,136.67,140.88,22347.76,3151476.56
2023-01-23,140.88,144.99,140.46,143.39,21142.9,3024674.74
2023-01-24,143.39,159.66,142.38,151.05,58573.56,8905314.17
2023-01-25,151.05,163.05,146.07,155.36,76049.24,11796889.12
2023-01-26,155.36,158.25,147.81,149.34,43706.07,6681708.34
2023-01-27,149.34,154.54,144.86,153.39,29140.14,4370845.02
2023-01-28,153.39,153.77,147.46,149.76,17207.27,2587976.88
2023-01-29,149.76,153.45,148.6,151.52,17949.96,2713009.19
2023-01-30,151.52,152.35,137.99,140.99,29082.3,4182327.4
2023-01-31,140.99,144.97,139.56,142.27,19465.39,2772261.35
2023-02-01,142.27,151.29,135.28,148.13,41803.91,5944312.73
2023-02-02,148.13,151.6,142.59,144.66,37459.47,5579915.39
2023-02-03,144.66,146.81,142.49,145.53,16496.5,2389537.2
2023-02-04,145.53,146.11,140.84,141.76,13622.77,1960385.51
2023-02-05,141.76,143.7,136.69,138.81,20680.03,2887306.42
2023-02-06,138.81,141.84,134.79,136.03,25235.63,3499166.47
2023-02-07,136.03,143.43,135.85,142.32,25430.18,3528077.27
2023-02-08,142.32,142.91,136.96,139.82,16805.2,2354822.11
2023-02-09,139.82,141.18,129.24,131.45,32946.04,4471910.25
2023-02-10,131.45,134.97,129.6,131.57,20821.96,2744776.14
2023-02-11,131.57,136.48,130.25,134.14,13611.49,1811512.12
2023-02-12,134.14,137.16,129.78,131.44,16149.09,2164242.87
2023-02-13,131.44,133.82,126.73,132.81,24461.8,3183546.78
2023-02-14,132.81,137.72,130.47,137.12,19653.07,2634929.54
2023-02-15,137.12,146.36,135.94,145.15,34043.67,4806537.93
2023-02-16,145.15,147.72,136.2,137.45,31764.89,4570428.63
2023-02-17,137.45,143.16,136.6,140.07,22556.56,3153775.55
2023-02-18,140.07,142.63,137.88,139.98,12711.97,1786424.04
2023-02-19,139.98,141.83,136.19,138.01,19356.08,2696674.23
2023-02-20,138.01,142.59,134.09,139.88,21959.41,3074510.27
2023-02-21,139.88,141.01,134.94,136.82,18658.82,2570138.1
2023-02-22,136.82,137.64,130.39,136.61,23222.43,3106235.0
2023-02-23,136.61,137.51,132.48,134.59,14184.89,1918940.4
2023-02-24,134.59,135.76,128.6,131.57,14462.45,1915001.7
2023-02-25,131.57,132.69,128.34,131.81,14140.01,1851441.83
2023-02-26,131.81,133.99,130.59,130.98,11570.53,1531777.31
2023-02-27,130.98,131.02,124.53,125.72,29554.28,3768501.17
2023-02-28,125.72,129.69,124.3,126.36,26481.18,3360475.19
2023-03-01,126.36,130.09,125.75,127.3,19512.59,2487861.87
2023-03-02,127.3,128.42,125.06,126.69,11751.78,1486057.38
2023-03-03,126.69,127.03,119.41,124.88,23923.71,2930326.7
2023-03-04,124.88,125.84,122.84,125.3,6200.07,774468.95
2023-03-05,125.3,131.6,125.05,125.38,21040.62,2708358.83
2023-03-06,125.38,126.21,122.59,125.8,11446.34,1427404.36
2023-03-07,125.8,126.74,120.67,122.51,16516.51,2038669.37
2023-03-08,122.51,122.82,115.15,116.01,24392.89,2891876.27
2023-03-09,116.01,118.47,106.71,112.1,35391.81,4019715.03
2023-03-10,112.1,120.74,106.05,120.5,38863.69,4382709.56
2023-03-11,120.5,123.83,113.77,118.43,33391.18,4000563.76
2023-03-12,118.43,126.76,116.83,126.0,21168.05,2571559.46
2023-03-13,126.0,130.74,122.08,126.96,51693.0,6552117.88
2023-03-14,126.96,134.78,124.98,129.78,33598.89,4361122.35
2023-03-15,129.78,131.39,120.04,121.9,28521.34,3559866.48
2023-03-16,121.9,126.78,120.26,124.35,16155.94,2006478.69
2023-03-17,124.35,132.11,123.26,132.11,27116.62,3487656.18
2023-03-18,132.11,134.08,127.02,128.07,16996.06,2236127.79
2023-03-19,128.07,133.75,127.68,131.15,16839.61,2213773.97
2023-03-20,131.15,134.11,126.22,126.61,18937.51,2488496.69
2023-03-21,126.61,130.85,123.96,130.26,19653.59,2506470.66
2023-03-22,130.26,131.91,120.56,124.93,30899.53,3932680.91
2023-03-23,124.93,129.02,124.3,127.12,14260.92,1809704.46
2023-03-24,127.12,127.63,120.64,123.78,17952.8,2217092.91
2023-03-25,123.78,123.78,120.54,122.04,9238.58,1129875.6
2023-03-26,122.04,123.9,121.2,122.98,8222.21,1007036.53
2023-03-27,122.98,124.26,116.28,118.71,24635.13,2953984.32
2023-03-28,118.71,122.3,117.53,121.33,13259.57,1588726.17
2023-03-29,121.33,127.73,120.95,126.57,21265.91,2639414.14
2023-03-30,126.57,127.83,122.79,125.22,21221.01,2665153.7
2023-03-31,125.22,126.38,123.21,125.06,15278.98,1913435.45
2023-04-01,125.06,126.0,123.42,125.21,11148.83,1390830.61
2023-04-02,125.21,128.22,124.38,127.45,17504.73,2219361.14
2023-04-03,127.45,128.38,121.12,123.47,32643.71,4081690.13
2023-04-04,123.47,125.71,122.05,123.18,18062.65,2234537.66
2023-04-05,123.18,125.79,121.55,121.8,21464.59,2645109.95
2023-04-06,121.8,122.64,119.64,121.25,14501.77,1756796.47
2023-04-07,121.25,121.27,119.16,120.7,11965.82,1437852.99
2023-04-08,120.7,121.58,118.95,120.46,10317.58,1242519.8
2023-04-09,120.46,122.21,118.84,121.6,8820.15,1063486.8
2023-04-10,121.6,125.28,120.45,124.98,12563.13,1544095.66
2023-04-11,124.98,128.01,123.4,124.72,16900.08,2112315.58
2023-04-12,124.72,125.26,121.24,121.76,16482.35,2025677.78
2023-04-13,121.76,125.42,120.8,125.42,24479.14,3029526.26
2023-04-14,125.42,128.09,112.71,121.25,125649.68,15125853.39
2023-04-15,121.25,121.35,118.85,119.2,27531.83,3301141.54
2023-04-16,119.2,120.15,117.51,119.45,22163.43,2637195.65
2023-04-17,119.45,119.68,115.6,116.15,37572.76,4414124.58
2023-04-18,116.15,120.42,115.88,118.25,28910.62,3417948.36
2023-04-19,118.25,118.57,109.49,111.15,43857.84,4977281.64
2023-04-20,111.15,113.01,108.86,110.12,28786.72,3199226.65
2023-04-21,110.12,111.99,106.56,107.81,31882.81,3487046.18
2023-04-22,107.81,113.96,107.43,113.3,14787.04,1625742.34
2023-04-23,113.3,115.52,110.51,111.94,10556.73,1193426.24
2023-04-24,111.94,113.53,108.8,110.15,12062.33,1335937.11
2023-04-25,110.15,112.05,108.69,111.16,13224.34,1457287.15
2023-04-26,111.16,118.42,106.31,111.59,24166.06,2719273.27
2023-04-27,111.59,113.87,110.04,112.96,12755.18,1430901.31
2023-04-28,112.96,114.2,112.32,114.15,13543.89,1533592.81
2023-04-29,114.15,118.43,113.76,117.85,18944.52,2199294.03
2023-04-30,117.85,118.91,114.65,115.37,16049.22,1874609.37
2023-05-01,115.37,116.94,111.03,112.18,26801.33,3044017.19
2023-05-02,112.18,114.28,111.63,113.35,14645.26,1657603.42
2023-05-03,113.35,113.76,109.12,112.5,15821.49,1770618.39
2023-05-04,112.5,113.6,111.58,112.18,12799.08,1438978.44
2023-05-05,112.18,114.99,111.53,114.31,14451.75,1640429.71
2023-05-06,114.31,115.18,109.11,111.32,14953.09,1670632.18
2023-05-07,111.32,111.6,109.22,109.32,11268.06,1242676.06
2023-05-08,109.32,109.99,102.77,106.7,30302.88,3221468.85
2023-05-09,106.7,106.81,103.72,105.07,18436.1,1936111.92
2023-05-10,105.07,107.87,102.12,106.64,18875.64,1994046.19
2023-05-11,106.64,107.11,102.84,104.61,15967.04,1674401.79
2023-05-12,104.61,106.9,102.74,106.73,15489.88,1620651.33
2023-05-13,106.73,107.39,105.72,106.22,9928.36,1057491.55
2023-05-14,106.22,110.0,105.79,107.18,10114.04,1088517.88
2023-05-15,107.18,110.02,105.37,105.55,12709.73,1369008.54
2023-05-16,105.55,107.92,105.02,105.89,9731.35,1031007.09
2023-05-17,105.89,107.29,103.96,105.77,14140.48,1491994.09
2023-05-18,105.77,106.08,102.46,103.55,11890.7,1245069.76
2023-05-19,103.55,104.5,102.44,102.99,12247.15,1266077.8
2023-05-20,102.99,104.34,102.04,104.24,7946.47,820538.65
2023-05-21,104.24,104.41,101.96,102.27,10045.74,1034958.98
2023-05-22,102.27,102.78,101.07,101.6,9918.14,1010908.77
2023-05-23,101.6,104.18,101.16,102.89,11244.36,1155859.26
2023-05-24,102.89,102.96,100.04,100.35,14613.09,1477445.88
2023-05-25,100.35,101.33,97.75,99.2,21467.48,2138650.73
2023-05-26,99.2,101.47,96.55,101.09,18247.65,1802945.13
2023-05-27,101.09,101.96,100.31,101.66,7643.6,772161.23
2023-05-28,101.66,107.93,101.29,106.6,12737.91,1326334.63
2023-05-29,106.6,113.83,105.83,112.39,28227.64,3104508.34
2023-05-30,112.39,117.55,110.23,117.08,18886.59,2156147.7
2023-05-31,117.08,118.15,113.59,116.71,22334.06,2594041.32
2023-06-01,116.71,119.9,114.59,115.79,22725.67,2671495.04
2023-06-02,115.79,119.92,114.85,118.56,11231.77,1328737.13
2023-06-03,118.56,118.83,114.76,116.0,7837.06,912760.57
2023-06-04,116.0,117.93,115.05,115.36,8310.96,970165.99
2023-06-05,115.36,116.59,109.02,111.69,26086.69,2956659.48
2023-06-06,111.69,117.88,110.12,117.01,24583.55,2833040.29
2023-06-07,117.01,117.03,110.52,111.93,23912.66,2726315.1
2023-06-08,111.93,113.27,110.14,110.8,13702.29,1527505.79
2023-06-09,110.8,110.97,106.54,107.34,24321.14,2645624.98
2023-06-10,107.34,107.34,95.43,103.25,42090.37,4311102.31
2023-06-11,103.25,104.13,100.82,102.59,16122.55,1653709.1
2023-06-12,102.59,103.24,99.07,100.01,16707.93,1680481.99
2023-06-13,100.01,103.01,96.81,100.7,27159.66,2687072.67
2023-06-14,100.7,102.39,96.58,98.89,17776.04,1772110.24
2023-06-15,98.89,99.73,96.54,97.66,19072.51,1872035.43
2023-06-16,97.66,116.65,95.69,111.98,70537.25,7560958.76
2023-06-17,111.98,116.62,104.18,104.55,47409.22,5200973.9
2023-06-18,104.55,109.57,99.68,100.5,55600.25,5678675.14
2023-06-19,100.5,100.86,98.51,99.82,26067.61,2602598.01
2023-06-20,99.82,100.49,98.57,99.91,31640.28,3161037.22
2023-06-21,99.91,105.98,99.11,105.17,54134.18,5516458.22
2023-06-22,105.17,107.76,101.23,101.59,22641.62,2363450.84
2023-06-23,101.59,106.84,101.56,105.91,20018.14,2093790.32
2023-06-24,105.91,106.99,102.78,104.56,18182.87,1913831.13
2023-06-25,104.56,108.91,104.56,107.11,15684.33,1673799.85
2023-06-26,107.11,108.09,104.85,106.05,17096.46,1818647.43
2023-06-27,106.05,107.5,105.41,107.15,13226.22,1408460.43
2023-06-28,107.15,107.38,102.2,103.46,12678.97,1328476.51
2023-06-29,103.46,107.09,103.01,106.18,11494.16,1212652.61
2023-06-30,106.18,109.91,103.04,108.08,24353.4,2609082.12
2023-07-01,108.08,112.37,107.84,111.79,15086.36,1667400.02
2023-07-02,111.79,112.61,108.91,110.26,14039.2,1553597.68
2023-07-03,110.26,112.03,108.59,109.85,13112.81,1442813.18
2023-07-04,109.85,110.11,107.32,107.55,10572.59,1153698.73
2023-07-05,107.55,108.82,104.78,105.07,12048.9,1279107.96
2023-07-06,105.07,114.97,102.53,102.61,19893.02,2110766.33
2023-07-07,102.61,104.66,101.97,103.9,9651.38,1000959.57
2023-07-08,103.9,104.6,102.78,104.2,8204.55,848281.25
2023-07-09,104.2,105.32,102.03,102.41,9543.12,986380.23
2023-07-10,102.41,103.4,101.36,102.04,18482.57,1888234.76
2023-07-11,102.04,103.81,100.93,102.62,19413.21,1987623.58
2023-07-12,102.62,102.99,100.31,100.87,16656.71,1691735.44
2023-07-13,100.87,107.59,100.09,105.38,50495.73,5237565.24
2023-07-14,105.38,108.35,100.26,102.57,39802.24,4164385.65
2023-07-15,102.57,105.16,101.1,102.25,14179.59,1450392.66
2023-07-16,102.25,103.09,100.29,100.35,17173.93,1739691.24
2023-07-17,100.35,102.06,100.1,101.75,15533.67,1571618.13
2023-07-18,101.75,102.34,98.93,100.45,24485.69,2458856.14
2023-07-19,100.45,101.7,99.75,100.58,18858.3,1900494.23
2023-07-20,100.58,103.94,100.56,103.38,21312.9,2184293.26
2023-07-21,103.38,105.26,101.68,102.43,17606.91,1812001.38
2023-07-22,102.43,103.78,101.23,101.96,13370.29,1371817.93
2023-07-23,101.96,105.18,101.49,104.88,12923.19,1345227.27
2023-07-24,104.88,105.53,101.21,103.37,12643.25,1302331.46
2023-07-25,103.37,103.88,101.78,102.15,11191.24,1150671.31
2023-07-26,102.15,103.91,100.04,102.35,13259.6,1355044.13
2023-07-27,102.35,103.97,101.48,101.85,14109.94,1442206.69
2023-07-28,101.85,107.31,101.55,106.59,19420.26,2031624.87
2023-07-29,106.59,112.4,106.5,111.9,26056.03,2862218.14
2023-07-30,111.9,114.17,109.44,110.86,21318.03,2388851.53
2023-07-31,110.86,111.51,107.9,109.36,18694.4,2049114.0
2023-08-01,109.36,109.97,106.1,108.3,20030.42,2160478.71
2023-08-02,108.3,108.42,104.0,104.66,18771.48,1984713.83
2023-08-03,104.66,105.45,101.44,102.2,18799.46,1948122.27
2023-08-04,102.2,103.88,101.69,102.67,15419.38,1585719.74
2023-08-05,102.67,102.84,101.09,102.07,12537.77,1275320.54
2023-08-06,102.07,103.22,101.1,101.99,18623.56,1900885.09
2023-08-07,101.99,102.68,99.86,101.75,27090.3,2736591.06
2023-08-08,101.75,102.84,101.24,102.39,19317.55,1971413.59
2023-08-09,102.39,102.81,100.82,102.01,15248.93,1552729.42
2023-08-10,102.01,103.24,100.57,101.81,22639.37,2302834.97
2023-08-11,101.81,102.16,100.68,101.78,14125.5,1435990.72
2023-08-12,101.78,102.09,101.28,101.92,11001.37,1119292.9
